run_id,window_index,n_samples,rtt_samples,throughput_mean,throughput_std,throughput_min,throughput_max,jitter_mean,jitter_p95,reorder_rate,reorder_count,rtt_mean,rtt_p95,rtt_std,total_bytes,total_packets,active_flows,label
CONT_s10_bola_ElephantsDream,9,98,20,0.18515,0.381639,0.0,1.406136,26.002579,169.088666,0.0,0,121.332655,170.833841,49.962698,233922,188,2,Degraded
CONT_s10_bola_ElephantsDream,10,98,58,0.385664,0.338382,0.0,1.203728,51.676525,196.844787,0.0,0,192.080391,251.631934,71.933912,487561,390,2,Degraded
CONT_s10_bola_ElephantsDream,11,98,98,0.577332,0.062758,0.004035,0.613359,33.223627,37.720718,0.0,0,194.422264,209.419462,47.975598,729343,585,2,Degraded
CONT_s10_bola_ElephantsDream,12,98,96,0.577611,0.168988,0.0,1.070369,61.557347,104.554557,0.0,0,227.108652,311.110248,51.057838,731003,653,4,Degraded
CONT_s10_bola_ElephantsDream,13,98,97,1.241368,5.95669,0.0,57.431954,81.509756,239.041866,6.199262,84,216.193,318.32096,102.210215,1578479,1355,4,Critical
CONT_s10_bola_ElephantsDream,14,97,40,0.208178,0.299558,0.0,1.55118,42.608299,175.677888,0.0,0,169.159137,299.806479,99.982671,261023,242,4,Critical
CONT_s10_bola_ElephantsDream,15,98,7,0.039816,0.173759,0.0,1.08294,39.874458,466.764912,0.0,0,43.502727,108.917885,41.097926,50466,43,2,Critical
CONT_s10_bola_ElephantsDream,16,98,9,0.06084,0.225968,0.0,1.198994,52.535443,588.727131,0.0,0,43.236592,155.216613,61.626699,77088,64,2,Critical
CONT_s10_bola_ElephantsDream,17,97,53,0.334186,0.316639,0.0,1.200232,83.664787,389.124471,0.0,0,230.591364,319.183979,95.357055,419061,335,2,Degraded
CONT_s10_bola_ElephantsDream,18,98,60,0.570649,1.790897,0.0,16.63714,34.396214,113.327839,4.262295,26,246.486454,446.626892,110.351042,724949,610,2,Degraded
CONT_s10_bola_ElephantsDream,19,98,96,0.201112,0.084767,0.0,0.488829,35.513303,68.303564,9.84127,31,206.014586,427.092948,130.144142,254832,315,2,Degraded
CONT_s10_bola_ElephantsDream,20,97,87,0.201525,0.126368,0.0,0.753257,39.692213,101.599185,6.862745,21,308.815727,601.120752,160.139288,253108,306,4,Degraded
CONT_s10_bola_ElephantsDream,21,121,70,0.192933,0.21683,0.0,1.166332,68.499122,186.214371,7.371795,23,420.212074,617.384675,201.313323,302453,312,4,Critical
CONT_s10_bola_ElephantsDream,22,98,66,0.171215,0.184722,0.0,1.191266,53.70859,118.841112,8.510638,20,320.742973,509.013904,169.784257,217388,235,2,Critical
CONT_s10_bola_ElephantsDream,23,97,40,0.141626,0.170271,0.0,0.351845,54.040434,135.349999,0.0,0,417.950359,509.025376,163.15732,177878,162,2,Critical
CONT_s10_bola_ElephantsDream,24,98,36,0.138038,0.192997,0.0,0.84837,49.69132,136.524649,0.0,0,426.664722,509.053105,184.47925,175236,155,2,Critical
CONT_s10_bola_ElephantsDream,25,97,18,0.110195,0.251874,0.0,1.196757,41.169377,236.062336,0.877193,1,519.922622,865.245089,326.361753,138372,114,2,Critical
CONT_s10_bola_ElephantsDream,26,97,27,0.146657,0.248454,0.0,0.646017,49.733869,181.095621,0.0,0,623.755906,856.649827,314.797656,184550,157,4,Critical
CONT_s10_bola_ElephantsDream,27,98,51,0.143128,0.150474,0.0,0.582042,160.541258,453.344528,0.0,0,695.96185,1493.772665,420.531245,182100,176,3,Critical
CONT_s10_bola_ElephantsDream,28,97,33,0.090718,0.170103,0.0,1.263215,82.215526,299.663652,3.305785,4,363.217085,774.325177,302.190653,114414,121,2,Critical
CONT_s10_bola_ElephantsDream,29,97,4,0.001567,0.009726,0.0,0.06999,24.29468,0.0,0.0,0,17.674772,44.790819,18.473487,1974,9,2,Critical
CONT_s10_bola_OfForestAndMen,1,99,99,1.008687,0.248909,0.474202,1.656047,27.10307,54.191974,0.0,0,138.348133,189.335207,35.801674,1276236,1077,4,Excellent
CONT_s10_bola_OfForestAndMen,2,99,97,1.05891,0.309449,0.0,2.074364,24.091924,47.713703,0.795756,9,133.531301,171.311382,31.762917,1340455,1131,4,Excellent
CONT_s10_bola_OfForestAndMen,3,98,98,1.074887,0.182133,0.589424,1.421112,43.405716,54.470231,0.0,0,156.487486,191.593681,23.113803,1350546,1216,5,Excellent
CONT_s10_bola_OfForestAndMen,4,98,98,1.075802,0.223218,0.358288,1.647984,42.614212,53.48117,0.0,0,156.196284,190.61719,21.337427,1353866,1223,6,Good
CONT_s10_bola_OfForestAndMen,5,99,79,0.855869,0.507262,0.0,1.647984,20.114746,40.415723,0.0,0,128.569391,156.793334,31.797927,1088968,872,2,Good
CONT_s10_bola_OfForestAndMen,6,98,85,0.777227,0.405466,0.0,1.883509,26.85764,55.886819,1.447527,12,132.785723,184.570031,44.114083,978917,829,4,Good
CONT_s10_bola_OfForestAndMen,7,98,98,0.853473,0.188136,0.462868,1.412918,46.503694,63.306283,0.0,0,172.782818,212.05801,28.902075,1078788,974,6,Good
CONT_s10_bola_OfForestAndMen,8,98,98,0.846267,0.184954,0.352868,1.287132,47.917466,66.782806,0.0,0,157.609526,212.223695,43.98954,1071645,950,4,Good
CONT_s10_bola_OfForestAndMen,9,97,80,0.692033,0.388482,0.0,1.51969,20.363988,25.596328,0.0,0,138.579395,184.786486,38.194465,867328,715,2,Good
CONT_s10_bola_OfForestAndMen,10,98,60,0.4342,0.401303,0.0,1.403411,42.276592,120.194869,0.0,0,171.14525,251.259747,70.406914,549562,449,2,Degraded
CONT_s10_bola_OfForestAndMen,11,98,62,0.38255,0.331392,0.0,1.203026,35.435172,88.922056,0.0,0,185.722492,251.464193,69.553344,483822,405,2,Degraded
CONT_s10_bola_OfForestAndMen,12,98,90,0.565432,0.243459,0.0,1.200697,55.244311,93.693524,0.0,0,206.751891,310.473736,65.890311,716523,627,4,Good
CONT_s10_bola_OfForestAndMen,13,97,97,2.327834,12.457351,0.238999,94.436251,64.560012,100.770623,4.022755,99,241.341229,351.353185,80.934097,2923352,2461,7,Degraded
CONT_s10_bola_OfForestAndMen,14,97,48,0.249451,0.296205,0.0,1.335077,60.209076,220.948253,1.792115,5,190.878471,318.332486,94.50006,314928,279,4,Degraded
CONT_s10_bola_OfForestAndMen,15,97,84,0.45023,0.235567,0.0,0.931077,47.306816,87.456722,0.0,0,223.038191,319.136543,95.964765,567817,472,2,Degraded
CONT_s10_bola_OfForestAndMen,16,98,66,0.401808,0.313948,0.0,1.192615,33.375353,71.56969,0.0,0,225.024277,319.037426,106.47309,511940,417,2,Degraded
CONT_s10_bola_OfForestAndMen,17,97,27,0.159196,0.290056,0.0,1.192615,36.981719,168.865084,0.0,0,179.740672,292.077715,106.762084,201111,165,2,Degraded
CONT_s10_bola_OfForestAndMen,18,97,38,1.041235,8.056169,0.0,79.911607,74.754691,237.803668,0.790514,8,1347.411538,318.734358,7177.852656,1312130,1012,2,Degraded
CONT_s10_bola_OfForestAndMen,19,97,62,0.158879,0.188595,0.0,1.300596,415.431047,2365.768258,10.59322,25,395.281912,555.078971,199.2975,200448,236,3,Good
CONT_s10_bola_OfForestAndMen,20,97,91,0.201099,0.08636,0.0,0.360694,48.025304,111.762592,6.603774,21,378.535086,558.126169,139.471054,253776,318,3,Good
CONT_s10_bola_OfForestAndMen,21,97,90,0.203561,0.076208,0.0,0.385399,73.911576,162.288919,12.578616,40,343.749811,583.282683,165.03595,257245,318,4,Degraded
CONT_s10_bola_OfForestAndMen,22,97,89,0.207859,0.142421,0.0,1.251692,51.870752,79.737994,11.042945,36,286.27813,553.58131,165.845433,262479,326,2,Critical
CONT_s10_bola_OfForestAndMen,23,97,44,0.143687,0.179658,0.0,0.728897,51.276384,148.510131,0.591716,1,386.264775,852.394026,238.914473,181374,169,2,Critical
CONT_s10_bola_OfForestAndMen,24,97,35,0.147475,0.217437,0.0,0.846385,53.521623,159.445499,1.242236,2,488.827647,852.525376,281.864092,186287,161,2,Critical
CONT_s10_bola_OfForestAndMen,25,97,23,0.123682,0.240135,0.0,1.074056,36.718288,166.404097,0.763359,1,453.437702,852.183684,280.758287,156164,131,2,Critical
CONT_s10_bola_OfForestAndMen,26,97,35,0.147468,0.223532,0.0,1.19147,62.56706,213.904805,0.0,0,476.802606,851.867818,281.864601,186367,167,4,Critical
CONT_s10_bola_OfForestAndMen,27,119,66,0.142095,0.136165,0.0,0.464199,142.687852,337.774003,0.452489,1,772.04446,1472.249175,403.051091,220758,221,3,Critical
CONT_s10_bola_OfForestAndMen,28,97,34,0.094627,0.136637,0.0,0.348812,83.767506,303.035888,1.626016,2,425.283622,774.005304,292.99704,119848,123,2,Critical
CONT_s10_bola_OfForestAndMen,29,96,4,0.001584,0.009783,0.0,0.069981,23.174936,0.0,0.0,0,17.563562,44.526587,18.351166,1986,9,2,Critical
CONT_s10_bola_RedBullPlayStreets,1,99,91,1.80125,7.333542,0.0,73.400548,14.195814,18.494978,2.956859,61,78.471718,155.5151,32.614946,2281008,2063,2,Good
CONT_s10_bola_RedBullPlayStreets,2,98,67,0.737614,0.550728,0.0,1.764215,36.861135,109.394602,0.0,0,122.396466,156.678201,39.918122,926602,782,4,Good
CONT_s10_bola_RedBullPlayStreets,3,99,99,1.07868,0.153562,0.587704,1.415673,46.658814,79.463152,0.0,0,132.364229,190.38808,49.342209,1372199,1264,6,Good
CONT_s10_bola_RedBullPlayStreets,4,98,73,0.800399,0.511048,0.0,1.647223,35.68347,131.761119,0.0,0,111.090053,190.554954,52.330504,1009513,896,4,Degraded
CONT_s10_bola_RedBullPlayStreets,5,98,55,1.030394,4.351786,0.0,43.527386,27.622635,105.329453,0.880626,9,116.490701,156.609136,40.038012,1298836,1022,2,Good
CONT_s10_bola_RedBullPlayStreets,6,98,98,0.844844,0.246338,0.120544,1.641591,26.028136,44.334921,0.0,0,147.086091,184.994372,38.3341,1066796,907,4,Good
CONT_s10_bola_RedBullPlayStreets,7,97,97,0.845136,0.164277,0.471351,1.175498,55.680003,68.827495,0.0,0,180.829055,220.86467,27.209856,1059815,970,6,Good
CONT_s10_bola_RedBullPlayStreets,8,97,97,0.843317,0.226918,0.23946,1.510906,38.341986,66.276528,0.0,0,149.671801,211.189533,39.40336,1058323,908,4,Good
CONT_s10_bola_RedBullPlayStreets,9,98,96,0.879429,0.714869,0.0,7.438917,23.635184,25.298536,1.191766,11,134.903752,184.905658,43.775364,1114946,923,2,Good
CONT_s10_bola_RedBullPlayStreets,10,97,58,0.388318,0.350109,0.0,1.199304,36.565971,107.637318,0.0,0,169.888664,251.646243,75.664376,487085,395,2,Degraded
CONT_s10_bola_RedBullPlayStreets,11,98,68,0.424447,0.347084,0.0,1.283401,40.393257,98.783817,0.0,0,173.820027,251.632552,66.687956,537941,447,2,Degraded
CONT_s10_bola_RedBullPlayStreets,12,98,88,0.534784,0.258846,0.0,1.200465,68.73403,118.809193,0.0,0,221.16945,322.617503,79.758001,678978,604,4,Good
CONT_s10_bola_RedBullPlayStreets,13,97,97,2.206699,16.789455,0.119615,166.704108,65.03802,123.575655,4.484692,104,275.730105,446.680588,95.349921,2776449,2319,7,Good
CONT_s10_bola_RedBullPlayStreets,14,97,45,0.275089,0.313095,0.0,0.961615,48.697909,181.121995,0.0,0,223.512733,319.114303,116.277623,347587,281,4,Degraded
CONT_s10_bola_RedBullPlayStreets,15,97,82,0.452255,0.231934,0.0,0.930183,39.352681,51.41916,0.0,0,230.062983,318.938504,93.843518,571295,473,2,Degraded
CONT_s10_bola_RedBullPlayStreets,16,97,65,0.36355,0.29543,0.0,1.191239,39.483721,94.510822,0.0,0,206.462699,319.107367,104.742094,459200,381,2,Degraded
CONT_s10_bola_RedBullPlayStreets,17,97,47,0.270198,0.315937,0.0,1.192385,57.025807,175.57954,0.0,0,729.517613,319.024238,3557.573588,341364,284,3,Degraded
CONT_s10_bola_RedBullPlayStreets,18,97,73,0.776111,3.59447,0.0,34.469313,44.842337,123.021033,7.932692,66,658.867592,617.388205,2857.594819,991015,832,3,Good
CONT_s10_bola_RedBullPlayStreets,19,116,95,0.199662,0.149844,0.0,0.600038,51.400419,96.654763,8.831909,31,425.935975,617.06366,162.091174,301969,351,4,Critical
CONT_s10_bola_RedBullPlayStreets,20,97,78,0.20714,0.148578,0.0,0.700557,76.312381,201.596052,13.961039,43,289.190203,612.531726,179.950262,261861,308,4,Critical
CONT_s10_bola_RedBullPlayStreets,21,97,78,0.198415,0.169693,0.0,1.021964,48.011544,92.838136,4.513889,13,267.043229,493.33603,158.203196,251481,288,2,Critical
CONT_s10_bola_RedBullPlayStreets,22,97,68,0.177727,0.166932,0.0,1.174458,37.124799,118.603111,8.171206,21,204.664681,508.696565,147.832558,225135,257,2,Critical
CONT_s10_bola_RedBullPlayStreets,23,96,26,0.121918,0.222608,0.0,1.074933,43.722052,206.19703,0.769231,1,424.297424,847.568523,256.253237,152732,130,2,Critical
CONT_s10_bola_RedBullPlayStreets,24,97,18,0.10162,0.255428,0.0,1.191239,43.19531,245.931362,0.0,0,367.796053,852.335241,318.066458,128578,105,2,Critical
CONT_s10_bola_RedBullPlayStreets,25,97,32,0.144093,0.212631,0.0,0.694305,60.962035,224.942408,0.641026,1,542.677165,933.499928,264.412692,182275,156,2,Critical
CONT_s10_bola_RedBullPlayStreets,26,97,38,0.140602,0.208118,0.0,0.579252,68.507563,239.496113,0.606061,1,537.325471,855.444016,307.866593,177989,165,4,Critical
CONT_s10_bola_RedBullPlayStreets,27,96,47,0.142196,0.194456,0.0,0.580096,154.383372,505.303503,0.564972,1,647.634995,1536.987882,416.093826,178263,177,4,Critical
CONT_s10_bola_RedBullPlayStreets,28,97,23,0.167701,0.653296,0.0,6.25912,42.599751,178.125784,4.812834,9,492.003772,858.326385,339.572136,212740,187,4,Critical
CONT_s10_bola_RedBullPlayStreets,29,96,5,0.002307,0.011966,0.0,0.069895,23.19262,346.797665,0.0,0,19.344934,46.268617,17.190067,2895,12,2,Critical
CONT_s10_bola_TearsOfSteel,1,99,99,1.017252,0.179763,0.59,1.421112,48.433654,90.377697,0.0,0,127.830126,182.688077,39.485154,1290243,1171,6,Degraded
CONT_s10_bola_TearsOfSteel,2,98,58,0.640004,0.562649,0.0,1.964889,26.800944,123.762348,1.81311,13,86.578296,153.090844,33.58437,805077,717,4,Degraded
CONT_s10_bola_TearsOfSteel,3,99,99,1.076582,0.174448,0.588277,1.644781,93.00453,269.050751,0.0,0,147.826903,180.424497,20.162293,1371259,1244,6,Degraded
CONT_s10_bola_TearsOfSteel,4,98,98,1.079823,0.138867,0.706421,1.411473,70.360423,148.578274,0.078989,1,148.106244,186.497399,23.758732,1363238,1266,6,Degraded
CONT_s10_bola_TearsOfSteel,5,98,46,0.506789,0.567985,0.0,1.906796,21.920973,67.196658,0.0,0,90.458755,155.594061,42.03466,640104,545,4,Degraded
CONT_s10_bola_TearsOfSteel,6,97,52,0.512288,0.536906,0.0,1.788555,35.700844,153.375973,0.0,0,109.311941,170.850853,54.753982,640810,524,4,Degraded
CONT_s10_bola_TearsOfSteel,7,98,98,0.848371,0.205435,0.469147,1.403411,41.671403,62.693798,0.0,0,163.376411,208.522041,34.299799,1075250,955,5,Degraded
CONT_s10_bola_TearsOfSteel,8,98,98,0.847377,0.111794,0.471807,1.170347,67.513369,114.6818,0.0,0,170.916769,226.020456,42.189079,1077934,1006,6,Degraded
CONT_s10_bola_TearsOfSteel,9,97,77,0.685144,0.40259,0.0,1.776493,44.6265,95.114569,0.0,0,140.374936,211.902857,50.924805,863275,764,4,Degraded
CONT_s10_bola_TearsOfSteel,10,97,63,0.440861,0.379499,0.0,1.397992,40.076939,132.494488,0.0,0,158.253598,251.029445,78.601049,554932,460,2,Degraded
CONT_s10_bola_TearsOfSteel,11,98,97,0.578407,0.170045,0.0,0.937782,163.497994,781.295985,0.0,0,206.649333,274.714734,58.010983,735773,640,4,Degraded
CONT_s10_bola_TearsOfSteel,12,97,97,0.576553,0.126926,0.234769,0.935077,96.957945,130.521988,0.0,0,248.581734,318.817066,55.303822,726516,697,6,Degraded
CONT_s10_bola_TearsOfSteel,13,97,97,1.953334,13.738415,0.238769,136.553076,86.642154,119.611196,2.429543,50,244.969583,368.247806,77.984481,2502884,2058,6,Degraded
CONT_s10_bola_TearsOfSteel,14,97,97,0.45423,0.119556,0.102857,0.734615,130.14749,314.395136,2.622378,15,221.349311,322.039961,87.693468,573674,572,5,Degraded
CONT_s10_bola_TearsOfSteel,15,97,97,0.454532,0.147179,0.102857,0.703631,113.992681,251.230329,0.0,0,219.311456,317.389406,83.821708,574298,520,4,Degraded
CONT_s10_bola_TearsOfSteel,16,97,96,0.458222,0.161997,0.0,0.899212,108.919915,250.142991,0.0,0,244.641157,317.340589,77.044798,578966,526,4,Degraded
CONT_s10_bola_TearsOfSteel,17,97,95,0.454823,0.146384,0.0,0.814909,97.060738,264.308839,0.191571,1,229.38125,316.691319,74.555347,574905,522,4,Degraded
CONT_s10_bola_TearsOfSteel,18,97,91,0.451517,0.210364,0.0,1.076769,110.445586,319.101392,0.393701,2,218.261219,317.895999,90.175647,571264,508,4,Degraded
CONT_s10_bola_TearsOfSteel,19,97,85,0.228739,0.184133,0.0,1.085231,146.895359,551.307756,9.180328,28,279.261343,530.948645,156.141774,289069,305,3,Degraded
CONT_s10_bola_TearsOfSteel,20,144,134,0.2012,0.106199,0.0,0.602154,186.780825,440.68396,10.0,47,435.145075,610.015827,166.085033,377614,470,5,Critical
CONT_s10_bola_TearsOfSteel,21,276,210,0.18438,0.181281,0.0,2.012567,91.53814,259.127842,7.255937,55,340.405221,558.172368,160.460368,664019,758,4,Critical
CONT_s10_bola_TearsOfSteel,22,192,106,0.141342,0.154566,0.0,0.579808,261.577753,1264.519612,0.867052,3,509.030787,851.611965,281.700875,353889,346,3,Critical
CONT_s10_bola_TearsOfSteel,23,259,155,0.237422,1.546011,0.0,24.95022,220.525646,878.839296,1.434159,11,614.997093,1272.46788,388.800398,804143,767,4,Critical
CONT_s10_bola_TearsOfSteel,24,101,48,0.129858,0.201113,0.0,1.184107,150.249367,388.422006,2.39521,4,634.789711,997.031684,382.702275,171778,167,3,Degraded
CONT_s10_bola_TheSwissAccount,1,99,50,0.509576,0.52655,0.0,1.419824,29.460146,99.465145,0.0,0,154.709179,199.471017,38.159769,644722,584,4,Good
CONT_s10_bola_TheSwissAccount,2,99,43,0.644823,1.994684,0.0,19.564784,33.085475,166.348363,1.526718,10,111.187564,156.560556,48.404545,815203,655,4,Good
CONT_s10_bola_TheSwissAccount,3,98,98,1.067945,0.257637,0.584361,1.650362,40.578199,69.204847,0.0,0,140.948484,190.144307,32.221815,1341106,1145,6,Good
CONT_s10_bola_TheSwissAccount,4,99,99,1.07323,0.314551,0.587704,1.648824,39.736868,57.061843,0.0,0,153.44871,190.434268,24.059709,1364139,1149,6,Good
CONT_s10_bola_TheSwissAccount,5,98,98,1.06864,0.218722,0.587133,1.414294,21.408767,57.061843,0.0,0,117.614965,190.097153,23.029665,1345833,1079,4,Good
CONT_s10_bola_TheSwissAccount,6,98,56,0.82431,2.478693,0.0,24.632132,14.8255,51.422258,1.207729,10,100.407648,140.365911,33.704193,1037617,828,2,Good
CONT_s10_bola_TheSwissAccount,7,98,98,0.845333,0.23617,0.469147,1.411545,38.950142,64.879491,0.0,0,163.99719,237.282669,40.930195,1067669,942,6,Good
CONT_s10_bola_TheSwissAccount,8,98,98,0.844054,0.182085,0.469147,1.295194,56.624776,68.143805,0.0,0,172.712662,219.041213,34.193274,1068019,978,4,Good
CONT_s10_bola_TheSwissAccount,9,98,98,0.843259,0.228041,0.352868,1.406079,24.665562,26.671075,0.0,0,136.060842,184.358894,41.704095,1067169,883,2,Good
CONT_s10_bola_TheSwissAccount,10,98,50,0.402386,0.428562,0.0,1.402052,30.350447,153.861601,0.0,0,132.003612,209.122714,62.311984,509432,421,2,Good
CONT_s10_bola_TheSwissAccount,11,98,61,0.377575,0.348053,0.0,1.20062,49.446539,134.02417,0.0,0,179.684847,251.283988,71.104769,477672,403,2,Degraded
CONT_s10_bola_TheSwissAccount,12,97,67,0.436591,0.340782,0.0,1.20062,44.395726,130.329159,0.0,0,184.651099,271.130612,76.977005,547313,475,4,Degraded
CONT_s10_bola_TheSwissAccount,13,98,96,2.388482,18.023121,0.0,179.883166,67.081867,152.058131,1.05178,26,218.130937,318.206418,85.255549,3031103,2472,5,Good
CONT_s10_bola_TheSwissAccount,14,97,75,0.377712,0.261882,0.0,1.197066,75.034298,278.683676,0.455581,2,262.376895,394.055261,87.288008,475753,439,4,Good
CONT_s10_bola_TheSwissAccount,15,97,53,0.305727,0.300453,0.0,0.934672,54.76999,206.180498,0.0,0,210.605965,319.125744,106.794917,384832,321,2,Degraded
CONT_s10_bola_TheSwissAccount,16,98,91,0.455803,0.194578,0.0,0.93377,42.683147,48.94567,0.0,0,206.196529,318.703052,98.334736,579637,488,2,Degraded
CONT_s10_bola_TheSwissAccount,17,97,60,0.328065,0.302211,0.0,1.195988,42.805356,140.727149,0.0,0,201.433774,318.992066,109.413127,413191,345,2,Degraded
