run_id,window_index,t_start,mean_o22,stall_s,label
CONT_s5_l2a_RedBullPlayStreets,0,0.0,3.8219,0.174,Degraded
CONT_s5_l2a_RedBullPlayStreets,1,10.0,4.3266,0,Excellent
CONT_s5_l2a_RedBullPlayStreets,2,20.0,4.244,2.331,Critical
CONT_s5_l2a_RedBullPlayStreets,3,30.0,3.9228,0,Good
CONT_s5_l2a_RedBullPlayStreets,4,40.0,3.6283,3.349,Critical
CONT_s5_l2a_RedBullPlayStreets,5,50.0,2.907,0,Degraded
CONT_s5_l2a_RedBullPlayStreets,6,60.0,2.8728,0,Degraded
CONT_s5_l2a_RedBullPlayStreets,7,70.0,2.8378,0.626,Degraded
CONT_s5_l2a_RedBullPlayStreets,8,80.0,2.8802,0,Degraded
CONT_s5_l2a_RedBullPlayStreets,9,90.0,2.9026,0,Degraded
CONT_s5_l2a_RedBullPlayStreets,10,100.0,2.8553,0,Degraded
CONT_s5_l2a_RedBullPlayStreets,11,110.0,1.9399,0,Critical
CONT_s5_l2a_RedBullPlayStreets,12,120.0,1.7066,0,Critical
CONT_s5_l2a_RedBullPlayStreets,13,130.0,2.1253,0,Degraded
CONT_s5_l2a_RedBullPlayStreets,14,140.0,1.6189,3.441,Critical
CONT_s5_l2a_RedBullPlayStreets,15,150.0,1.6628,0,Critical
CONT_s5_l2a_RedBullPlayStreets,16,160.0,2.5123,0,Degraded
CONT_s5_l2a_RedBullPlayStreets,17,170.0,2.9413,0.946,Degraded
CONT_s5_l2a_RedBullPlayStreets,18,180.0,3.5788,0.934,Degraded
CONT_s5_l2a_RedBullPlayStreets,19,190.0,3.4855,2.779,Critical
CONT_s5_l2a_RedBullPlayStreets,20,200.0,3.7542,0,Good
CONT_s5_l2a_RedBullPlayStreets,21,210.0,4.0117,0,Excellent
CONT_s5_l2a_RedBullPlayStreets,22,220.0,4.0347,0,Excellent
CONT_s5_l2a_RedBullPlayStreets,23,230.0,4.1372,0,Excellent
CONT_s5_l2a_RedBullPlayStreets,24,240.0,4.3517,0,Excellent
CONT_s5_l2a_RedBullPlayStreets,25,250.0,4.3972,0,Excellent
CONT_s5_l2a_RedBullPlayStreets,26,260.0,4.4331,0,Excellent
CONT_s5_l2a_RedBullPlayStreets,27,270.0,4.43,0,Excellent
CONT_s5_l2a_RedBullPlayStreets,28,280.0,4.4296,0,Excellent
