run_id,window_index,t_media_start,t_wall_start,t_wall_end,throughput_mean,throughput_std,throughput_min,throughput_max,total_bytes,total_packets,active_flows,n_samples,jitter_mean,jitter_p95,reorder_rate,reorder_count,rtt_mean,rtt_p95,rtt_std,rtt_samples,tp_slot_akhir,tp_pendek_mean,tp_pendek_std,tp_pendek_max,tp_delta_prev,tp_rasio_prev,pkt_delta_prev,tp_kumulatif,tp_rasio_kumulatif,bytes_kumulatif,rasio_diam
CONT_s11_throughput_TheSwissAccount,0,0.0,1789232652.968,1789232662.968,0.666367,0.101821,0.471351,0.952478,843380,834,4,99,28.541041,58.314289,0.0,0,110.495999,109.036254,26.372268,99,0.716712,0.66163,0.0951,0.718118,0.666367,0.0,834,0.666335,1.000048,843380,0.0
CONT_s11_throughput_TheSwissAccount,1,10.0,1789232662.968,1789232672.968,0.282174,0.361329,0.0,1.359374,357178,311,2,99,34.786478,148.882743,0.0,0,120.205294,182.815341,60.509131,42,0.0,0.544674,0.308783,1.170853,-0.384193,0.423451,-523,0.474309,0.594916,1200558,0.585859
CONT_s11_throughput_TheSwissAccount,2,20.0,1789232672.968,1789232682.968,0.587075,2.045711,0.0,20.31287,734789,593,2,98,32.655284,117.167094,1.854975,11,160.851878,219.76628,69.73369,51,1.299726,0.300361,0.447083,1.299726,0.304901,2.080543,282,0.511459,1.147844,1935347,0.479592
CONT_s11_throughput_TheSwissAccount,3,30.0,1789232682.968,1789232692.968,0.856278,0.234942,0.472813,1.299726,1083543,888,2,99,26.286042,45.081641,0.0,0,129.03076,168.239772,24.02839,99,0.591155,0.847936,0.291958,1.184627,0.269203,1.45855,295,0.597855,1.43225,3018890,0.0
CONT_s11_throughput_TheSwissAccount,4,40.0,1789232692.968,1789232702.968,0.848654,0.291953,0.579808,1.362902,1074463,860,2,99,21.739424,22.324831,0.0,0,136.017366,140.544387,19.364233,99,0.591155,0.855393,0.288623,1.184627,-0.007624,0.991096,-28,0.648148,1.309352,4093353,0.0
CONT_s11_throughput_TheSwissAccount,5,50.0,1789232702.968,1789232712.968,0.851847,0.280437,0.520391,1.419824,1078734,876,4,99,24.402602,37.679687,0.0,0,142.35517,173.731163,21.760133,99,0.945625,0.846063,0.253525,1.419824,0.003193,1.003762,16,0.682169,1.248733,5172087,0.0
CONT_s11_throughput_TheSwissAccount,6,60.0,1789232712.968,1789232722.968,2.242715,14.747116,0.0,147.419844,2813491,2258,4,98,36.195684,118.083991,1.018601,23,129.831947,182.608758,41.666478,79,0.945625,0.44676,0.534892,1.692266,1.390868,2.632767,1382,0.90369,2.48173,7985578,0.193878
CONT_s11_throughput_TheSwissAccount,7,70.0,1789232722.968,1789232732.968,0.312597,0.486477,0.0,1.918516,396082,317,2,99,24.637739,123.565407,0.0,0,126.145616,170.422604,43.838932,32,0.0,0.509025,0.565146,1.918516,-1.930118,0.139383,-1941,0.829529,0.376837,8381660,0.676768
CONT_s11_throughput_TheSwissAccount,8,80.0,1789232732.968,1789232742.968,0.683569,0.495538,0.0,2.12599,859020,729,4,98,42.803443,120.362645,0.274348,2,142.09048,176.947612,35.390578,69,1.064795,0.958382,0.184725,1.305313,0.370972,2.186742,412,0.813416,0.840368,9240680,0.295918
CONT_s11_throughput_TheSwissAccount,9,90.0,1789232742.968,1789232752.968,1.81512,6.269754,0.471431,47.868956,2306532,2004,5,99,49.790356,59.071404,3.093812,62,150.1533,172.491706,26.641776,99,0.946913,0.892021,0.177326,1.184654,1.131551,2.655357,1275,0.914185,1.985506,11547212,0.0
CONT_s11_throughput_TheSwissAccount,10,100.0,1789232752.968,1789232762.968,0.888797,0.147766,0.706421,1.184654,1119027,1005,4,98,34.932058,61.406691,0.0,0,110.014581,172.450623,39.914568,98,0.709172,0.886765,0.177887,1.094008,-0.926323,0.489663,-999,0.911886,0.97468,12666239,0.0
CONT_s11_throughput_TheSwissAccount,11,110.0,1789232762.968,1789232772.968,0.68829,0.416602,0.0,1.44694,866615,750,2,98,18.824119,38.591924,0.0,0,87.554034,135.076583,26.7676,76,0.0,0.482381,0.476212,1.1777,-0.200507,0.774406,-255,0.893295,0.770507,13532854,0.22449
CONT_s11_throughput_TheSwissAccount,12,120.0,1789232772.968,1789232782.968,0.364173,0.243624,0.0,1.206615,463693,455,2,99,42.777804,74.947822,4.615385,21,241.247618,331.079428,82.833758,80,0.475482,0.402772,0.147331,0.709864,-0.324117,0.529098,-295,0.852277,0.427294,13996547,0.20202
