run_id,window_index,throughput_mean,rq_n_chunk_10s,rq_ukuran_rata_10s,rq_unduh_rata_10s,rq_n_chunk_20s,rq_ukuran_rata_20s,rq_unduh_rata_20s,rq_n_chunk_30s,rq_ukuran_rata_30s,rq_unduh_rata_30s,rq_n_chunk_40s,rq_ukuran_rata_40s,rq_unduh_rata_40s,rq_n_chunk_50s,rq_ukuran_rata_50s,rq_unduh_rata_50s,rq_n_chunk_60s,rq_ukuran_rata_60s,rq_unduh_rata_60s,rq_n_chunk_70s,rq_ukuran_rata_70s,rq_unduh_rata_70s,rq_n_chunk_80s,rq_ukuran_rata_80s,rq_unduh_rata_80s,rq_n_chunk_90s,rq_ukuran_rata_90s,rq_unduh_rata_90s,rq_n_chunk_100s,rq_ukuran_rata_100s,rq_unduh_rata_100s,rq_n_chunk_110s,rq_ukuran_rata_110s,rq_unduh_rata_110s,rq_n_chunk_120s,rq_ukuran_rata_120s,rq_unduh_rata_120s,rq_n_chunk_130s,rq_ukuran_rata_130s,rq_unduh_rata_130s,rq_n_chunk_140s,rq_ukuran_rata_140s,rq_unduh_rata_140s,rq_n_chunk_150s,rq_ukuran_rata_150s,rq_unduh_rata_150s,rq_n_chunk_160s,rq_ukuran_rata_160s,rq_unduh_rata_160s,rq_n_chunk_170s,rq_ukuran_rata_170s,rq_unduh_rata_170s,rq_n_chunk_180s,rq_ukuran_rata_180s,rq_unduh_rata_180s,rq_n_chunk_190s,rq_ukuran_rata_190s,rq_unduh_rata_190s,rq_n_chunk_200s,rq_ukuran_rata_200s,rq_unduh_rata_200s,rq_akhir_ukuran,rq_akhir_durasi,rq_akhir_unduh,rq_akhir_slack,rq_akhir_laju_efektif
CONT_s14_bola_OfForestAndMen,0,0.136204,4,11925.25,0.255,7,14149.571,0.335143,12,21579.167,0.38275,20,19175.5,0.47985,27,19124.778,0.551556,27,19124.778,0.551556,27,19124.778,0.551556,27,19124.778,0.551556,27,19124.778,0.551556,27,19124.778,0.551556,27,19124.778,0.551556,27,19124.778,0.551556,27,19124.778,0.551556,27,19124.778,0.551556,27,19124.778,0.551556,27,19124.778,0.551556,27,19124.778,0.551556,27,19124.778,0.551556,27,19124.778,0.551556,27,19124.778,0.551556,11961.0,1.734,0.306,1.428,0.055183
CONT_s14_bola_OfForestAndMen,1,0.117408,1,11526.0,0.306,5,11845.4,0.2652,8,13821.625,0.3315,13,20805.846,0.376846,21,18811.238,0.471571,28,18853.393,0.542786,28,18853.393,0.542786,28,18853.393,0.542786,28,18853.393,0.542786,28,18853.393,0.542786,28,18853.393,0.542786,28,18853.393,0.542786,28,18853.393,0.542786,28,18853.393,0.542786,28,18853.393,0.542786,28,18853.393,0.542786,28,18853.393,0.542786,28,18853.393,0.542786,28,18853.393,0.542786,28,18853.393,0.542786,11526.0,8.675,0.306,8.369,0.010629
CONT_s14_bola_OfForestAndMen,2,0.126653,0,0.0,0.0,2,13281.5,0.4085,6,12377.333,0.306167,9,13956.667,0.351444,13,20407.769,0.353385,21,19093.762,0.486143,29,18721.793,0.54169,29,18721.793,0.54169,29,18721.793,0.54169,29,18721.793,0.54169,29,18721.793,0.54169,29,18721.793,0.54169,29,18721.793,0.54169,29,18721.793,0.54169,29,18721.793,0.54169,29,18721.793,0.54169,29,18721.793,0.54169,29,18721.793,0.54169,29,18721.793,0.54169,29,18721.793,0.54169,15037.0,0.92,0.511,0.409,0.130757
CONT_s14_bola_OfForestAndMen,3,0.089218,6,44889.167,2.251667,6,44889.167,2.251667,8,36987.25,1.790875,12,28633.25,1.278917,15,26329.667,1.111533,19,28138.737,0.952842,27,24826.074,0.878481,35,23207.629,0.834829,35,23207.629,0.834829,35,23207.629,0.834829,35,23207.629,0.834829,35,23207.629,0.834829,35,23207.629,0.834829,35,23207.629,0.834829,35,23207.629,0.834829,35,23207.629,0.834829,35,23207.629,0.834829,35,23207.629,0.834829,35,23207.629,0.834829,35,23207.629,0.834829,18657.0,1.129,0.719,0.41,0.132202
CONT_s14_bola_OfForestAndMen,4,0.159693,3,50470.667,1.778333,9,46749.667,2.093889,9,46749.667,2.093889,11,40664.545,1.787455,15,33000.733,1.3788,18,30353.167,1.222667,22,31184.0,1.065409,30,27390.533,0.968467,38,25359.974,0.909316,38,25359.974,0.909316,38,25359.974,0.909316,38,25359.974,0.909316,38,25359.974,0.909316,38,25359.974,0.909316,38,25359.974,0.909316,38,25359.974,0.909316,38,25359.974,0.909316,38,25359.974,0.909316,38,25359.974,0.909316,38,25359.974,0.909316,78862.0,4.515,4.105,0.41,0.139733
CONT_s14_bola_OfForestAndMen,5,0.120871,0,0.0,0.0,3,50470.667,1.778333,9,46749.667,2.093889,9,46749.667,2.093889,11,40664.545,1.787455,15,33000.733,1.3788,18,30353.167,1.222667,22,31184.0,1.065409,30,27390.533,0.968467,38,25359.974,0.909316,38,25359.974,0.909316,38,25359.974,0.909316,38,25359.974,0.909316,38,25359.974,0.909316,38,25359.974,0.909316,38,25359.974,0.909316,38,25359.974,0.909316,38,25359.974,0.909316,38,25359.974,0.909316,38,25359.974,0.909316,78862.0,4.515,4.105,0.41,0.139733
CONT_s14_bola_OfForestAndMen,6,0.096053,4,81583.25,4.7415,4,81583.25,4.7415,7,68249.286,3.471571,13,57467.692,2.908538,13,57467.692,2.908538,15,51576.2,2.5752,19,43228.632,2.086737,22,39667.727,1.862455,26,38937.731,1.630962,34,33766.147,1.412353,42,30714.571,1.274286,42,30714.571,1.274286,42,30714.571,1.274286,42,30714.571,1.274286,42,30714.571,1.274286,42,30714.571,1.274286,42,30714.571,1.274286,42,30714.571,1.274286,42,30714.571,1.274286,42,30714.571,1.274286,9397.0,3.195,0.206,2.989,0.023529
CONT_s14_bola_OfForestAndMen,7,0.101852,3,26285.0,0.929333,7,57884.0,3.107714,7,57884.0,3.107714,10,55660.0,2.7089,16,51620.938,2.537437,16,51620.938,2.537437,18,47361.0,2.300889,22,40918.136,1.928909,25,38061.8,1.75048,29,37628.828,1.558379,37,33159.568,1.373189,45,30419.267,1.251289,45,30419.267,1.251289,45,30419.267,1.251289,45,30419.267,1.251289,45,30419.267,1.251289,45,30419.267,1.251289,45,30419.267,1.251289,45,30419.267,1.251289,45,30419.267,1.251289,12605.0,0.827,0.414,0.413,0.121935
CONT_s14_bola_OfForestAndMen,8,0.116477,6,26143.5,1.119667,9,26190.667,1.056222,13,43234.538,2.190154,13,43234.538,2.190154,16,44591.312,2.112937,22,44672.545,2.150773,22,44672.545,2.150773,24,42056.625,2.005583,28,37752.143,1.7555,31,35755.032,1.628387,35,35659.914,1.483171,43,32180.581,1.337814,51,29916.235,1.235804,51,29916.235,1.235804,51,29916.235,1.235804,51,29916.235,1.235804,51,29916.235,1.235804,51,29916.235,1.235804,51,29916.235,1.235804,51,29916.235,1.235804,15501.0,0.619,0.0,0.619,0.200336
CONT_s14_bola_OfForestAndMen,9,0.050989,5,12745.0,0.0828,11,20053.273,0.648364,14,21388.643,0.708571,18,34765.222,1.604778,18,34765.222,1.604778,21,37008.857,1.629571,27,38760.037,1.767815,27,38760.037,1.767815,29,37002.897,1.674069,33,33963.182,1.502061,36,32559.194,1.413722,40,32795.55,1.308125,48,30156.042,1.207083,56,28383.089,1.132857,56,28383.089,1.132857,56,28383.089,1.132857,56,28383.089,1.132857,56,28383.089,1.132857,56,28383.089,1.132857,56,28383.089,1.132857,10865.0,3.724,0.104,3.62,0.02334
