run_id,window_index,t_media_start,t_wall_start,t_wall_end,throughput_mean,throughput_std,throughput_min,throughput_max,total_bytes,total_packets,active_flows,n_samples,jitter_mean,jitter_p95,reorder_rate,reorder_count,rtt_mean,rtt_p95,rtt_std,rtt_samples,tp_slot_akhir,tp_pendek_mean,tp_pendek_std,tp_pendek_max,tp_delta_prev,tp_rasio_prev,pkt_delta_prev,tp_kumulatif,tp_rasio_kumulatif,bytes_kumulatif,rasio_diam
CONT_s8_l2a_TheSwissAccount,0,0.0,1789334234.675,1789334244.675,0.140021,0.100972,0.0,0.613359,176849,223,4,99,55.295833,98.181359,12.107623,27,334.447845,563.581939,153.460227,80,0.239138,0.137247,0.079484,0.239607,0.140021,0.0,223,0.139992,1.000207,176849,0.191919
CONT_s8_l2a_TheSwissAccount,1,10.0,1789334244.675,1789334254.675,0.078542,0.126672,0.0,0.720862,99176,126,2,99,38.328316,117.562347,25.396825,32,498.779057,1068.054473,359.485458,30,0.0,0.0,0.0,0.0,-0.061479,0.56093,-97,0.10926,0.718854,276025,0.636364
CONT_s8_l2a_TheSwissAccount,2,20.0,1789334254.675,1789334264.675,0.14405,0.150378,0.0,0.824887,181959,206,2,99,122.162711,386.080464,2.912621,6,373.400746,876.77363,349.681661,61,0.238904,0.145211,0.140369,0.708571,0.065508,1.834051,80,0.120859,1.191885,457984,0.343434
CONT_s8_l2a_TheSwissAccount,3,30.0,1789334264.675,1789334274.675,0.111157,0.189003,0.0,1.180549,140397,143,2,99,73.657664,219.864538,0.699301,1,553.354795,876.87724,364.085159,43,0.122547,0.141168,0.117003,0.262296,-0.032893,0.771656,-63,0.118426,0.93862,598381,0.565657
CONT_s8_l2a_TheSwissAccount,4,40.0,1789334274.675,1789334284.675,0.136584,0.223618,0.0,1.310088,172815,158,2,99,60.138309,168.701032,3.164557,5,407.354571,876.93074,339.132976,40,0.0,0.148385,0.232173,0.864754,0.025427,1.228749,15,0.122086,1.118752,771196,0.626263
CONT_s8_l2a_TheSwissAccount,5,50.0,1789334284.675,1789334294.675,0.1463,0.2254,0.0,0.709265,184892,162,2,99,46.856748,153.477358,0.0,0,525.116998,823.283367,303.031058,32,0.301743,0.160445,0.224699,0.592895,0.009716,1.071136,4,0.126128,1.159933,956088,0.676768
CONT_s8_l2a_TheSwissAccount,6,60.0,1789334294.675,1789334305.426,0.149818,0.201716,0.0,0.618431,202874,197,6,106,57.210834,166.340108,0.0,0,533.812506,899.443444,341.191937,46,0.238437,0.150749,0.119556,0.356321,0.003518,1.024046,35,0.129717,1.15496,1158962,0.566038
CONT_s8_l2a_TheSwissAccount,7,70.0,1789334305.426,1789334317.581,1.582286,11.013302,0.0,89.506148,2443791,1922,4,119,140.867362,329.347598,0.62435,12,695.289604,1141.134605,435.834588,79,0.0,5.839545,21.374143,89.506148,1.432468,10.561388,1725,0.344374,4.594673,3602753,0.352941
CONT_s8_l2a_TheSwissAccount,8,80.0,1789334317.581,1789334330.33,0.117419,0.202102,0.0,0.705122,188467,174,2,125,71.174026,260.844254,6.321839,11,672.936716,1002.289852,376.720751,42,0.0,0.118646,0.218214,0.589424,-1.464867,0.074208,-1748,0.314153,0.373764,3791220,0.664
CONT_s8_l2a_TheSwissAccount,9,90.0,1789334330.33,1789334340.33,0.123963,0.236263,0.0,0.624702,157611,135,2,99,40.348802,176.812087,1.481481,2,723.522327,1006.768003,340.378298,22,0.0,0.132677,0.241788,0.59442,0.006544,1.055732,-39,0.296011,0.418778,3948831,0.767677
CONT_s8_l2a_TheSwissAccount,10,100.0,1789334340.33,1789334350.33,0.120095,0.255108,0.0,1.217076,151255,128,4,98,37.883692,177.43749,0.78125,1,681.253225,1006.675326,359.096189,20,0.0,0.118013,0.295573,1.217076,-0.003868,0.968797,-7,0.280834,0.427637,4100086,0.795918
CONT_s8_l2a_TheSwissAccount,11,110.0,1789334350.33,1789334360.33,0.075734,0.236267,0.0,1.207712,95272,79,2,98,37.688158,264.920279,0.0,0,348.586676,788.608792,343.599903,13,0.0,0.065391,0.206159,0.938812,-0.044361,0.630617,-49,0.264553,0.286272,4195358,0.887755
CONT_s8_l2a_TheSwissAccount,12,120.0,1789334360.33,1789334370.33,0.50804,3.502677,0.0,35.093567,645508,531,4,99,65.424647,293.551303,4.143126,22,456.445465,1001.401832,282.535286,35,0.0,0.165451,0.176874,0.355278,0.432306,6.708216,452,0.282584,1.797837,4840866,0.636364
CONT_s8_l2a_TheSwissAccount,13,130.0,1789334370.33,1789334385.593,0.166297,0.165603,0.0,0.389416,318724,300,4,149,76.360849,224.062371,0.666667,2,488.785169,1153.362221,293.833751,77,0.0,0.160497,0.173312,0.354586,-0.341743,0.327331,-231,0.27089,0.613891,5159590,0.483221
