run_id,window_index,throughput_mean,rq_n_chunk_10s,rq_ukuran_rata_10s,rq_unduh_rata_10s,rq_n_chunk_20s,rq_ukuran_rata_20s,rq_unduh_rata_20s,rq_n_chunk_30s,rq_ukuran_rata_30s,rq_unduh_rata_30s,rq_n_chunk_40s,rq_ukuran_rata_40s,rq_unduh_rata_40s,rq_n_chunk_50s,rq_ukuran_rata_50s,rq_unduh_rata_50s,rq_n_chunk_60s,rq_ukuran_rata_60s,rq_unduh_rata_60s,rq_n_chunk_70s,rq_ukuran_rata_70s,rq_unduh_rata_70s,rq_n_chunk_80s,rq_ukuran_rata_80s,rq_unduh_rata_80s,rq_n_chunk_90s,rq_ukuran_rata_90s,rq_unduh_rata_90s,rq_n_chunk_100s,rq_ukuran_rata_100s,rq_unduh_rata_100s,rq_n_chunk_110s,rq_ukuran_rata_110s,rq_unduh_rata_110s,rq_n_chunk_120s,rq_ukuran_rata_120s,rq_unduh_rata_120s,rq_n_chunk_130s,rq_ukuran_rata_130s,rq_unduh_rata_130s,rq_n_chunk_140s,rq_ukuran_rata_140s,rq_unduh_rata_140s,rq_n_chunk_150s,rq_ukuran_rata_150s,rq_unduh_rata_150s,rq_n_chunk_160s,rq_ukuran_rata_160s,rq_unduh_rata_160s,rq_n_chunk_170s,rq_ukuran_rata_170s,rq_unduh_rata_170s,rq_n_chunk_180s,rq_ukuran_rata_180s,rq_unduh_rata_180s,rq_n_chunk_190s,rq_ukuran_rata_190s,rq_unduh_rata_190s,rq_n_chunk_200s,rq_ukuran_rata_200s,rq_unduh_rata_200s,rq_akhir_ukuran,rq_akhir_durasi,rq_akhir_unduh,rq_akhir_slack,rq_akhir_laju_efektif
CONT_s8_bola_TearsOfSteel,0,0.1355,1,312303.0,17.4,1,312303.0,17.4,1,312303.0,17.4,1,312303.0,17.4,1,312303.0,17.4,1,312303.0,17.4,1,312303.0,17.4,1,312303.0,17.4,1,312303.0,17.4,1,312303.0,17.4,1,312303.0,17.4,1,312303.0,17.4,1,312303.0,17.4,1,312303.0,17.4,1,312303.0,17.4,1,312303.0,17.4,1,312303.0,17.4,1,312303.0,17.4,1,312303.0,17.4,1,312303.0,17.4,312303.0,18.732,17.4,1.332,0.133377
CONT_s8_bola_TearsOfSteel,1,0.14166,2,85960.5,4.2505,7,96563.0,4.843,7,96563.0,4.843,7,96563.0,4.843,8,123530.5,6.412625,8,123530.5,6.412625,8,123530.5,6.412625,8,123530.5,6.412625,8,123530.5,6.412625,8,123530.5,6.412625,8,123530.5,6.412625,8,123530.5,6.412625,8,123530.5,6.412625,8,123530.5,6.412625,8,123530.5,6.412625,8,123530.5,6.412625,8,123530.5,6.412625,8,123530.5,6.412625,8,123530.5,6.412625,8,123530.5,6.412625,9104.0,0.512,0.102,0.41,0.14225
CONT_s8_bola_TearsOfSteel,2,0.14879,0,0.0,0.0,2,82451.0,4.047,4,84205.75,4.14875,9,93427.0,4.666111,9,93427.0,4.666111,9,93427.0,4.666111,10,115314.6,5.9395,10,115314.6,5.9395,10,115314.6,5.9395,10,115314.6,5.9395,10,115314.6,5.9395,10,115314.6,5.9395,10,115314.6,5.9395,10,115314.6,5.9395,10,115314.6,5.9395,10,115314.6,5.9395,10,115314.6,5.9395,10,115314.6,5.9395,10,115314.6,5.9395,10,115314.6,5.9395,15268.0,0.819,0.409,0.41,0.149138
CONT_s8_bola_TearsOfSteel,3,0.524496,4,35721.0,1.90675,5,49905.4,2.8454,11,30058.182,1.461727,13,213675.0,2.927077,13,213675.0,2.927077,15,196178.467,3.0764,17,183211.647,3.214529,22,164482.636,3.6385,22,164482.636,3.6385,22,164482.636,3.6385,23,170909.609,4.236826,23,170909.609,4.236826,23,170909.609,4.236826,23,170909.609,4.236826,23,170909.609,4.236826,23,170909.609,4.236826,23,170909.609,4.236826,23,170909.609,4.236826,23,170909.609,4.236826,23,170909.609,4.236826,9156.0,1.03,0.206,0.824,0.071115
CONT_s8_bola_TearsOfSteel,4,0.148242,0,0.0,0.0,0,0.0,0.0,2,64686.5,3.867,6,45376.167,2.560167,7,54128.571,3.137286,13,35385.615,1.831769,15,193809.867,3.0524,15,193809.867,3.0524,17,180708.824,3.169412,19,170735.316,3.283211,24,156166.292,3.657542,24,156166.292,3.657542,24,156166.292,3.657542,25,162411.76,4.20724,25,162411.76,4.20724,25,162411.76,4.20724,25,162411.76,4.20724,25,162411.76,4.20724,25,162411.76,4.20724,25,162411.76,4.20724,24260.0,5.463,1.134,4.329,0.035526
CONT_s8_bola_TearsOfSteel,5,0.167971,0,0.0,0.0,2,265966.0,12.1325,2,265966.0,12.1325,2,265966.0,12.1325,4,165326.25,7.99975,7,101549.143,4.851,9,101203.556,5.136222,13,74309.923,3.643,17,202298.824,4.120647,17,202298.824,4.120647,18,191908.222,3.914444,21,179804.905,4.126,23,165288.348,3.789435,26,164612.423,4.309462,26,164612.423,4.309462,27,170082.444,4.794296,27,170082.444,4.794296,27,170082.444,4.794296,27,170082.444,4.794296,27,170082.444,4.794296,15104.0,0.723,0.31,0.413,0.167126
CONT_s8_bola_TearsOfSteel,6,0.587146,1,935971.0,22.743,1,935971.0,22.743,1,935971.0,22.743,3,489301.0,15.669333,3,489301.0,15.669333,3,489301.0,15.669333,7,231282.714,7.893857,9,193351.111,6.929889,11,169132.636,6.288636,17,114386.588,4.202176,18,243058.389,5.155222,18,243058.389,5.155222,20,226997.65,5.0444,22,214176.091,4.972227,27,193181.259,4.992185,27,193181.259,4.992185,27,193181.259,4.992185,28,197435.607,5.435321,28,197435.607,5.435321,28,197435.607,5.435321,935971.0,23.156,22.743,0.413,0.323362
CONT_s8_bola_TearsOfSteel,7,0.361233,0,0.0,0.0,1,935971.0,22.743,1,935971.0,22.743,1,935971.0,22.743,3,489301.0,15.669333,3,489301.0,15.669333,3,489301.0,15.669333,7,231282.714,7.893857,9,193351.111,6.929889,11,169132.636,6.288636,17,114386.588,4.202176,18,243058.389,5.155222,18,243058.389,5.155222,20,226997.65,5.0444,22,214176.091,4.972227,27,193181.259,4.992185,27,193181.259,4.992185,27,193181.259,4.992185,28,197435.607,5.435321,28,197435.607,5.435321,935971.0,23.156,22.743,0.413,0.323362
CONT_s8_bola_TearsOfSteel,8,0.360673,0,0.0,0.0,0,0.0,0.0,1,935971.0,22.743,1,935971.0,22.743,1,935971.0,22.743,3,489301.0,15.669333,3,489301.0,15.669333,3,489301.0,15.669333,7,231282.714,7.893857,9,193351.111,6.929889,11,169132.636,6.288636,17,114386.588,4.202176,18,243058.389,5.155222,18,243058.389,5.155222,20,226997.65,5.0444,22,214176.091,4.972227,27,193181.259,4.992185,27,193181.259,4.992185,27,193181.259,4.992185,28,197435.607,5.435321,935971.0,23.156,22.743,0.413,0.323362
CONT_s8_bola_TearsOfSteel,9,1.593235,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,1,935971.0,22.743,1,935971.0,22.743,1,935971.0,22.743,3,489301.0,15.669333,3,489301.0,15.669333,3,489301.0,15.669333,6,267738.667,9.158,9,193351.111,6.929889,10,184680.3,6.8969,17,114386.588,4.202176,18,243058.389,5.155222,18,243058.389,5.155222,20,226997.65,5.0444,22,214176.091,4.972227,27,193181.259,4.992185,27,193181.259,4.992185,27,193181.259,4.992185,935971.0,23.156,22.743,0.413,0.323362
