run_id,window_index,o22_degraded,stall_degraded,label_degraded
CONT_s10_bola_OfForestAndMen,24,1.6803,0,Critical
CONT_s10_bola_OfForestAndMen,25,1.6076,0,Critical
CONT_s10_bola_OfForestAndMen,26,1.6803,0,Critical
CONT_s10_bola_OfForestAndMen,27,1.5839,0,Critical
CONT_s10_bola_OfForestAndMen,28,1.4524,0,Critical
CONT_s10_bola_OfForestAndMen,29,1.4524,0,Critical
CONT_s10_bola_RedBullPlayStreets,0,3.9155,0,Good
CONT_s10_bola_RedBullPlayStreets,1,4.3206,0,Excellent
CONT_s10_bola_RedBullPlayStreets,2,4.023,0,Excellent
CONT_s10_bola_RedBullPlayStreets,3,3.8844,0,Good
CONT_s10_bola_RedBullPlayStreets,4,4.023,0,Excellent
CONT_s10_bola_RedBullPlayStreets,5,3.8844,0,Good
CONT_s10_bola_RedBullPlayStreets,6,4.0404,0,Excellent
CONT_s10_bola_RedBullPlayStreets,7,4.0404,0,Excellent
CONT_s10_bola_RedBullPlayStreets,8,4.0404,0,Excellent
CONT_s10_bola_RedBullPlayStreets,9,3.9236,0,Good
CONT_s10_bola_RedBullPlayStreets,10,2.8797,0,Degraded
CONT_s10_bola_RedBullPlayStreets,11,3.0226,0,Good
CONT_s10_bola_RedBullPlayStreets,12,3.8188,0,Good
CONT_s10_bola_RedBullPlayStreets,13,4.2415,0,Excellent
CONT_s10_bola_RedBullPlayStreets,14,2.8405,0,Degraded
CONT_s10_bola_RedBullPlayStreets,15,2.9345,0,Degraded
CONT_s10_bola_RedBullPlayStreets,16,2.8685,0,Degraded
CONT_s10_bola_RedBullPlayStreets,17,2.9504,0,Degraded
CONT_s10_bola_RedBullPlayStreets,18,3.807,0,Good
CONT_s10_bola_RedBullPlayStreets,19,1.707,0,Critical
CONT_s10_bola_RedBullPlayStreets,20,1.707,0,Critical
CONT_s10_bola_RedBullPlayStreets,21,1.707,0,Critical
CONT_s10_bola_RedBullPlayStreets,22,1.6981,0,Critical
CONT_s10_bola_RedBullPlayStreets,23,1.6183,0,Critical
CONT_s10_bola_RedBullPlayStreets,24,1.6183,0,Critical
CONT_s10_bola_RedBullPlayStreets,25,1.6183,0,Critical
CONT_s10_bola_RedBullPlayStreets,26,1.6183,0,Critical
CONT_s10_bola_RedBullPlayStreets,27,1.6272,0,Critical
CONT_s10_bola_RedBullPlayStreets,28,1.6981,0,Critical
CONT_s10_bola_RedBullPlayStreets,29,1.6183,0,Critical
CONT_s10_bola_TearsOfSteel,0,3.4157,0,Good
CONT_s10_bola_TearsOfSteel,1,3.4157,0,Good
CONT_s10_bola_TearsOfSteel,2,3.3004,0,Good
CONT_s10_bola_TearsOfSteel,3,3.4157,0,Good
CONT_s10_bola_TearsOfSteel,4,3.3238,0,Good
CONT_s10_bola_TearsOfSteel,5,2.4972,0,Degraded
CONT_s10_bola_TearsOfSteel,6,2.5775,0,Degraded
CONT_s10_bola_TearsOfSteel,7,3.3004,0,Good
CONT_s10_bola_TearsOfSteel,8,3.3004,0,Good
CONT_s10_bola_TearsOfSteel,9,3.3004,0,Good
CONT_s10_bola_TearsOfSteel,10,2.4972,0,Degraded
CONT_s10_bola_TearsOfSteel,11,3.3004,0,Good
CONT_s10_bola_TearsOfSteel,12,3.3004,0,Good
CONT_s10_bola_TearsOfSteel,13,4.361,0,Excellent
CONT_s10_bola_TearsOfSteel,14,2.4972,0,Degraded
CONT_s10_bola_TearsOfSteel,15,2.4972,0,Degraded
CONT_s10_bola_TearsOfSteel,16,2.4972,0,Degraded
CONT_s10_bola_TearsOfSteel,17,2.4972,0,Degraded
CONT_s10_bola_TearsOfSteel,18,2.4972,0,Degraded
CONT_s10_bola_TearsOfSteel,19,2.4972,0,Degraded
CONT_s10_bola_TearsOfSteel,20,2.4972,0,Degraded
CONT_s10_bola_TearsOfSteel,21,2.4972,0,Degraded
CONT_s10_bola_TearsOfSteel,22,2.4972,0,Degraded
CONT_s10_bola_TearsOfSteel,23,2.4972,0,Degraded
CONT_s10_bola_TearsOfSteel,24,2.4972,0,Degraded
CONT_s10_bola_TheSwissAccount,0,3.8229,0,Good
CONT_s10_bola_TheSwissAccount,1,3.7321,0,Good
CONT_s10_bola_TheSwissAccount,2,3.798,0,Good
CONT_s10_bola_TheSwissAccount,3,3.8756,0,Good
CONT_s10_bola_TheSwissAccount,4,3.8756,0,Good
CONT_s10_bola_TheSwissAccount,5,3.8714,0,Good
CONT_s10_bola_TheSwissAccount,6,3.8337,0,Good
CONT_s10_bola_TheSwissAccount,7,3.8337,0,Good
CONT_s10_bola_TheSwissAccount,8,3.8337,0,Good
CONT_s10_bola_TheSwissAccount,9,3.74,0,Good
CONT_s10_bola_TheSwissAccount,10,2.8973,0,Degraded
CONT_s10_bola_TheSwissAccount,11,2.8973,0,Degraded
CONT_s10_bola_TheSwissAccount,12,3.0474,0,Good
CONT_s10_bola_TheSwissAccount,13,4.248,0,Excellent
CONT_s10_bola_TheSwissAccount,14,2.8911,0,Degraded
CONT_s10_bola_TheSwissAccount,15,2.9239,0,Degraded
CONT_s10_bola_TheSwissAccount,16,3.6367,0,Good
CONT_s10_bola_TheSwissAccount,17,2.8305,0,Degraded
CONT_s10_bola_TheSwissAccount,18,2.8916,0,Degraded
CONT_s10_bola_TheSwissAccount,19,3.6841,0,Good
CONT_s10_bola_TheSwissAccount,20,2.7367,0,Degraded
CONT_s10_bola_TheSwissAccount,21,2.6303,0,Degraded
CONT_s10_bola_TheSwissAccount,22,1.6723,0,Critical
CONT_s10_bola_TheSwissAccount,23,1.6723,0,Critical
CONT_s10_bola_TheSwissAccount,24,1.6723,0,Critical
CONT_s10_bola_TheSwissAccount,25,1.6641,0,Critical
CONT_s10_bola_TheSwissAccount,26,1.5985,0,Critical
CONT_s10_bola_TheSwissAccount,27,1.6723,0,Critical
CONT_s10_bola_TheSwissAccount,28,1.6641,0,Critical
CONT_s10_bola_TheSwissAccount,29,1.5903,0,Critical
CONT_s10_bola_Valkaama,0,4.2546,0,Excellent
CONT_s10_bola_Valkaama,1,4.2072,0,Excellent
CONT_s10_bola_Valkaama,2,3.831,0,Good
CONT_s10_bola_Valkaama,3,4.2844,0,Excellent
CONT_s10_bola_Valkaama,4,4.2815,0,Excellent
CONT_s10_bola_Valkaama,5,4.2546,0,Excellent
CONT_s10_bola_Valkaama,6,4.2072,0,Excellent
CONT_s10_bola_Valkaama,7,3.7806,0,Good
CONT_s10_bola_Valkaama,8,3.7806,0,Good
CONT_s10_bola_Valkaama,9,3.7806,0,Good
CONT_s10_bola_Valkaama,10,3.7782,0,Good
CONT_s10_bola_Valkaama,11,3.7565,0,Good
CONT_s10_bola_Valkaama,12,3.821,0,Good
CONT_s10_bola_Valkaama,13,4.2488,0,Excellent
CONT_s10_bola_Valkaama,14,2.8724,0,Degraded
CONT_s10_bola_Valkaama,15,2.9578,0,Degraded
CONT_s10_bola_Valkaama,16,3.6412,0,Good
CONT_s10_bola_Valkaama,17,2.8724,0,Degraded
CONT_s10_bola_Valkaama,18,2.8673,0,Degraded
CONT_s10_bola_Valkaama,19,2.8129,0,Degraded
CONT_s10_bola_Valkaama,20,2.737,0,Degraded
CONT_s10_bola_Valkaama,21,2.737,0,Degraded
CONT_s10_bola_Valkaama,22,2.6287,0,Degraded
CONT_s10_bola_Valkaama,23,1.6548,0,Critical
CONT_s10_bola_Valkaama,24,1.6341,0,Critical
CONT_s10_bola_Valkaama,25,1.4484,0,Critical
CONT_s10_bola_Valkaama,26,1.469,0,Critical
CONT_s10_bola_Valkaama,27,1.6548,0,Critical
CONT_s10_bola_Valkaama,28,1.6341,0,Critical
CONT_s10_bola_Valkaama,29,1.4484,0,Critical
CONT_s10_dynamic_BigBuckBunny,0,4.2532,0,Excellent
CONT_s10_dynamic_BigBuckBunny,1,4.2532,0,Excellent
CONT_s10_dynamic_BigBuckBunny,2,4.2532,0,Excellent
CONT_s10_dynamic_BigBuckBunny,3,4.2901,0,Excellent
CONT_s10_dynamic_BigBuckBunny,4,4.2066,0,Excellent
CONT_s10_dynamic_BigBuckBunny,5,3.8343,0,Good
CONT_s10_dynamic_BigBuckBunny,6,4.2066,0,Excellent
CONT_s10_dynamic_BigBuckBunny,7,3.7878,0,Good
CONT_s10_dynamic_BigBuckBunny,8,3.7878,0,Good
CONT_s10_dynamic_BigBuckBunny,9,2.9383,0,Degraded
CONT_s10_dynamic_BigBuckBunny,10,3.7627,0,Good
CONT_s10_dynamic_BigBuckBunny,11,3.7627,0,Good
CONT_s10_dynamic_BigBuckBunny,12,3.7627,0,Good
CONT_s10_dynamic_BigBuckBunny,13,4.3572,0,Excellent
CONT_s10_dynamic_BigBuckBunny,14,2.7985,0,Degraded
CONT_s10_dynamic_BigBuckBunny,15,2.9383,0,Degraded
CONT_s10_dynamic_BigBuckBunny,16,2.9284,0,Degraded
CONT_s10_dynamic_BigBuckBunny,17,2.9876,0,Degraded
CONT_s10_dynamic_BigBuckBunny,18,4.059,0,Excellent
CONT_s10_dynamic_BigBuckBunny,19,1.7826,0,Critical
CONT_s10_dynamic_BigBuckBunny,20,2.6394,0,Degraded
CONT_s10_dynamic_BigBuckBunny,21,1.6755,0,Critical
CONT_s10_dynamic_BigBuckBunny,22,1.6755,0,Critical
CONT_s10_dynamic_BigBuckBunny,23,1.6671,0,Critical
CONT_s10_dynamic_BigBuckBunny,24,1.6001,0,Critical
CONT_s10_dynamic_BigBuckBunny,25,1.6755,0,Critical
CONT_s10_dynamic_BigBuckBunny,26,1.6526,0,Critical
CONT_s10_dynamic_BigBuckBunny,27,1.4467,0,Critical
CONT_s10_dynamic_ElephantsDream,0,4.2552,0,Excellent
CONT_s10_dynamic_ElephantsDream,1,4.2552,0,Excellent
CONT_s10_dynamic_ElephantsDream,2,4.2954,0,Excellent
CONT_s10_dynamic_ElephantsDream,3,4.2913,0,Excellent
CONT_s10_dynamic_ElephantsDream,4,4.2592,0,Excellent
CONT_s10_dynamic_ElephantsDream,5,4.2981,0,Excellent
CONT_s10_dynamic_ElephantsDream,6,4.3157,0,Excellent
CONT_s10_dynamic_ElephantsDream,7,4.2552,0,Excellent
CONT_s10_dynamic_ElephantsDream,8,4.2552,0,Excellent
CONT_s10_dynamic_ElephantsDream,9,3.7895,0,Good
CONT_s10_dynamic_ElephantsDream,10,3.7656,0,Good
CONT_s10_dynamic_ElephantsDream,11,3.7656,0,Good
CONT_s10_dynamic_ElephantsDream,12,3.7656,0,Good
CONT_s10_dynamic_ElephantsDream,13,4.3835,0,Excellent
CONT_s10_dynamic_ElephantsDream,14,2.9366,0,Degraded
CONT_s10_dynamic_ElephantsDream,15,2.8983,0,Degraded
CONT_s10_dynamic_ElephantsDream,16,2.9021,0,Degraded
CONT_s10_dynamic_ElephantsDream,17,2.9178,0,Degraded
CONT_s10_dynamic_ElephantsDream,18,2.7489,0,Degraded
CONT_s10_dynamic_ElephantsDream,19,2.7489,0,Degraded
CONT_s10_dynamic_ElephantsDream,20,2.7489,0,Degraded
CONT_s10_dynamic_ElephantsDream,21,2.7582,0,Degraded
CONT_s10_dynamic_ElephantsDream,22,2.7031,0,Degraded
CONT_s10_dynamic_ElephantsDream,23,1.4638,0,Critical
CONT_s10_dynamic_ElephantsDream,24,1.5945,0,Critical
CONT_s10_dynamic_ElephantsDream,25,1.6027,0,Critical
CONT_s10_dynamic_ElephantsDream,26,1.6772,0,Critical
CONT_s10_dynamic_ElephantsDream,27,1.6544,0,Critical
CONT_s10_dynamic_ElephantsDream,28,1.4492,0,Critical
CONT_s10_dynamic_ElephantsDream,29,1.4492,0,Critical
CONT_s10_dynamic_OfForestAndMen,0,4.0675,0,Excellent
CONT_s10_dynamic_OfForestAndMen,1,4.0755,0,Excellent
CONT_s10_dynamic_OfForestAndMen,2,4.1428,0,Excellent
CONT_s10_dynamic_OfForestAndMen,3,4.1042,0,Excellent
CONT_s10_dynamic_OfForestAndMen,4,4.0715,0,Excellent
CONT_s10_dynamic_OfForestAndMen,5,3.6856,0,Good
CONT_s10_dynamic_OfForestAndMen,6,2.9524,0,Degraded
CONT_s10_dynamic_OfForestAndMen,7,3.8078,0,Good
CONT_s10_dynamic_OfForestAndMen,8,3.8078,0,Good
CONT_s10_dynamic_OfForestAndMen,9,3.7776,0,Good
CONT_s10_dynamic_OfForestAndMen,10,3.8078,0,Good
CONT_s10_dynamic_OfForestAndMen,11,3.7423,0,Good
CONT_s10_dynamic_OfForestAndMen,12,3.7423,0,Good
CONT_s10_dynamic_OfForestAndMen,13,4.21,0,Excellent
CONT_s10_dynamic_OfForestAndMen,14,2.8128,0,Degraded
CONT_s10_dynamic_OfForestAndMen,15,2.9278,0,Degraded
CONT_s10_dynamic_OfForestAndMen,16,2.9278,0,Degraded
CONT_s10_dynamic_OfForestAndMen,17,1.7961,0,Critical
CONT_s10_dynamic_OfForestAndMen,18,2.7567,0,Degraded
CONT_s10_dynamic_OfForestAndMen,19,2.7567,0,Degraded
CONT_s10_dynamic_OfForestAndMen,20,2.7567,0,Degraded
CONT_s10_dynamic_OfForestAndMen,21,2.7567,0,Degraded
CONT_s10_dynamic_OfForestAndMen,22,2.6263,0,Degraded
CONT_s10_dynamic_OfForestAndMen,23,1.467,0,Critical
CONT_s10_dynamic_OfForestAndMen,24,1.5985,0,Critical
CONT_s10_dynamic_OfForestAndMen,25,1.5985,0,Critical
CONT_s10_dynamic_OfForestAndMen,26,1.6076,0,Critical
CONT_s10_dynamic_OfForestAndMen,27,1.6803,0,Critical
CONT_s10_dynamic_OfForestAndMen,28,1.5985,0,Critical
CONT_s10_dynamic_RedBullPlayStreets,0,4.023,0,Excellent
CONT_s10_dynamic_RedBullPlayStreets,1,3.8671,0,Good
CONT_s10_dynamic_RedBullPlayStreets,2,3.8671,0,Good
CONT_s10_dynamic_RedBullPlayStreets,3,3.8671,0,Good
CONT_s10_dynamic_RedBullPlayStreets,4,3.8558,0,Good
CONT_s10_dynamic_RedBullPlayStreets,5,3.7712,0,Good
CONT_s10_dynamic_RedBullPlayStreets,6,3.9345,0,Good
CONT_s10_dynamic_RedBullPlayStreets,7,4.0404,0,Excellent
CONT_s10_dynamic_RedBullPlayStreets,8,4.0404,0,Excellent
CONT_s10_dynamic_RedBullPlayStreets,9,4.0404,0,Excellent
CONT_s10_dynamic_RedBullPlayStreets,10,3.9305,0,Good
CONT_s10_dynamic_RedBullPlayStreets,11,3.0226,0,Good
CONT_s10_dynamic_RedBullPlayStreets,12,3.8188,0,Good
CONT_s10_dynamic_RedBullPlayStreets,13,4.2527,0,Excellent
CONT_s10_dynamic_RedBullPlayStreets,14,2.9413,0,Degraded
CONT_s10_dynamic_RedBullPlayStreets,15,2.9413,0,Degraded
CONT_s10_dynamic_RedBullPlayStreets,16,2.9413,0,Degraded
CONT_s10_dynamic_RedBullPlayStreets,17,2.9345,0,Degraded
CONT_s10_dynamic_RedBullPlayStreets,18,2.8685,0,Degraded
CONT_s10_dynamic_RedBullPlayStreets,19,2.7171,0,Degraded
CONT_s10_dynamic_RedBullPlayStreets,20,1.707,0,Critical
CONT_s10_dynamic_RedBullPlayStreets,21,1.8236,0,Critical
CONT_s10_dynamic_RedBullPlayStreets,22,2.7474,0,Degraded
CONT_s10_dynamic_RedBullPlayStreets,23,1.6183,0,Critical
CONT_s10_dynamic_RedBullPlayStreets,24,1.6183,0,Critical
CONT_s10_dynamic_RedBullPlayStreets,25,1.6183,0,Critical
CONT_s10_dynamic_RedBullPlayStreets,26,1.6183,0,Critical
CONT_s10_dynamic_RedBullPlayStreets,27,1.7506,0,Critical
CONT_s10_dynamic_RedBullPlayStreets,28,2.809,0,Degraded
CONT_s10_dynamic_RedBullPlayStreets,29,1.6183,0,Critical
CONT_s10_dynamic_TearsOfSteel,0,3.4157,0,Good
CONT_s10_dynamic_TearsOfSteel,1,3.4157,0,Good
CONT_s10_dynamic_TearsOfSteel,2,3.4157,0,Good
CONT_s10_dynamic_TearsOfSteel,3,3.4157,0,Good
CONT_s10_dynamic_TearsOfSteel,4,3.4041,0,Good
CONT_s10_dynamic_TearsOfSteel,5,3.3119,0,Good
CONT_s10_dynamic_TearsOfSteel,6,3.4157,0,Good
CONT_s10_dynamic_TearsOfSteel,7,3.4157,0,Good
CONT_s10_dynamic_TearsOfSteel,8,3.4157,0,Good
CONT_s10_dynamic_TearsOfSteel,9,3.3004,0,Good
CONT_s10_dynamic_TearsOfSteel,10,2.4972,0,Degraded
CONT_s10_dynamic_TearsOfSteel,11,3.3004,0,Good
CONT_s10_dynamic_TearsOfSteel,12,2.4972,0,Degraded
CONT_s10_dynamic_TearsOfSteel,13,4.361,0,Excellent
CONT_s10_dynamic_TearsOfSteel,14,2.4972,0,Degraded
CONT_s10_dynamic_TearsOfSteel,15,2.4972,0,Degraded
CONT_s10_dynamic_TearsOfSteel,16,2.4972,0,Degraded
CONT_s10_dynamic_TearsOfSteel,17,2.4972,0,Degraded
CONT_s10_dynamic_TearsOfSteel,18,2.4972,0,Degraded
CONT_s10_dynamic_TearsOfSteel,19,2.4972,0,Degraded
CONT_s10_dynamic_TearsOfSteel,20,2.4972,0,Degraded
CONT_s10_dynamic_TearsOfSteel,21,2.4972,0,Degraded
CONT_s10_dynamic_TearsOfSteel,22,2.4972,0,Degraded
CONT_s10_dynamic_TearsOfSteel,23,2.4972,0,Degraded
CONT_s10_dynamic_TearsOfSteel,24,2.4972,0,Degraded
CONT_s10_dynamic_TearsOfSteel,25,2.4972,0,Degraded
CONT_s10_dynamic_TheSwissAccount,0,3.8714,0,Good
CONT_s10_dynamic_TheSwissAccount,1,3.8292,0,Good
CONT_s10_dynamic_TheSwissAccount,2,3.798,0,Good
CONT_s10_dynamic_TheSwissAccount,3,3.8756,0,Good
CONT_s10_dynamic_TheSwissAccount,4,3.8714,0,Good
CONT_s10_dynamic_TheSwissAccount,5,3.8229,0,Good
CONT_s10_dynamic_TheSwissAccount,6,3.7321,0,Good
CONT_s10_dynamic_TheSwissAccount,7,3.7938,0,Good
CONT_s10_dynamic_TheSwissAccount,8,3.8337,0,Good
CONT_s10_dynamic_TheSwissAccount,9,3.74,0,Good
CONT_s10_dynamic_TheSwissAccount,10,2.9802,0,Degraded
CONT_s10_dynamic_TheSwissAccount,11,3.7257,0,Good
CONT_s10_dynamic_TheSwissAccount,12,3.7257,0,Good
CONT_s10_dynamic_TheSwissAccount,13,3.7257,0,Good
CONT_s10_dynamic_TheSwissAccount,14,3.6429,0,Good
CONT_s10_dynamic_TheSwissAccount,15,2.8973,0,Degraded
CONT_s10_dynamic_TheSwissAccount,16,2.8868,0,Degraded
CONT_s10_dynamic_TheSwissAccount,17,2.7919,0,Degraded
CONT_s10_dynamic_TheSwissAccount,18,2.7864,0,Degraded
CONT_s10_dynamic_TheSwissAccount,19,2.7367,0,Degraded
CONT_s10_dynamic_TheSwissAccount,20,2.7367,0,Degraded
CONT_s10_dynamic_TheSwissAccount,21,2.7367,0,Degraded
CONT_s10_dynamic_TheSwissAccount,22,2.6303,0,Degraded
CONT_s10_dynamic_TheSwissAccount,23,1.6641,0,Critical
CONT_s10_dynamic_TheSwissAccount,24,1.5903,0,Critical
CONT_s10_dynamic_TheSwissAccount,25,1.5985,0,Critical
CONT_s10_dynamic_TheSwissAccount,26,1.6723,0,Critical
CONT_s10_dynamic_TheSwissAccount,27,1.6723,0,Critical
CONT_s10_dynamic_TheSwissAccount,28,1.6641,0,Critical
CONT_s10_dynamic_TheSwissAccount,29,1.5903,0,Critical
CONT_s10_dynamic_TheSwissAccount,30,1.5903,0,Critical
CONT_s10_dynamic_Valkaama,0,4.2072,0,Excellent
CONT_s10_dynamic_Valkaama,1,3.7782,0,Good
CONT_s10_dynamic_Valkaama,2,3.8093,0,Good
CONT_s10_dynamic_Valkaama,3,4.2815,0,Excellent
CONT_s10_dynamic_Valkaama,4,4.2072,0,Excellent
CONT_s10_dynamic_Valkaama,5,3.7806,0,Good
CONT_s10_dynamic_Valkaama,6,3.7806,0,Good
CONT_s10_dynamic_Valkaama,7,3.7806,0,Good
CONT_s10_dynamic_Valkaama,8,3.7806,0,Good
CONT_s10_dynamic_Valkaama,9,3.7782,0,Good
CONT_s10_dynamic_Valkaama,10,3.6681,0,Good
CONT_s10_dynamic_Valkaama,11,2.9578,0,Degraded
CONT_s10_dynamic_Valkaama,12,3.7908,0,Good
CONT_s10_dynamic_Valkaama,13,4.2187,0,Excellent
CONT_s10_dynamic_Valkaama,14,2.8724,0,Degraded
CONT_s10_dynamic_Valkaama,15,2.8724,0,Degraded
CONT_s10_dynamic_Valkaama,16,2.7506,0,Degraded
CONT_s10_dynamic_Valkaama,17,1.8649,0,Critical
CONT_s10_dynamic_Valkaama,18,3.5463,0,Good
CONT_s10_dynamic_Valkaama,19,1.763,0,Critical
CONT_s10_dynamic_Valkaama,20,2.6287,0,Degraded
CONT_s10_dynamic_Valkaama,21,1.6548,0,Critical
CONT_s10_dynamic_Valkaama,22,1.6548,0,Critical
CONT_s10_dynamic_Valkaama,23,1.6548,0,Critical
CONT_s10_dynamic_Valkaama,24,1.6341,0,Critical
CONT_s10_dynamic_Valkaama,25,1.469,0,Critical
CONT_s10_dynamic_Valkaama,26,1.6548,0,Critical
CONT_s10_dynamic_Valkaama,27,1.6548,0,Critical
CONT_s10_dynamic_Valkaama,28,1.6341,0,Critical
CONT_s10_dynamic_Valkaama,29,1.4484,0,Critical
CONT_s10_dynamic_Valkaama,30,1.4484,0,Critical
CONT_s10_l2a_BigBuckBunny,0,4.2532,0,Excellent
CONT_s10_l2a_BigBuckBunny,1,4.2532,0,Excellent
CONT_s10_l2a_BigBuckBunny,2,4.3572,0,Excellent
CONT_s10_l2a_BigBuckBunny,3,4.2942,0,Excellent
CONT_s10_l2a_BigBuckBunny,4,4.2942,0,Excellent
CONT_s10_l2a_BigBuckBunny,5,4.2971,0,Excellent
CONT_s10_l2a_BigBuckBunny,6,4.3167,0,Excellent
CONT_s10_l2a_BigBuckBunny,7,4.2532,0,Excellent
CONT_s10_l2a_BigBuckBunny,8,4.2532,0,Excellent
CONT_s10_l2a_BigBuckBunny,9,4.2942,0,Excellent
CONT_s10_l2a_BigBuckBunny,10,3.7627,0,Good
CONT_s10_l2a_BigBuckBunny,11,3.7627,0,Good
CONT_s10_l2a_BigBuckBunny,12,4.3572,0,Excellent
CONT_s10_l2a_BigBuckBunny,13,2.9383,0,Degraded
