run_id,window_index,t_media_start,t_wall_start,t_wall_end,throughput_mean,throughput_std,throughput_min,throughput_max,jitter_mean,jitter_p95,reorder_rate,reorder_count,total_bytes,total_packets,active_flows,n_samples
S4C_ElephantsDream_rep1,0,0.0,1787083736.534,1787083746.534,30.110943,23.923123,0.0,74.809212,1.73861,18.574502,0.0,0,42253438,28180,2,11
S4C_ElephantsDream_rep1,1,10.0,1787083746.534,1787083756.534,1.892789,3.047869,0.0,8.511302,0.840128,5.148503,0.0,0,2664091,1777,1,11
S4C_ElephantsDream_rep1,2,20.0,1787083756.534,1787083766.534,5.111205,6.749876,0.0,17.721994,0.477787,5.139172,0.0,0,7172444,4782,1,11
S4C_ElephantsDream_rep1,3,30.0,1787083766.534,1787083776.534,4.936169,7.636265,0.0,20.66923,1.584149,15.67318,0.0,0,6302337,4202,1,10
S4C_ElephantsDream_rep1,4,40.0,1787083776.534,1787083786.534,5.643715,8.170472,0.0,23.164335,0.53823,5.726032,0.0,0,7923226,5284,1,11
S4C_ElephantsDream_rep1,5,50.0,1787083786.534,1787083796.534,8.101817,9.06693,0.0,26.748779,172.324403,1895.437849,0.0,0,11379757,7588,1,11
S4C_ElephantsDream_rep1,6,60.0,1787083796.534,1787083806.534,8.628027,10.377286,0.0,28.224263,1.456469,13.900681,0.0,0,12119161,8082,2,11
S4C_ElephantsDream_rep1,7,70.0,1787083806.534,1787083816.534,7.6687,10.640402,0.0,29.970594,0.726959,4.941001,0.0,0,10760472,7175,1,11
S4C_ElephantsDream_rep1,8,80.0,1787083816.534,1787083826.534,8.104491,7.96802,0.0,20.770662,2.412466,18.815271,0.0,0,10348897,6905,2,10
S4C_ElephantsDream_rep1,9,90.0,1787083826.534,1787083836.534,2.226749,3.379228,0.0,10.365292,18.593441,202.828284,0.0,0,3125937,2085,1,11
S4C_ElephantsDream_rep1,10,100.0,1787083836.534,1787083846.534,2.966763,2.616849,0.0,6.256983,2.810723,15.464496,0.0,0,4166604,2780,1,11
S4C_ElephantsDream_rep1,11,110.0,1787083846.534,1787083856.534,3.031308,4.013553,0.0,13.757068,2.016299,15.464496,0.0,0,4269114,2848,1,11
S4C_ElephantsDream_rep1,12,120.0,1787083856.534,1787083866.534,4.175798,5.386258,0.0,17.209567,14.12126,155.166235,0.0,0,5861243,3910,2,11
S4C_ElephantsDream_rep1,13,130.0,1787083866.534,1787083876.534,1.642377,2.008175,0.0,6.045245,0.110476,0.626746,0.0,0,2099357,1402,2,10
S4C_ElephantsDream_rep1,14,140.0,1787083876.534,1787083886.534,2.494412,3.496833,0.0,8.378217,11.553029,89.267308,0.0,0,3500245,2337,2,11
S4C_ElephantsDream_rep1,15,150.0,1787083886.534,1787083896.534,2.056649,3.081441,0.0,8.378217,2.240769,13.545461,0.0,0,2887773,1926,1,11
S4C_ElephantsDream_rep1,16,160.0,1787083896.534,1787083906.534,2.332788,2.376413,0.0,6.586944,3.993044,25.730906,0.0,0,3275764,2185,1,11
S4C_ElephantsDream_rep1,17,170.0,1787083906.534,1787083916.534,2.363005,2.714924,0.0,7.873446,6.66889,56.831989,0.0,0,3317756,2213,1,11
S4C_ElephantsDream_rep1,18,180.0,1787083916.534,1787083926.534,2.884642,3.219586,0.0,7.876522,24.127192,228.208378,0.0,0,3687555,2460,1,10
S4C_ElephantsDream_rep1,19,190.0,1787083926.534,1787083936.534,2.38362,2.784291,0.0,7.338682,2.396937,26.203292,0.0,0,3346020,2232,1,11
S4C_ElephantsDream_rep1,20,200.0,1787083936.534,1787083946.534,2.151926,2.559997,0.0,7.471804,6.819864,71.518098,0.0,0,3023740,2018,1,11
S4C_ElephantsDream_rep1,21,210.0,1787083946.534,1787083956.534,2.319404,2.813904,0.0,7.471804,0.033851,0.226667,0.0,0,3257901,2174,1,11
S4C_ElephantsDream_rep1,22,220.0,1787083956.534,1787083966.534,3.11762,4.58152,0.0,12.530341,0.330824,2.28448,0.0,0,4378324,2920,1,11
S4C_ElephantsDream_rep1,23,230.0,1787083966.534,1787083976.534,1.998708,2.768209,0.0,6.446603,2.499575,13.556523,0.0,0,2552453,1702,1,10
S4C_ElephantsDream_rep1,24,240.0,1787083976.534,1787083986.534,0.00114,0.001508,0.0,0.003136,65.023505,201.66282,0.0,0,1600,4,1,11
S4C_ElephantsDream_rep1,25,250.0,1787083986.534,1787083996.534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,11
S4C_ElephantsDream_rep1,26,260.0,1787083996.534,1787084006.534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,11
S4C_ElephantsDream_rep1,27,270.0,1787084006.534,1787084016.534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,10
S4C_ElephantsDream_rep1,28,280.0,1787084016.534,1787084026.534,3.7e-05,0.000117,0.0,0.000407,265.1231,2916.354105,0.0,0,52,1,1,11
S4C_ElephantsDream_rep1,29,290.0,1787084026.534,1787084036.534,6.5e-05,0.00014,0.0,0.000407,718.106193,4982.814013,0.0,0,92,2,1,11
