run_id,window_index,t_start,mean_o22,stall_s,label
S5F_BigBuckBunny_rep1,0,0.0,3.7843,4.873,Critical
S5F_BigBuckBunny_rep1,1,10.0,2.3778,0,Degraded
S5F_BigBuckBunny_rep1,2,20.0,2.926,0,Degraded
S5F_BigBuckBunny_rep1,3,30.0,2.8979,0,Degraded
S5F_BigBuckBunny_rep1,4,40.0,2.8979,0,Degraded
S5F_BigBuckBunny_rep1,5,50.0,3.3429,0,Good
S5F_BigBuckBunny_rep1,6,60.0,3.5209,0,Good
S5F_BigBuckBunny_rep1,7,70.0,3.2202,0,Good
S5F_BigBuckBunny_rep1,8,80.0,2.5596,0,Degraded
S5F_BigBuckBunny_rep1,9,90.0,2.9282,0,Degraded
S5F_BigBuckBunny_rep1,10,100.0,2.8569,0,Degraded
S5F_BigBuckBunny_rep1,11,110.0,2.902,0,Degraded
S5F_BigBuckBunny_rep1,12,120.0,2.9381,0,Degraded
S5F_BigBuckBunny_rep1,13,130.0,3.258,0,Good
S5F_BigBuckBunny_rep1,14,140.0,2.3035,0,Degraded
S5F_BigBuckBunny_rep1,15,150.0,2.8686,0,Degraded
S5F_BigBuckBunny_rep1,16,160.0,2.8393,0,Degraded
S5F_BigBuckBunny_rep1,17,170.0,2.8393,0,Degraded
S5F_BigBuckBunny_rep1,18,180.0,2.8766,0,Degraded
S5F_BigBuckBunny_rep1,19,190.0,2.8452,0,Degraded
S5F_BigBuckBunny_rep1,20,200.0,2.8393,0,Degraded
S5F_BigBuckBunny_rep1,21,210.0,2.8492,0,Degraded
S5F_BigBuckBunny_rep1,22,220.0,2.9381,0,Degraded
S5F_BigBuckBunny_rep1,23,230.0,2.9381,0,Degraded
S5F_BigBuckBunny_rep1,24,240.0,3.5153,0,Good
S5F_BigBuckBunny_rep1,25,250.0,2.977,0.105,Degraded
S5F_BigBuckBunny_rep1,26,260.0,2.8979,0,Degraded
S5F_BigBuckBunny_rep1,27,270.0,2.8827,0,Degraded
S5F_BigBuckBunny_rep1,28,280.0,2.8113,0,Degraded
S5F_BigBuckBunny_rep1,29,290.0,2.9134,0,Degraded
