run_id,window_index,t_media_start,t_wall_start,t_wall_end,throughput_mean,throughput_std,throughput_min,throughput_max,jitter_mean,jitter_p95,reorder_rate,reorder_count,total_bytes,total_packets,active_flows,n_samples
S5F_ElephantsDream_rep1,0,0.0,1787085929.9,1787085944.157,0.524877,0.182224,0.234352,1.020442,35.978203,59.34011,25.222552,170,1007101,674,2,15
S5F_ElephantsDream_rep1,1,10.0,1787085944.157,1787085954.157,0.552129,0.181889,0.293427,0.893986,30.526719,53.950281,29.423077,153,776546,520,1,11
S5F_ElephantsDream_rep1,2,20.0,1787085954.157,1787085964.157,0.6768,0.157446,0.479016,1.043498,27.138425,42.216078,30.769231,196,953245,637,1,11
S5F_ElephantsDream_rep1,3,30.0,1787085964.157,1787085974.157,0.556946,0.246791,0.246503,1.043498,31.645389,45.1794,27.789474,132,712043,475,1,10
S5F_ElephantsDream_rep1,4,40.0,1787085974.157,1787085984.157,0.530987,0.109116,0.245566,0.714774,32.742078,43.892854,31.0,155,747729,500,1,11
S5F_ElephantsDream_rep1,5,50.0,1787085984.157,1787085994.157,0.437666,0.079828,0.269953,0.528066,36.962158,46.598311,28.640777,118,615868,412,1,11
S5F_ElephantsDream_rep1,6,60.0,1787085994.157,1787086004.157,0.43985,0.10303,0.327709,0.609383,36.595438,46.044407,27.777778,115,619450,414,1,11
S5F_ElephantsDream_rep1,7,70.0,1787086004.157,1787086014.157,0.465731,0.212773,0.292883,1.06818,38.870956,62.116682,31.421446,126,595855,401,2,10
S5F_ElephantsDream_rep1,8,80.0,1787086014.157,1787086024.157,0.485029,0.272885,0.0,1.06818,29.316663,67.048827,30.921053,141,682415,456,1,11
S5F_ElephantsDream_rep1,9,90.0,1787086024.157,1787086034.157,0.374565,0.179117,0.0,0.609137,40.461698,105.97488,27.76204,98,527322,353,1,11
S5F_ElephantsDream_rep1,10,100.0,1787086034.157,1787086044.157,0.453557,0.156344,0.14079,0.744663,38.867905,53.392923,27.400468,117,638466,427,1,11
S5F_ElephantsDream_rep1,11,110.0,1787086044.157,1787086054.157,0.579623,0.315504,0.0,1.112629,27.214077,44.331715,30.985915,154,743290,497,1,10
S5F_ElephantsDream_rep1,12,120.0,1787086054.157,1787086064.157,0.456594,0.153178,0.222917,0.750073,37.187673,60.247745,25.116279,108,642538,430,1,11
S5F_ElephantsDream_rep1,13,130.0,1787086064.157,1787086074.157,0.494317,0.167854,0.24619,0.750073,35.220546,55.241955,27.682403,129,696388,466,1,11
S5F_ElephantsDream_rep1,14,140.0,1787086074.157,1787086084.157,0.35479,0.240882,0.0,0.806171,62.761257,271.6933,31.437126,105,499740,334,1,11
S5F_ElephantsDream_rep1,15,150.0,1787086084.157,1787086094.157,0.239102,0.154422,0.023289,0.445269,72.863763,196.901156,30.731707,63,306135,205,1,10
S5F_ElephantsDream_rep1,16,160.0,1787086094.157,1787086104.157,0.264343,0.230138,0.0,0.774194,47.63239,240.92347,28.0,70,372307,250,1,11
S5F_ElephantsDream_rep1,17,170.0,1787086104.157,1787086114.157,0.384631,0.243262,0.0,0.679887,27.577893,61.763317,31.404959,114,541842,363,1,11
S5F_ElephantsDream_rep1,18,180.0,1787086114.157,1787086124.157,0.689171,0.232894,0.279157,1.008545,25.698607,38.875701,26.88172,175,970244,651,1,11
S5F_ElephantsDream_rep1,19,190.0,1787086124.157,1787086134.157,0.260854,0.181631,0.0,0.607832,51.688509,145.623314,26.829268,66,367595,246,1,11
S5F_ElephantsDream_rep1,20,200.0,1787086134.157,1787086144.157,0.271631,0.243837,0.0,0.785693,58.224396,178.728647,33.04721,77,347380,233,1,10
S5F_ElephantsDream_rep1,21,210.0,1787086144.157,1787086154.157,0.318582,0.220212,0.0,0.714634,39.751262,69.393543,22.333333,67,448789,300,1,11
S5F_ElephantsDream_rep1,22,220.0,1787086154.157,1787086164.157,0.382183,0.185473,0.106615,0.714355,45.72218,114.423088,24.376731,88,537821,361,1,11
S5F_ElephantsDream_rep1,23,230.0,1787086164.157,1787086174.157,0.34852,0.253637,0.0,0.843338,33.94024,70.78782,25.835866,85,491053,329,1,11
S5F_ElephantsDream_rep1,24,240.0,1787086174.157,1787086184.157,0.396978,0.320481,0.0,0.855719,30.035498,73.533987,33.823529,115,508364,340,1,10
S5F_ElephantsDream_rep1,25,250.0,1787086184.157,1787086194.157,0.650534,0.185661,0.298754,0.947691,26.212354,41.941964,29.901961,183,916248,612,1,11
S5F_ElephantsDream_rep1,26,260.0,1787086194.157,1787086204.157,0.486882,0.129131,0.293055,0.760539,35.115879,45.497276,29.1939,134,685636,459,1,11
S5F_ElephantsDream_rep1,27,270.0,1787086204.157,1787086214.157,0.451168,0.278648,0.0,1.018437,36.809947,80.292832,32.318501,138,635536,427,1,11
S5F_ElephantsDream_rep1,28,280.0,1787086214.157,1787086224.157,0.391398,0.266058,0.0,0.854408,44.081846,112.82752,30.654762,103,501587,336,1,10
S5F_ElephantsDream_rep1,29,290.0,1787086224.157,1787086234.157,0.507889,0.298125,0.0,0.809542,22.384409,37.447369,24.342105,74,454802,304,1,7
