run_id,t_epoch,dt,delta_bytes,delta_packets,delta_reorder,jitter_ns,active_flows
S4C_ElephantsDream_rep1,1787083730.621,1.0001,0,0,0,0,0
S4C_ElephantsDream_rep1,1787083731.636,1.015,0,0,0,0,0
S4C_ElephantsDream_rep1,1787083732.65,1.0135,0,0,0,0,0
S4C_ElephantsDream_rep1,1787083733.663,1.0135,5110,6,0,15659295.0,1
S4C_ElephantsDream_rep1,1787083734.677,1.0136,52,1,0,0.0,1
S4C_ElephantsDream_rep1,1787083735.698,1.0219,51442,37,0,19227315.9,2
S4C_ElephantsDream_rep1,1787083736.721,1.023,290449,194,0,371753.0,1
S4C_ElephantsDream_rep1,1787083737.742,1.0201,751863,502,0,22153.0,1
S4C_ElephantsDream_rep1,1787083738.762,1.0199,1539277,1029,0,18574502.2,2
S4C_ElephantsDream_rep1,1787083739.782,1.0201,4202490,2803,0,21377.0,1
S4C_ElephantsDream_rep1,1787083740.802,1.0203,5517561,3680,0,20267.0,1
S4C_ElephantsDream_rep1,1787083741.822,1.0202,6903820,4604,0,21128.0,1
S4C_ElephantsDream_rep1,1787083742.842,1.0204,9541915,6362,0,24980.0,1
S4C_ElephantsDream_rep1,1787083743.864,1.0218,7052021,4702,0,23948.0,1
S4C_ElephantsDream_rep1,1787083744.884,1.0201,4706157,3138,0,20973.0,1
S4C_ElephantsDream_rep1,1787083745.906,1.0212,1747885,1166,0,23625.0,1
S4C_ElephantsDream_rep1,1787083746.927,1.0212,0,0,0,0,0
S4C_ElephantsDream_rep1,1787083747.948,1.0212,0,0,0,0,0
S4C_ElephantsDream_rep1,1787083748.969,1.0207,0,0,0,0,0
S4C_ElephantsDream_rep1,1787083749.989,1.0203,220500,147,0,5148503.0,1
S4C_ElephantsDream_rep1,1787083751.011,1.0221,1007265,672,0,21452.0,1
S4C_ElephantsDream_rep1,1787083752.033,1.0215,0,0,0,0,0
S4C_ElephantsDream_rep1,1787083753.053,1.0205,0,0,0,0,0
S4C_ElephantsDream_rep1,1787083754.073,1.02,117000,78,0,4028364.0,1
S4C_ElephantsDream_rep1,1787083755.1,1.0264,1092000,728,0,20199.0,1
S4C_ElephantsDream_rep1,1787083756.122,1.0223,227326,152,0,22886.0,1
S4C_ElephantsDream_rep1,1787083757.142,1.0201,0,0,0,0,0
S4C_ElephantsDream_rep1,1787083758.163,1.0212,640500,427,0,5139172.0,1
S4C_ElephantsDream_rep1,1787083759.184,1.0204,1715868,1144,0,21737.0,1
S4C_ElephantsDream_rep1,1787083760.206,1.0226,0,0,0,0,0
S4C_ElephantsDream_rep1,1787083761.228,1.0217,0,0,0,0,0
S4C_ElephantsDream_rep1,1787083762.249,1.0206,535500,357,0,36482.0,1
S4C_ElephantsDream_rep1,1787083763.269,1.0199,2018585,1346,0,36657.0,1
