run_id,t_epoch,dt,delta_bytes,delta_packets,delta_reorder,jitter_ns,active_flows
S5A_ElephantsDream_rep1,1787088114.393,1.0001,0,0,0,0,0
S5A_ElephantsDream_rep1,1787088115.411,1.018,0,0,0,0,0
S5A_ElephantsDream_rep1,1787088116.428,1.0168,0,0,0,0,0
S5A_ElephantsDream_rep1,1787088117.445,1.0169,5110,6,0,5378825.0,1
S5A_ElephantsDream_rep1,1787088118.461,1.0169,133942,92,1,7107780.0,1
S5A_ElephantsDream_rep1,1787088119.49,1.0283,311324,209,10,6307962.0,1
S5A_ElephantsDream_rep1,1787088120.516,1.0264,133500,89,5,23993518.0,1
S5A_ElephantsDream_rep1,1787088121.543,1.0265,69132,49,7,34796214.7,3
S5A_ElephantsDream_rep1,1787088122.569,1.0267,179834,120,2,17374068.0,1
S5A_ElephantsDream_rep1,1787088123.599,1.0294,190500,127,7,13000253.0,1
S5A_ElephantsDream_rep1,1787088124.625,1.0266,99000,66,6,34115039.0,1
S5A_ElephantsDream_rep1,1787088125.652,1.0263,55500,37,3,44142946.0,1
S5A_ElephantsDream_rep1,1787088126.676,1.0247,81000,54,2,28778773.0,1
S5A_ElephantsDream_rep1,1787088127.703,1.0268,90000,60,5,28410640.0,1
S5A_ElephantsDream_rep1,1787088128.729,1.0262,44090,30,1,44130568.0,1
S5A_ElephantsDream_rep1,1787088129.756,1.0266,64340,43,6,39506430.0,1
S5A_ElephantsDream_rep1,1787088130.781,1.0251,40500,27,2,64636549.0,1
S5A_ElephantsDream_rep1,1787088131.806,1.025,51000,34,3,55651699.0,1
S5A_ElephantsDream_rep1,1787088132.831,1.0249,43500,29,3,54688855.0,1
S5A_ElephantsDream_rep1,1787088133.856,1.0251,78000,52,2,33754394.0,1
S5A_ElephantsDream_rep1,1787088134.883,1.0267,108360,73,0,18909279.0,1
S5A_ElephantsDream_rep1,1787088135.908,1.0256,90000,60,7,27461659.0,1
S5A_ElephantsDream_rep1,1787088136.936,1.0275,69000,46,2,43201760.0,1
S5A_ElephantsDream_rep1,1787088137.962,1.0265,21000,14,4,44979270.0,1
S5A_ElephantsDream_rep1,1787088138.989,1.0265,58500,39,2,41585086.0,1
S5A_ElephantsDream_rep1,1787088140.015,1.0265,50217,34,2,45483230.0,1
S5A_ElephantsDream_rep1,1787088141.042,1.0263,45000,30,3,43627704.0,1
S5A_ElephantsDream_rep1,1787088142.068,1.0265,105000,70,0,19225697.0,1
S5A_ElephantsDream_rep1,1787088143.096,1.0278,121500,81,4,27433197.0,1
S5A_ElephantsDream_rep1,1787088144.123,1.0265,72166,49,1,27050235.0,1
S5A_ElephantsDream_rep1,1787088145.149,1.0268,112500,75,4,26540993.0,1
S5A_ElephantsDream_rep1,1787088146.176,1.0267,72000,48,2,20425882.0,1
S5A_ElephantsDream_rep1,1787088147.204,1.0278,59482,40,2,42316187.0,1
S5A_ElephantsDream_rep1,1787088148.232,1.0279,63000,42,5,43693023.0,1
S5A_ElephantsDream_rep1,1787088149.257,1.0257,33000,22,5,63105665.0,1
S5A_ElephantsDream_rep1,1787088150.283,1.0254,25366,19,1,83239827.0,1
S5A_ElephantsDream_rep1,1787088151.308,1.0256,76500,51,1,38005574.0,1
S5A_ElephantsDream_rep1,1787088152.334,1.0253,76500,51,2,38834014.0,1
S5A_ElephantsDream_rep1,1787088153.359,1.0251,62528,42,2,38550998.0,1
S5A_ElephantsDream_rep1,1787088154.384,1.025,41339,28,2,59341119.0,1
S5A_ElephantsDream_rep1,1787088155.411,1.0268,70500,47,2,41904142.0,1
S5A_ElephantsDream_rep1,1787088156.438,1.0269,54000,36,2,39479132.0,1
S5A_ElephantsDream_rep1,1787088157.464,1.0267,51000,34,3,51962051.0,1
S5A_ElephantsDream_rep1,1787088158.491,1.0266,68818,46,2,33728532.0,1
S5A_ElephantsDream_rep1,1787088159.517,1.0258,91500,61,4,30928157.0,1
S5A_ElephantsDream_rep1,1787088160.543,1.0266,80015,54,1,28125511.0,1
S5A_ElephantsDream_rep1,1787088161.57,1.0267,94500,63,4,27404178.0,1
S5A_ElephantsDream_rep1,1787088162.598,1.0285,84000,56,3,31564743.0,1
S5A_ElephantsDream_rep1,1787088163.625,1.0271,62639,42,2,32438886.0,1
S5A_ElephantsDream_rep1,1787088164.651,1.0251,127463,85,0,20110231.0,1
S5A_ElephantsDream_rep1,1787088165.677,1.0268,120000,80,7,43346202.0,1
S5A_ElephantsDream_rep1,1787088166.706,1.0284,54000,36,2,40552392.0,1
S5A_ElephantsDream_rep1,1787088167.732,1.0263,50080,34,5,48504671.0,1
S5A_ElephantsDream_rep1,1787088168.757,1.025,129000,86,0,16314090.0,1
S5A_ElephantsDream_rep1,1787088169.787,1.0296,83634,56,3,28844432.0,1
S5A_ElephantsDream_rep1,1787088170.812,1.0253,103500,69,4,24908966.0,1
S5A_ElephantsDream_rep1,1787088171.837,1.0253,74752,50,4,35974981.0,1
S5A_ElephantsDream_rep1,1787088172.864,1.0268,120000,80,1,21465944.0,1
S5A_ElephantsDream_rep1,1787088173.891,1.0268,147233,99,0,14060820.0,1
S5A_ElephantsDream_rep1,1787088174.918,1.027,81532,55,4,17217205.0,1
S5A_ElephantsDream_rep1,1787088175.945,1.0275,0,0,0,0,0
S5A_ElephantsDream_rep1,1787088176.973,1.0275,93000,62,4,40410990.0,1
S5A_ElephantsDream_rep1,1787088177.999,1.0267,81000,54,2,28569315.0,1
S5A_ElephantsDream_rep1,1787088179.026,1.0269,30681,21,2,66027902.0,1
S5A_ElephantsDream_rep1,1787088180.053,1.0267,6000,4,0,166385734.0,1
S5A_ElephantsDream_rep1,1787088181.08,1.0267,46500,31,4,83385477.0,1
S5A_ElephantsDream_rep1,1787088182.109,1.0288,69000,46,0,39066135.0,1
