run_id,window_index,t_media_start,t_wall_start,t_wall_end,throughput_mean,throughput_std,throughput_min,throughput_max,jitter_mean,jitter_p95,reorder_rate,reorder_count,total_bytes,total_packets,active_flows,n_samples
S5B_Valkaama_rep1,0,0.0,1787091558.189,1787091568.189,3.314354,0.902974,1.948791,4.382136,4.641079,8.246944,29.655657,844,4262871,2846,2,10
S5B_Valkaama_rep1,1,10.0,1787091568.189,1787091578.189,2.930598,0.664047,2.049093,3.864017,4.094163,7.626665,28.246753,783,4153037,2772,1,11
S5B_Valkaama_rep1,2,20.0,1787091578.189,1787091588.189,1.595706,1.137885,0.0,3.720478,4.328393,7.352223,25.746516,388,2259214,1507,1,11
S5B_Valkaama_rep1,3,30.0,1787091588.189,1787091598.189,1.991741,1.398826,0.023238,3.926641,29.378037,250.876632,26.503211,454,2567409,1713,1,10
S5B_Valkaama_rep1,4,40.0,1787091598.189,1787091608.189,1.401497,1.473966,0.0,4.020589,2.087144,6.38207,28.883861,383,1986885,1326,1,11
S5B_Valkaama_rep1,5,50.0,1787091608.189,1787091618.189,2.027806,1.49543,0.0,4.020589,4.307618,8.991549,27.348643,524,2872746,1916,1,11
S5B_Valkaama_rep1,6,60.0,1787091618.189,1787091628.189,3.387782,0.501871,2.222869,4.180177,4.744356,8.389214,27.918956,813,4366757,2912,1,10
S5B_Valkaama_rep1,7,70.0,1787091628.189,1787091638.189,3.287402,0.822863,1.639694,4.119073,4.630324,11.470854,29.186757,908,4663653,3111,1,11
S5B_Valkaama_rep1,8,80.0,1787091638.189,1787091648.189,2.831386,1.568806,0.21468,5.750449,6.704772,25.180731,28.086535,753,4013651,2681,2,11
S5B_Valkaama_rep1,9,90.0,1787091648.189,1787091658.189,2.629563,0.870568,0.106961,3.506871,5.790954,17.107096,29.208517,727,3727737,2489,2,11
S5B_Valkaama_rep1,10,100.0,1787091658.189,1787091668.189,2.777399,0.53633,1.410393,3.381933,7.102199,21.711786,26.83131,641,3576287,2389,2,10
S5B_Valkaama_rep1,11,110.0,1787091668.189,1787091678.189,2.570994,1.234594,0.0,4.595966,5.001604,14.126668,27.691044,674,3647326,2434,1,11
S5B_Valkaama_rep1,12,120.0,1787091678.189,1787091688.189,2.7523,1.128205,0.408044,4.53424,6.043732,26.439486,27.792706,724,3902515,2605,1,11
S5B_Valkaama_rep1,13,130.0,1787091688.189,1787091698.189,2.05764,1.255825,0.0,3.571838,5.297103,17.271227,27.755794,491,2649836,1769,1,10
S5B_Valkaama_rep1,14,140.0,1787091698.189,1787091708.189,1.945634,1.485935,0.0,3.910008,4.12088,8.420866,28.082564,517,2759295,1841,1,11
S5B_Valkaama_rep1,15,150.0,1787091708.189,1787091718.189,3.066411,0.78425,1.597668,4.282289,5.091716,7.852429,26.880607,779,4345055,2898,1,11
S5B_Valkaama_rep1,16,160.0,1787091718.189,1787091728.189,2.799814,0.620242,1.93117,4.069971,5.585938,8.819777,26.193441,631,3611311,2409,1,10
S5B_Valkaama_rep1,17,170.0,1787091728.189,1787091738.189,2.735332,0.638952,1.729782,3.742713,4.857792,9.151403,26.285273,680,3877411,2587,1,11
S5B_Valkaama_rep1,18,180.0,1787091738.189,1787091748.189,2.151277,1.057905,0.0,3.573923,6.007377,13.510025,25.638507,522,3051551,2036,1,11
S5B_Valkaama_rep1,19,190.0,1787091748.189,1787091758.189,2.736554,0.811317,1.011432,4.118674,6.404787,14.311852,26.563707,688,3881649,2590,1,11
S5B_Valkaama_rep1,20,200.0,1787091758.189,1787091768.189,2.19676,1.353625,0.0,3.810329,4.184666,8.244193,26.772487,506,2832358,1890,1,10
S5B_Valkaama_rep1,21,210.0,1787091768.189,1787091778.189,1.398603,1.350164,0.0,4.112294,5.635492,18.157112,29.509434,391,1985991,1325,1,11
S5B_Valkaama_rep1,22,220.0,1787091778.189,1787091788.189,1.285217,1.238503,0.0,3.31365,4.520746,21.396552,27.078189,329,1821584,1215,1,11
S5B_Valkaama_rep1,23,230.0,1787091788.189,1787091798.189,2.745168,0.475714,2.089379,3.626822,4.861582,5.877847,27.977957,660,3536771,2359,1,10
S5B_Valkaama_rep1,24,240.0,1787091798.189,1787091808.189,2.478217,1.0101,0.0,3.566029,4.022221,9.09828,27.377399,642,3512996,2345,1,11
S5B_Valkaama_rep1,25,250.0,1787091808.189,1787091818.189,0.892844,1.078635,0.0,2.866854,4.008053,25.558948,27.488152,232,1264579,844,1,11
S5B_Valkaama_rep1,26,260.0,1787091818.189,1787091828.189,1.710546,1.317221,0.0,3.020702,3.578372,6.686591,26.666667,392,2203780,1470,1,10
S5B_Valkaama_rep1,27,270.0,1787091828.189,1787091838.189,2.844962,0.597671,2.005441,3.700559,5.979428,12.918887,26.793014,721,4032828,2691,1,11
S5B_Valkaama_rep1,28,280.0,1787091838.189,1787091848.189,0.993637,1.131076,0.0,3.099168,39.934326,248.359827,26.935313,254,1410086,943,1,11
S5B_Valkaama_rep1,29,290.0,1787091848.189,1787091858.189,0.000847,0.001383,0.0,0.00311,63.720449,248.359827,0.0,0,1200,3,1,11
S5B_Valkaama_rep1,30,300.0,1787091858.189,1787091868.189,0.000104,0.000146,0.0,0.000311,238.183187,714.549562,0.0,0,40,1,1,3
