run_id,t_epoch,dt,delta_bytes,delta_packets,delta_reorder,jitter_ns,active_flows
S2C_Valkaama_rep1,1787071836.382,1.0001,0,0,0,0,0
S2C_Valkaama_rep1,1787071837.388,1.0055,0,0,0,0,0
S2C_Valkaama_rep1,1787071838.394,1.0056,0,0,0,0,0
S2C_Valkaama_rep1,1787071839.399,1.0056,5352,7,0,188346.0,2
S2C_Valkaama_rep1,1787071840.405,1.0057,54932,39,0,41443701.0,1
S2C_Valkaama_rep1,1787071841.411,1.0059,54000,36,0,55121532.0,1
S2C_Valkaama_rep1,1787071842.419,1.0084,49500,33,0,57197417.0,1
S2C_Valkaama_rep1,1787071843.428,1.0085,51040,35,0,63442105.5,2
S2C_Valkaama_rep1,1787071844.436,1.0083,51000,34,0,57749440.0,1
S2C_Valkaama_rep1,1787071845.444,1.0084,47280,32,0,55545910.0,1
S2C_Valkaama_rep1,1787071846.453,1.0085,55500,37,0,58236903.0,1
S2C_Valkaama_rep1,1787071847.462,1.0086,43561,30,0,53913349.0,1
S2C_Valkaama_rep1,1787071848.47,1.0086,54000,36,0,57159672.0,1
S2C_Valkaama_rep1,1787071849.479,1.0086,44972,31,0,52490082.0,1
S2C_Valkaama_rep1,1787071850.487,1.0086,56167,38,0,54092968.0,1
S2C_Valkaama_rep1,1787071851.496,1.0086,49500,33,0,55248988.0,1
S2C_Valkaama_rep1,1787071852.504,1.0086,50783,34,0,54742905.0,1
S2C_Valkaama_rep1,1787071853.513,1.0087,50839,34,0,56580928.0,1
S2C_Valkaama_rep1,1787071854.522,1.0085,49577,34,0,55721166.0,1
S2C_Valkaama_rep1,1787071855.53,1.0086,49500,33,0,56487030.0,1
S2C_Valkaama_rep1,1787071856.539,1.0088,48360,33,0,56235601.0,1
S2C_Valkaama_rep1,1787071857.548,1.0086,46450,31,0,56898135.0,1
S2C_Valkaama_rep1,1787071858.556,1.0087,55500,37,0,57362557.0,1
S2C_Valkaama_rep1,1787071859.565,1.0086,46500,31,0,56823592.0,1
S2C_Valkaama_rep1,1787071860.573,1.0085,53178,36,0,56378440.0,1
S2C_Valkaama_rep1,1787071861.582,1.0086,49500,33,0,57924600.0,1
S2C_Valkaama_rep1,1787071862.592,1.0098,49668,34,0,54781803.0,1
S2C_Valkaama_rep1,1787071863.6,1.0087,46500,31,0,56783178.0,1
S2C_Valkaama_rep1,1787071864.609,1.0088,47824,32,0,55115672.0,1
S2C_Valkaama_rep1,1787071865.617,1.0079,13500,9,0,108958645.0,1
S2C_Valkaama_rep1,1787071866.626,1.0085,33119,23,0,65092291.0,1
S2C_Valkaama_rep1,1787071867.634,1.0084,0,0,0,0,0
S2C_Valkaama_rep1,1787071868.642,1.0084,0,0,0,0,0
S2C_Valkaama_rep1,1787071869.65,1.0079,30000,20,0,160543366.0,1
S2C_Valkaama_rep1,1787071870.658,1.0079,52500,35,0,67552667.0,1
S2C_Valkaama_rep1,1787071871.666,1.0082,54000,36,0,57720797.0,1
S2C_Valkaama_rep1,1787071872.675,1.0086,751,1,0,55066477.0,1
S2C_Valkaama_rep1,1787071873.683,1.0086,36000,24,0,88676736.0,1
S2C_Valkaama_rep1,1787071874.692,1.0082,46500,31,0,60427580.0,1
S2C_Valkaama_rep1,1787071875.701,1.009,49500,33,0,58723796.0,1
S2C_Valkaama_rep1,1787071876.711,1.0099,18119,13,0,55075640.0,1
S2C_Valkaama_rep1,1787071877.72,1.009,24000,16,0,111435283.0,1
S2C_Valkaama_rep1,1787071878.728,1.0083,49500,33,0,63870702.0,1
S2C_Valkaama_rep1,1787071879.736,1.0087,52500,35,0,57448661.0,1
S2C_Valkaama_rep1,1787071880.745,1.0082,33761,23,0,56004476.0,1
S2C_Valkaama_rep1,1787071881.753,1.0082,19050,13,0,94111189.0,1
S2C_Valkaama_rep1,1787071882.761,1.0083,0,0,0,0,0
S2C_Valkaama_rep1,1787071883.769,1.0082,0,0,0,0,0
S2C_Valkaama_rep1,1787071884.777,1.0082,0,0,0,0,0
S2C_Valkaama_rep1,1787071885.786,1.0082,48000,32,0,116625883.0,1
S2C_Valkaama_rep1,1787071886.794,1.0084,49500,33,0,63581535.0,1
S2C_Valkaama_rep1,1787071887.802,1.0084,48000,32,0,57740432.0,1
S2C_Valkaama_rep1,1787071888.811,1.0083,48000,32,0,55423263.0,1
S2C_Valkaama_rep1,1787071889.819,1.0083,51000,34,0,56807963.0,1
S2C_Valkaama_rep1,1787071890.828,1.0088,54000,36,0,57161943.0,1
S2C_Valkaama_rep1,1787071891.836,1.0081,48000,32,0,57944633.0,1
S2C_Valkaama_rep1,1787071892.844,1.0083,47712,33,0,52952298.0,1
S2C_Valkaama_rep1,1787071893.853,1.0083,55500,37,0,56655221.0,1
S2C_Valkaama_rep1,1787071894.861,1.0083,49500,33,0,57173429.0,1
S2C_Valkaama_rep1,1787071895.87,1.0087,47518,32,0,55916022.0,1
S2C_Valkaama_rep1,1787071896.878,1.0083,49500,33,0,56621742.0,1
S2C_Valkaama_rep1,1787071897.886,1.008,51000,34,0,56751854.0,1
S2C_Valkaama_rep1,1787071898.894,1.008,51175,35,0,52939366.0,1
S2C_Valkaama_rep1,1787071899.902,1.0083,51000,34,0,56457279.0,1
S2C_Valkaama_rep1,1787071900.911,1.0085,45000,30,0,56784831.0,1
S2C_Valkaama_rep1,1787071901.919,1.0085,52500,35,0,57260960.0,1
