run_id,t_epoch,dt,delta_bytes,delta_packets,delta_reorder,jitter_ns,active_flows
S3A_Valkaama_rep1,1787076217.848,1.0001,0,0,0,0,0
S3A_Valkaama_rep1,1787076218.86,1.0122,0,0,0,0,0
S3A_Valkaama_rep1,1787076219.872,1.0122,0,0,0,0,0
S3A_Valkaama_rep1,1787076220.886,1.0137,5300,6,2,13732672.0,1
S3A_Valkaama_rep1,1787076221.899,1.0129,5300,6,1,10343226.0,1
S3A_Valkaama_rep1,1787076222.912,1.0132,36184,25,11,51724152.0,1
S3A_Valkaama_rep1,1787076223.925,1.0131,99000,66,35,16549325.0,1
S3A_Valkaama_rep1,1787076224.938,1.0132,78040,53,24,34464876.3,2
S3A_Valkaama_rep1,1787076225.951,1.0132,31500,21,9,51054472.0,1
S3A_Valkaama_rep1,1787076226.965,1.0132,25500,17,6,66392723.0,1
S3A_Valkaama_rep1,1787076227.978,1.0135,11280,8,2,87661675.0,1
S3A_Valkaama_rep1,1787076228.991,1.0132,16500,11,4,63025183.0,1
S3A_Valkaama_rep1,1787076230.005,1.0132,15000,10,0,89306816.0,1
S3A_Valkaama_rep1,1787076231.018,1.0132,22500,15,6,82325220.0,1
S3A_Valkaama_rep1,1787076232.031,1.0133,28500,19,5,86545705.0,1
S3A_Valkaama_rep1,1787076233.044,1.0133,9061,7,0,75283160.0,1
S3A_Valkaama_rep1,1787076234.058,1.0133,13500,9,2,84529426.0,1
S3A_Valkaama_rep1,1787076235.071,1.0134,13500,9,2,124082259.0,1
S3A_Valkaama_rep1,1787076236.084,1.0134,24000,16,0,104924396.0,1
S3A_Valkaama_rep1,1787076237.101,1.0161,18580,13,0,101777123.0,1
S3A_Valkaama_rep1,1787076238.114,1.0136,39000,26,11,54971804.0,1
S3A_Valkaama_rep1,1787076239.128,1.0138,19397,13,0,99011291.0,1
S3A_Valkaama_rep1,1787076240.142,1.0137,22500,15,7,106559050.0,1
S3A_Valkaama_rep1,1787076241.155,1.0133,13500,9,0,121626209.0,1
S3A_Valkaama_rep1,1787076242.169,1.0144,22500,15,2,89029938.0,1
S3A_Valkaama_rep1,1787076243.183,1.0132,14307,10,1,85268516.0,1
S3A_Valkaama_rep1,1787076244.196,1.0134,22500,15,1,100472476.0,1
S3A_Valkaama_rep1,1787076245.212,1.0165,13885,10,2,96802345.0,1
S3A_Valkaama_rep1,1787076246.225,1.013,15000,10,0,111037025.0,1
S3A_Valkaama_rep1,1787076247.238,1.0127,15000,10,2,84411331.0,1
S3A_Valkaama_rep1,1787076248.252,1.0134,15000,10,1,122036894.0,1
S3A_Valkaama_rep1,1787076249.264,1.0126,14703,10,5,115460252.0,1
S3A_Valkaama_rep1,1787076250.277,1.0125,16500,11,3,103281568.0,1
S3A_Valkaama_rep1,1787076251.289,1.0126,16500,11,3,93034191.0,1
S3A_Valkaama_rep1,1787076252.302,1.0128,13500,9,0,79993747.0,1
S3A_Valkaama_rep1,1787076253.315,1.0126,23240,16,2,88667967.0,1
S3A_Valkaama_rep1,1787076254.328,1.0129,12000,8,5,120549547.0,1
S3A_Valkaama_rep1,1787076255.34,1.0127,15000,10,1,101830316.0,1
S3A_Valkaama_rep1,1787076256.353,1.0125,22425,15,0,104267478.0,1
S3A_Valkaama_rep1,1787076257.366,1.0133,16123,11,5,90793078.0,1
S3A_Valkaama_rep1,1787076258.379,1.0127,18718,13,3,111561637.0,1
S3A_Valkaama_rep1,1787076259.392,1.0131,22500,15,3,93219555.0,1
S3A_Valkaama_rep1,1787076260.404,1.0125,24000,16,5,85333791.0,1
S3A_Valkaama_rep1,1787076261.417,1.0126,25670,18,4,94538274.0,1
S3A_Valkaama_rep1,1787076262.43,1.0129,24000,16,5,87350980.0,1
S3A_Valkaama_rep1,1787076263.443,1.0133,21000,14,3,88247629.0,1
S3A_Valkaama_rep1,1787076264.456,1.0131,22019,15,3,96167211.0,1
