run_id,window_index,t_media_start,t_wall_start,t_wall_end,throughput_mean,throughput_std,throughput_min,throughput_max,jitter_mean,jitter_p95,reorder_rate,reorder_count,total_bytes,total_packets,active_flows,n_samples
S5C_Valkaama_rep1,0,0.0,1787093749.089,1787093759.089,4.241398,2.650603,0.646804,9.723603,5.075469,13.709345,68.540164,2756,6016541,4021,2,11
S5C_Valkaama_rep1,1,10.0,1787093759.089,1787093769.089,2.485037,3.297245,0.0,8.444026,2.959132,19.922432,80.0,1712,3206158,2140,1,10
S5C_Valkaama_rep1,2,20.0,1787093769.089,1787093779.089,2.03965,2.833153,0.0,8.321209,0.803821,2.286936,77.265665,1492,2895860,1931,1,11
S5C_Valkaama_rep1,3,30.0,1787093779.089,1787093789.089,2.981977,4.901336,0.0,12.672514,8.185153,85.016017,79.483551,2247,4238233,2827,1,11
S5C_Valkaama_rep1,4,40.0,1787093789.089,1787093799.089,36.064871,33.365965,0.0,90.087346,8.8631,85.016017,87.694929,27274,46634431,31101,1,10
S5C_Valkaama_rep1,5,50.0,1787093799.089,1787093809.089,6.31565,9.218021,0.0,23.493623,0.158373,0.811717,81.081534,4843,8956285,5973,1,11
S5C_Valkaama_rep1,6,60.0,1787093809.089,1787093819.089,6.084674,9.050718,0.0,22.849409,0.226045,1.066564,78.771047,4538,8640079,5761,1,11
S5C_Valkaama_rep1,7,70.0,1787093819.089,1787093829.089,4.641933,9.250312,0.0,23.484126,21.325952,212.708191,79.388931,3170,5988019,3993,1,10
S5C_Valkaama_rep1,8,80.0,1787093829.089,1787093839.089,5.42856,4.163842,0.0,10.130548,8.480799,72.498957,72.172561,3714,7712401,5146,2,11
S5C_Valkaama_rep1,9,90.0,1787093839.089,1787093849.089,6.276238,5.857258,0.0,14.874256,30.803262,324.918858,76.610055,4556,8917761,5947,1,11
S5C_Valkaama_rep1,10,100.0,1787093849.089,1787093859.089,5.556212,7.245186,0.0,19.961203,30.734103,324.918858,79.535945,4182,7885819,5258,1,11
S5C_Valkaama_rep1,11,110.0,1787093859.089,1787093869.089,2.516738,3.757764,0.0,10.685,0.694606,3.674193,78.561549,1704,3251872,2169,1,10
S5C_Valkaama_rep1,12,120.0,1787093869.089,1787093879.089,2.669949,3.852717,0.0,10.289949,0.360711,1.592322,78.664559,1991,3794161,2531,1,11
S5C_Valkaama_rep1,13,130.0,1787093879.089,1787093889.089,1.590008,3.36049,0.0,8.928866,28.967432,315.354049,78.220452,1178,2257460,1506,1,11
S5C_Valkaama_rep1,14,140.0,1787093889.089,1787093899.089,3.597891,4.515773,0.0,11.883867,4.038204,37.542376,79.458239,2464,4649087,3101,1,10
S5C_Valkaama_rep1,15,150.0,1787093899.089,1787093909.089,3.065038,4.983748,0.0,14.329128,0.397028,1.756728,80.688468,2344,4355338,2905,1,11
S5C_Valkaama_rep1,16,160.0,1787093909.089,1787093919.089,3.63321,5.917182,0.0,14.100709,21.132584,230.378356,76.608696,2643,5172431,3450,1,11
S5C_Valkaama_rep1,17,170.0,1787093919.089,1787093929.089,2.309393,4.47144,0.0,11.344666,2.172969,20.291706,77.108434,1536,2985710,1992,1,10
S5C_Valkaama_rep1,18,180.0,1787093929.089,1787093939.089,3.193943,4.849878,0.0,11.613373,24.907096,268.713613,76.778035,2321,4532649,3023,1,11
S5C_Valkaama_rep1,19,190.0,1787093939.089,1787093949.089,1.882951,3.256966,0.0,9.667692,0.257365,2.043218,76.793722,1370,2674704,1784,1,11
S5C_Valkaama_rep1,20,200.0,1787093949.089,1787093959.089,3.153889,4.478447,0.0,11.340096,23.574126,230.686113,77.508269,2109,4078988,2721,1,10
S5C_Valkaama_rep1,21,210.0,1787093959.089,1787093969.089,2.553218,3.684717,0.0,9.630194,5.797113,60.210743,77.231405,1869,3628587,2420,1,11
S5C_Valkaama_rep1,22,220.0,1787093969.089,1787093979.089,3.018768,4.475217,0.0,11.672684,21.398135,231.481356,76.635187,2191,4286635,2859,1,11
S5C_Valkaama_rep1,23,230.0,1787093979.089,1787093989.089,2.338411,4.55174,0.0,11.469388,3.435435,32.687233,77.95432,1570,3019133,2014,1,10
S5C_Valkaama_rep1,24,240.0,1787093989.089,1787093999.089,0.001128,0.001492,0.0,0.003105,98.900796,315.309947,0.0,0,1600,4,1,11
S5C_Valkaama_rep1,25,250.0,1787093999.089,1787094009.089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,11
S5C_Valkaama_rep1,26,260.0,1787094009.089,1787094019.089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,10
S5C_Valkaama_rep1,27,270.0,1787094019.089,1787094029.089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,11
S5C_Valkaama_rep1,28,280.0,1787094029.089,1787094039.089,3.7e-05,0.000116,0.0,0.000403,273.547627,3009.023901,0.0,0,52,1,1,11
S5C_Valkaama_rep1,29,290.0,1787094039.089,1787094049.089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,10
S5C_Valkaama_rep1,30,300.0,1787094049.089,1787094059.089,7.7e-05,0.000134,0.0,0.00031,1227.473441,4909.893764,0.0,0,40,1,1,4
