run_id,t_epoch,dt,delta_bytes,delta_packets,delta_reorder,jitter_ns,active_flows
S3A_TheSwissAccount_rep1,1787076530.982,1.0001,0,0,0,0,0
S3A_TheSwissAccount_rep1,1787076531.991,1.0089,0,0,0,0,0
S3A_TheSwissAccount_rep1,1787076533.0,1.0088,0,0,0,0,0
S3A_TheSwissAccount_rep1,1787076534.01,1.0102,4750,6,3,15947025.0,1
S3A_TheSwissAccount_rep1,1787076535.019,1.0088,1750,4,1,9802775.0,1
S3A_TheSwissAccount_rep1,1787076536.033,1.0137,46614,33,15,28565436.1,2
S3A_TheSwissAccount_rep1,1787076537.047,1.0139,88342,59,45,19426343.0,1
S3A_TheSwissAccount_rep1,1787076538.061,1.0138,38403,26,15,35882663.0,1
S3A_TheSwissAccount_rep1,1787076539.074,1.0139,43540,30,9,49851710.4,2
S3A_TheSwissAccount_rep1,1787076540.089,1.0148,28500,19,5,62180610.0,1
S3A_TheSwissAccount_rep1,1787076541.106,1.0166,25500,17,4,75395366.0,1
S3A_TheSwissAccount_rep1,1787076542.12,1.014,28500,19,3,70282210.0,1
S3A_TheSwissAccount_rep1,1787076543.134,1.0141,18000,12,1,81199736.0,1
S3A_TheSwissAccount_rep1,1787076544.148,1.0138,16500,11,0,83147056.0,1
S3A_TheSwissAccount_rep1,1787076545.162,1.0139,18000,12,2,114403519.0,1
S3A_TheSwissAccount_rep1,1787076546.176,1.0139,21000,14,7,100604552.0,1
S3A_TheSwissAccount_rep1,1787076547.19,1.0142,22500,15,1,108218272.0,1
S3A_TheSwissAccount_rep1,1787076548.204,1.0147,22500,15,2,122277251.0,1
S3A_TheSwissAccount_rep1,1787076549.219,1.0141,33000,22,5,69301040.0,1
S3A_TheSwissAccount_rep1,1787076550.231,1.0129,36000,24,9,51117792.0,1
S3A_TheSwissAccount_rep1,1787076551.244,1.013,13182,9,3,84457992.0,1
S3A_TheSwissAccount_rep1,1787076552.257,1.0129,30000,20,8,82792218.0,1
S3A_TheSwissAccount_rep1,1787076553.27,1.013,36000,24,8,63810656.0,1
S3A_TheSwissAccount_rep1,1787076554.283,1.0129,33000,22,10,59233367.0,1
S3A_TheSwissAccount_rep1,1787076555.296,1.0129,39395,27,2,63146254.0,1
S3A_TheSwissAccount_rep1,1787076556.309,1.0129,42000,28,10,41792228.0,1
S3A_TheSwissAccount_rep1,1787076557.323,1.0136,33990,23,9,49068168.0,1
S3A_TheSwissAccount_rep1,1787076558.336,1.013,55281,37,18,35187163.0,1
S3A_TheSwissAccount_rep1,1787076559.35,1.0142,75000,50,24,28620320.0,1
S3A_TheSwissAccount_rep1,1787076560.363,1.0132,83068,57,35,18121104.0,1
S3A_TheSwissAccount_rep1,1787076561.376,1.0131,45961,31,21,37783006.0,1
S3A_TheSwissAccount_rep1,1787076562.39,1.0139,105000,70,47,22208797.0,1
S3A_TheSwissAccount_rep1,1787076563.403,1.013,40602,28,15,43589918.0,1
