run_id,window_index,t_media_start,t_wall_start,t_wall_end,throughput_mean,throughput_std,throughput_min,throughput_max,jitter_mean,jitter_p95,reorder_rate,reorder_count,total_bytes,total_packets,active_flows,n_samples
S2B_OfForestAndMen_rep1,0,0.0,1787068714.11,1787068724.11,0.6963,0.019847,0.666836,0.73971,32.250908,35.585695,0.0,0,962792,645,2,11
S2B_OfForestAndMen_rep1,1,10.0,1787068724.11,1787068734.11,0.693019,0.022207,0.656325,0.728319,31.479931,32.667186,0.0,0,958264,641,1,11
S2B_OfForestAndMen_rep1,2,20.0,1787068734.11,1787068744.11,0.692703,0.012592,0.67528,0.715848,31.933584,32.835874,0.0,0,957982,640,1,11
S2B_OfForestAndMen_rep1,3,30.0,1787068744.11,1787068754.11,0.565389,0.144541,0.343161,0.727634,34.217956,48.713129,0.0,0,782363,523,1,11
S2B_OfForestAndMen_rep1,4,40.0,1787068754.11,1787068764.11,0.594939,0.129485,0.33083,0.739489,33.959368,41.90337,0.0,0,823619,550,1,11
S2B_OfForestAndMen_rep1,5,50.0,1787068764.11,1787068774.11,0.579299,0.181108,0.162258,0.738535,32.453365,35.005469,0.0,0,728638,487,1,10
S2B_OfForestAndMen_rep1,6,60.0,1787068774.11,1787068784.11,0.565652,0.142249,0.350053,0.715919,33.950449,41.988671,0.0,0,782259,523,1,11
S2B_OfForestAndMen_rep1,7,70.0,1787068784.11,1787068794.11,0.599933,0.14531,0.254995,0.739857,32.823222,39.148975,0.0,0,829942,555,1,11
S2B_OfForestAndMen_rep1,8,80.0,1787068794.11,1787068804.11,0.600652,0.153165,0.187924,0.704057,34.658675,53.675162,0.0,0,830613,555,1,11
S2B_OfForestAndMen_rep1,9,90.0,1787068804.11,1787068814.11,0.587645,0.17128,0.181708,0.726479,34.428697,53.724875,0.0,0,812801,544,1,11
S2B_OfForestAndMen_rep1,10,100.0,1787068814.11,1787068824.11,0.594029,0.167672,0.231943,0.775425,32.355012,35.403664,0.0,0,821820,550,1,11
S2B_OfForestAndMen_rep1,11,110.0,1787068824.11,1787068834.11,0.596188,0.186131,0.128124,0.775348,33.508601,42.845279,0.0,0,824656,551,1,11
S2B_OfForestAndMen_rep1,12,120.0,1787068834.11,1787068844.11,0.595842,0.180237,0.119261,0.727562,39.446288,91.706386,0.0,0,824214,551,1,11
S2B_OfForestAndMen_rep1,13,130.0,1787068844.11,1787068854.11,0.569077,0.203132,0.119308,0.727634,40.610419,88.98449,0.0,0,787270,527,1,11
S2B_OfForestAndMen_rep1,14,140.0,1787068854.11,1787068864.11,0.568367,0.202135,0.119308,0.715919,41.267639,88.98449,0.0,0,786061,525,1,11
S2B_OfForestAndMen_rep1,15,150.0,1787068864.11,1787068874.11,0.566149,0.241649,0.04912,0.737656,33.053586,38.780349,0.0,0,783358,524,1,11
S2B_OfForestAndMen_rep1,16,160.0,1787068874.11,1787068884.11,0.592293,0.200601,0.046222,0.775656,33.497977,38.780349,0.0,0,818994,547,1,11
S2B_OfForestAndMen_rep1,17,170.0,1787068884.11,1787068894.11,0.567165,0.182708,0.119332,0.704057,39.222381,89.518911,0.0,0,784288,524,1,11
S2B_OfForestAndMen_rep1,18,180.0,1787068894.11,1787068904.11,0.596435,0.156071,0.214669,0.715777,36.233492,65.795536,0.0,0,824968,551,1,11
S2B_OfForestAndMen_rep1,19,190.0,1787068904.11,1787068914.11,0.620484,0.123936,0.369745,0.715564,33.607586,46.075084,0.0,0,858312,574,1,11
S2B_OfForestAndMen_rep1,20,200.0,1787068914.11,1787068924.11,0.588615,0.199021,0.021058,0.709679,33.913454,48.909126,0.0,0,814167,544,1,11
S2B_OfForestAndMen_rep1,21,210.0,1787068924.11,1787068934.11,0.565745,0.127515,0.369855,0.703777,34.260378,46.123335,0.0,0,782470,523,1,11
S2B_OfForestAndMen_rep1,22,220.0,1787068934.11,1787068944.11,0.613606,0.110884,0.369855,0.710129,33.916765,46.123335,0.0,0,772354,516,1,10
S2B_OfForestAndMen_rep1,23,230.0,1787068944.11,1787068954.11,0.581761,0.228966,0.046745,0.775656,32.334951,33.838923,0.0,0,804796,538,1,11
S2B_OfForestAndMen_rep1,24,240.0,1787068954.11,1787068964.11,0.565676,0.197289,0.12487,0.704057,34.897405,53.921827,0.0,0,782420,523,1,11
S2B_OfForestAndMen_rep1,25,250.0,1787068964.11,1787068974.11,0.596914,0.124875,0.359757,0.71599,33.00508,41.986466,0.0,0,825453,552,1,11
S2B_OfForestAndMen_rep1,26,260.0,1787068974.11,1787068984.11,0.620737,0.124611,0.385406,0.763495,32.879492,42.045104,0.0,0,858423,574,1,11
S2B_OfForestAndMen_rep1,27,270.0,1787068984.11,1787068994.11,0.600409,0.165068,0.25146,0.775425,33.398688,47.166023,0.0,0,830479,556,1,11
S2B_OfForestAndMen_rep1,28,280.0,1787068994.11,1787069004.11,0.461179,0.283075,0.003181,0.715777,46.049783,88.394086,0.0,0,637918,429,1,11
S2B_OfForestAndMen_rep1,29,290.0,1787069004.11,1787069014.11,0.000607,0.001217,0.0,0.003181,54.332048,436.948992,0.0,0,840,3,1,11
