run_id,t_epoch,dt,delta_bytes,delta_packets,delta_reorder,jitter_ns,active_flows
S5F_RedBullPlayStreets_rep1,1787086549.983,1.0001,0,0,0,0,0
S5F_RedBullPlayStreets_rep1,1787086551.008,1.0246,0,0,0,0,0
S5F_RedBullPlayStreets_rep1,1787086552.032,1.0239,0,0,0,0,0
S5F_RedBullPlayStreets_rep1,1787086553.056,1.0239,4728,6,3,4899551.0,1
S5F_RedBullPlayStreets_rep1,1787086554.08,1.0242,27014,22,20,424365530.0,1
S5F_RedBullPlayStreets_rep1,1787086555.106,1.0264,238552,160,159,8456562.1,2
S5F_RedBullPlayStreets_rep1,1787086556.13,1.0241,114000,76,76,20348059.0,1
S5F_RedBullPlayStreets_rep1,1787086557.154,1.0233,97540,66,65,25832741.1,2
S5F_RedBullPlayStreets_rep1,1787086558.177,1.0231,58500,39,39,35743655.0,1
S5F_RedBullPlayStreets_rep1,1787086559.202,1.025,72675,49,49,24979162.0,1
S5F_RedBullPlayStreets_rep1,1787086560.231,1.029,76500,51,51,34196765.0,1
S5F_RedBullPlayStreets_rep1,1787086561.254,1.0233,48000,32,32,41925244.0,1
S5F_RedBullPlayStreets_rep1,1787086562.277,1.0232,72000,48,48,33148547.0,1
S5F_RedBullPlayStreets_rep1,1787086563.3,1.023,95678,64,64,21552409.0,1
S5F_RedBullPlayStreets_rep1,1787086564.323,1.0231,123000,82,82,14891199.0,1
S5F_RedBullPlayStreets_rep1,1787086565.348,1.0247,108708,73,73,14518206.0,1
S5F_RedBullPlayStreets_rep1,1787086566.372,1.0234,66000,44,44,40057784.0,1
S5F_RedBullPlayStreets_rep1,1787086567.395,1.0232,46500,31,31,40504268.0,1
S5F_RedBullPlayStreets_rep1,1787086568.418,1.0232,31500,21,21,48791868.0,1
S5F_RedBullPlayStreets_rep1,1787086569.442,1.0245,58707,40,40,34325465.0,1
S5F_RedBullPlayStreets_rep1,1787086570.467,1.0248,75480,51,51,36001938.0,1
S5F_RedBullPlayStreets_rep1,1787086571.492,1.0246,73500,49,49,27868479.0,1
S5F_RedBullPlayStreets_rep1,1787086572.516,1.0245,105860,71,71,22930398.0,1
S5F_RedBullPlayStreets_rep1,1787086573.542,1.0256,90000,60,60,21583933.0,1
