run_id,window_index,t_media_start,t_wall_start,t_wall_end,throughput_mean,throughput_std,throughput_min,throughput_max,jitter_mean,jitter_p95,reorder_rate,reorder_count,total_bytes,total_packets,active_flows,n_samples
S4A_BigBuckBunny_rep1,0,0.0,1787079038.598,1787079048.598,19.514732,33.155403,0.0,105.153076,30.653404,262.527987,0.0,0,27184444,18132,2,11
S4A_BigBuckBunny_rep1,1,10.0,1787079048.598,1787079058.598,5.255404,7.455644,0.0,20.773761,6.788173,74.456245,0.0,0,7335149,4891,1,11
S4A_BigBuckBunny_rep1,2,20.0,1787079058.598,1787079068.598,3.542531,5.109126,0.0,15.001477,0.007858,0.021959,0.0,0,4954066,3303,1,11
S4A_BigBuckBunny_rep1,3,30.0,1787079068.598,1787079078.598,3.490413,5.408256,0.0,13.878759,0.006307,0.021959,0.0,0,4435402,2958,1,10
S4A_BigBuckBunny_rep1,4,40.0,1787079078.598,1787079088.598,4.462904,10.205755,0.0,33.485074,0.023982,0.241806,0.0,0,6233144,4157,1,11
S4A_BigBuckBunny_rep1,5,50.0,1787079088.598,1787079098.598,2.524523,4.436076,0.0,13.106291,23.994841,263.88029,0.0,0,3526575,2353,1,11
S4A_BigBuckBunny_rep1,6,60.0,1787079098.598,1787079108.598,1.221694,2.258638,0.0,6.926031,23.930954,263.070631,0.0,0,1708253,1140,1,11
S4A_BigBuckBunny_rep1,7,70.0,1787079108.598,1787079118.598,2.280205,3.412815,0.0,8.450326,8.737316,95.083962,0.0,0,3184923,2126,1,11
S4A_BigBuckBunny_rep1,8,80.0,1787079118.598,1787079128.598,4.740929,7.602985,0.0,21.291541,8.663296,95.083962,0.0,0,6624682,4422,1,11
S4A_BigBuckBunny_rep1,9,90.0,1787079128.598,1787079138.598,3.9228,6.091527,0.0,15.888135,0.01109,0.069031,0.0,0,4983767,3324,1,10
S4A_BigBuckBunny_rep1,10,100.0,1787079138.598,1787079148.598,2.508466,5.32189,0.0,13.988549,0.003814,0.021094,0.0,0,3501393,2335,1,11
S4A_BigBuckBunny_rep1,11,110.0,1787079148.598,1787079158.598,3.634984,5.978868,0.0,15.199945,0.196996,2.123083,0.0,0,5076243,3385,1,11
S4A_BigBuckBunny_rep1,12,120.0,1787079158.598,1787079168.598,1.788845,3.62722,0.0,12.619526,0.559816,6.095116,0.0,0,2500994,1668,1,11
S4A_BigBuckBunny_rep1,13,130.0,1787079168.598,1787079178.598,3.043085,4.97104,0.0,14.412845,24.453145,262.740544,0.0,0,4249076,2834,1,11
S4A_BigBuckBunny_rep1,14,140.0,1787079178.598,1787079188.598,1.96335,4.126076,0.0,14.271596,27.290777,300.117457,0.0,0,2744139,1830,1,11
S4A_BigBuckBunny_rep1,15,150.0,1787079188.598,1787079198.598,4.34293,6.76399,0.0,17.481739,37.454248,300.117457,0.0,0,5517973,3679,1,10
S4A_BigBuckBunny_rep1,16,160.0,1787079198.598,1787079208.598,3.430999,4.783601,0.0,12.495098,0.012275,0.07302,0.0,0,4810478,3209,1,11
S4A_BigBuckBunny_rep1,17,170.0,1787079208.598,1787079218.598,3.350187,5.818443,0.0,17.648376,0.005631,0.021559,0.0,0,4681642,3123,1,11
S4A_BigBuckBunny_rep1,18,180.0,1787079218.598,1787079228.598,2.573395,5.627641,0.0,17.360441,0.003918,0.021838,0.0,0,3602630,2403,1,11
S4A_BigBuckBunny_rep1,19,190.0,1787079228.598,1787079238.598,3.510136,6.092378,0.0,20.13667,6.776261,74.381878,15.749235,515,4901994,3270,1,11
S4A_BigBuckBunny_rep1,20,200.0,1787079238.598,1787079248.598,3.480778,5.91786,0.0,19.777329,0.069168,0.696108,100.0,3243,4862633,3243,1,11
S4A_BigBuckBunny_rep1,21,210.0,1787079248.598,1787079258.598,5.298224,8.285911,0.0,20.127302,0.006672,0.022811,100.0,4489,6731859,4489,1,10
S4A_BigBuckBunny_rep1,22,220.0,1787079258.598,1787079268.598,2.583047,5.493107,0.0,15.113916,0.298523,3.263284,100.0,2404,3605343,2404,1,11
S4A_BigBuckBunny_rep1,23,230.0,1787079268.598,1787079278.598,4.182473,6.89753,0.0,19.978477,24.577851,264.116603,100.0,3896,5842245,3896,1,11
S4A_BigBuckBunny_rep1,24,240.0,1787079278.598,1787079288.598,3.566033,7.214958,0.0,20.717016,0.012567,0.09601,100.0,3323,4982938,3323,1,11
S4A_BigBuckBunny_rep1,25,250.0,1787079288.598,1787079298.598,3.483687,6.127529,0.0,18.718819,23.864379,262.26391,100.0,3247,4866370,3247,1,11
S4A_BigBuckBunny_rep1,26,260.0,1787079298.598,1787079308.598,2.610678,5.060814,0.0,15.494116,21.183266,226.687085,100.0,2431,3644058,2431,1,11
S4A_BigBuckBunny_rep1,27,270.0,1787079308.598,1787079318.598,0.001145,0.001515,0.0,0.003149,116.058487,372.378868,100.0,4,1600,4,1,11
S4A_BigBuckBunny_rep1,28,280.0,1787079318.598,1787079328.598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,10
S4A_BigBuckBunny_rep1,29,290.0,1787079328.598,1787079338.598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,11
