run_id,window_index,t_media_start,t_wall_start,t_wall_end,throughput_mean,throughput_std,throughput_min,throughput_max,jitter_mean,jitter_p95,reorder_rate,reorder_count,total_bytes,total_packets,active_flows,n_samples
S4C_OfForestAndMen_rep1,0,0.0,1787084049.93,1787084059.93,2.683969,3.166263,0.0,9.854699,3.79712,37.900768,0.0,0,3769135,2516,2,11
S4C_OfForestAndMen_rep1,1,10.0,1787084059.93,1787084069.93,9.18656,10.733706,0.0,32.834108,9.807331,88.445553,0.0,0,12908822,8611,1,11
S4C_OfForestAndMen_rep1,2,20.0,1787084069.93,1787084079.93,3.382145,4.850607,0.0,14.558429,0.031906,0.255812,0.0,0,4759710,3175,1,11
S4C_OfForestAndMen_rep1,3,30.0,1787084079.93,1787084089.93,4.460769,6.050305,0.0,17.173041,1.942019,18.517897,0.0,0,5696501,3799,1,10
S4C_OfForestAndMen_rep1,4,40.0,1787084089.93,1787084099.93,5.375617,8.062897,0.0,19.260798,2.306036,12.091915,0.0,0,7552638,5037,2,11
S4C_OfForestAndMen_rep1,5,50.0,1787084099.93,1787084109.93,5.481474,7.463609,0.0,18.260255,3.559817,32.18035,0.0,0,7706594,5142,2,11
S4C_OfForestAndMen_rep1,6,60.0,1787084109.93,1787084119.93,5.382424,7.273261,0.0,19.193896,0.993606,10.655719,0.0,0,7563539,5044,1,11
S4C_OfForestAndMen_rep1,7,70.0,1787084119.93,1787084129.93,5.482907,6.088928,0.0,18.888802,2.358749,12.084608,0.0,0,7705000,5138,1,11
S4C_OfForestAndMen_rep1,8,80.0,1787084129.93,1787084139.93,4.018314,5.93916,0.0,17.423811,8.469283,84.319878,0.0,0,5134045,3427,2,10
S4C_OfForestAndMen_rep1,9,90.0,1787084139.93,1787084149.93,5.351352,7.582236,0.0,17.952875,0.024565,0.080464,0.0,0,7518914,5014,1,11
S4C_OfForestAndMen_rep1,10,100.0,1787084149.93,1787084159.93,5.27469,6.962462,0.0,18.636675,2.496626,17.149039,0.0,0,7408469,4940,1,11
S4C_OfForestAndMen_rep1,11,110.0,1787084159.93,1787084169.93,3.761289,5.690188,0.0,18.211549,0.594561,4.763679,0.0,0,5287539,3527,1,11
S4C_OfForestAndMen_rep1,12,120.0,1787084169.93,1787084179.93,3.460816,5.314413,0.0,17.041729,5.18659,41.30288,0.0,0,4863049,3245,1,11
S4C_OfForestAndMen_rep1,13,130.0,1787084179.93,1787084189.93,5.868521,7.328986,0.0,17.957746,2.286469,14.676043,0.0,0,7500437,5002,1,10
S4C_OfForestAndMen_rep1,14,140.0,1787084189.93,1787084199.93,5.213155,7.039426,0.0,19.020623,1.421444,12.414444,0.0,0,7336100,4895,2,11
S4C_OfForestAndMen_rep1,15,150.0,1787084199.93,1787084209.93,5.049195,6.133149,0.0,18.026393,0.353462,3.776393,0.0,0,7096634,4733,1,11
S4C_OfForestAndMen_rep1,16,160.0,1787084209.93,1787084219.93,4.737491,6.597571,0.0,17.71529,1.021726,10.667318,0.0,0,6659422,4442,1,11
S4C_OfForestAndMen_rep1,17,170.0,1787084219.93,1787084229.93,4.926721,4.560284,0.0,10.175444,3.425886,12.10875,0.0,0,6292806,4196,1,10
S4C_OfForestAndMen_rep1,18,180.0,1787084229.93,1787084239.93,5.004702,5.723107,0.0,17.149944,0.018909,0.079636,0.0,0,7038096,4693,1,11
S4C_OfForestAndMen_rep1,19,190.0,1787084239.93,1787084249.93,5.092789,6.519274,0.0,18.07335,3.01049,32.927742,0.0,0,7155385,4771,1,11
S4C_OfForestAndMen_rep1,20,200.0,1787084249.93,1787084259.93,3.974233,4.889734,0.0,12.598135,0.009552,0.022952,0.0,0,5590142,3727,1,11
S4C_OfForestAndMen_rep1,21,210.0,1787084259.93,1787084269.93,4.560199,4.53444,0.0,14.136986,0.13029,1.291195,0.0,0,6404038,4271,1,11
S4C_OfForestAndMen_rep1,22,220.0,1787084269.93,1787084279.93,4.511277,7.432163,0.0,19.23225,2.401225,12.146035,0.0,0,5763542,3843,1,10
S4C_OfForestAndMen_rep1,23,230.0,1787084279.93,1787084289.93,5.413341,7.351975,0.0,17.852654,0.513573,5.415484,0.0,0,7609421,5074,1,11
S4C_OfForestAndMen_rep1,24,240.0,1787084289.93,1787084299.93,5.338147,6.5598,0.0,17.749951,0.439856,3.23967,0.0,0,7501675,5003,1,11
S4C_OfForestAndMen_rep1,25,250.0,1787084299.93,1787084309.93,5.42233,7.13764,0.0,19.307655,0.543308,4.763281,0.0,0,7628927,5088,1,11
S4C_OfForestAndMen_rep1,26,260.0,1787084309.93,1787084319.93,4.03775,4.701908,0.0,10.382215,2.352571,12.04919,0.0,0,5154157,3438,1,10
S4C_OfForestAndMen_rep1,27,270.0,1787084319.93,1787084329.93,0.001138,0.001506,0.0,0.003133,68.087747,210.085926,0.0,0,1600,4,1,11
S4C_OfForestAndMen_rep1,28,280.0,1787084329.93,1787084339.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,11
S4C_OfForestAndMen_rep1,29,290.0,1787084339.93,1787084349.93,2.8e-05,9e-05,0.0,0.000312,147.491149,1622.40264,0.0,0,40,1,1,11
