run_id,window_index,t_media_start,t_wall_start,t_wall_end,throughput_mean,throughput_std,throughput_min,throughput_max,jitter_mean,jitter_p95,reorder_rate,reorder_count,total_bytes,total_packets,active_flows,n_samples
S5F_TearsOfSteel_rep1,0,0.0,1787086866.707,1787086876.707,1.03017,0.378999,0.527756,1.882736,21.876995,31.992927,48.773006,477,1449299,978,3,11
S5F_TearsOfSteel_rep1,1,10.0,1787086876.707,1787086886.707,0.709978,0.381788,0.040023,1.285314,38.986059,66.155933,36.567164,245,1000079,670,2,11
S5F_TearsOfSteel_rep1,2,20.0,1787086886.707,1787086896.707,0.747158,0.450268,0.176568,1.486238,38.91479,87.763135,33.540373,216,958204,644,2,10
S5F_TearsOfSteel_rep1,3,30.0,1787086896.707,1787086906.707,0.535406,0.209999,0.199598,0.78008,53.2467,245.282589,27.667984,140,754798,506,2,11
S5F_TearsOfSteel_rep1,4,40.0,1787086906.707,1787086916.707,0.47913,0.20781,0.257737,0.959813,44.208014,68.008261,24.669604,112,675538,454,2,11
S5F_TearsOfSteel_rep1,5,50.0,1787086916.707,1787086926.707,0.460837,0.171834,0.257888,0.882087,53.801201,139.881753,28.211009,123,649406,436,2,11
S5F_TearsOfSteel_rep1,6,60.0,1787086926.707,1787086936.707,0.592488,0.277337,0.255582,1.252561,49.277299,79.356833,30.286738,169,835007,558,2,11
S5F_TearsOfSteel_rep1,7,70.0,1787086936.707,1787086946.707,0.513946,0.22757,0.267036,1.030344,34.830202,56.984343,27.891156,123,658236,441,2,10
S5F_TearsOfSteel_rep1,8,80.0,1787086946.707,1787086956.707,0.786445,0.627245,0.035576,2.071202,36.577394,149.030124,48.594378,363,1109467,747,2,11
S5F_TearsOfSteel_rep1,9,90.0,1787086956.707,1787086966.707,0.652526,0.254065,0.245734,1.147927,35.522541,45.242405,33.711507,208,919587,617,2,11
S5F_TearsOfSteel_rep1,10,100.0,1787086966.707,1787086976.707,0.566474,0.278137,0.234078,1.05335,47.6353,70.094964,25.420561,136,799719,535,2,11
S5F_TearsOfSteel_rep1,11,110.0,1787086976.707,1787086986.707,0.718716,0.293139,0.036031,1.006437,42.553964,62.577507,24.635332,152,921273,617,2,10
S5F_TearsOfSteel_rep1,12,120.0,1787086986.707,1787086996.707,0.423007,0.284015,0.036031,0.971817,48.136801,83.642995,36.0,144,596415,400,2,11
S5F_TearsOfSteel_rep1,13,130.0,1787086996.707,1787087006.707,0.587801,0.262549,0.0,1.079014,37.202622,141.292806,33.873874,188,828478,555,2,11
S5F_TearsOfSteel_rep1,14,140.0,1787087006.707,1787087016.707,0.622656,0.276364,0.25716,1.156073,50.026569,95.261343,26.360544,155,878734,588,2,11
S5F_TearsOfSteel_rep1,15,150.0,1787087016.707,1787087026.707,0.549553,0.225364,0.342509,1.066198,49.57931,93.831797,27.542373,130,704023,472,2,10
S5F_TearsOfSteel_rep1,16,160.0,1787087026.707,1787087036.707,0.429156,0.185451,0.19885,0.793556,41.641213,64.85216,25.679012,104,605352,405,2,11
S5F_TearsOfSteel_rep1,17,170.0,1787087036.707,1787087046.707,0.495917,0.187841,0.222201,0.887682,57.081341,121.468259,24.197002,113,699094,467,2,11
S5F_TearsOfSteel_rep1,18,180.0,1787087046.707,1787087056.707,0.67045,0.402653,0.175404,1.401824,40.91506,64.690077,30.551181,194,945845,635,2,11
S5F_TearsOfSteel_rep1,19,190.0,1787087056.707,1787087066.707,0.545501,0.202828,0.372344,0.982169,31.939222,44.025329,28.632479,134,699039,468,2,10
S5F_TearsOfSteel_rep1,20,200.0,1787087066.707,1787087076.707,0.489513,0.170971,0.257888,0.783626,60.555293,152.000361,30.519481,141,690203,462,2,11
S5F_TearsOfSteel_rep1,21,210.0,1787087076.707,1787087086.707,0.647768,0.259013,0.257335,1.158459,50.358473,141.440543,30.718954,188,913449,612,2,11
S5F_TearsOfSteel_rep1,22,220.0,1787087086.707,1787087096.707,0.629173,0.323971,0.196559,1.354158,44.802506,70.176763,25.0,149,887292,596,2,11
S5F_TearsOfSteel_rep1,23,230.0,1787087096.707,1787087106.707,0.35529,0.136462,0.170344,0.617292,47.662871,95.532091,24.836601,76,455248,306,1,10
S5F_TearsOfSteel_rep1,24,240.0,1787087106.707,1787087116.707,0.467723,0.171666,0.269373,0.839645,38.638067,55.98537,28.216704,125,659744,443,2,11
S5F_TearsOfSteel_rep1,25,250.0,1787087116.707,1787087126.707,0.550773,0.268727,0.175558,1.097562,57.403732,234.472489,27.16763,141,776270,519,2,11
S5F_TearsOfSteel_rep1,26,260.0,1787087126.707,1787087136.707,0.500805,0.283067,0.140351,1.184397,38.837994,93.144577,37.552743,178,706114,474,1,11
S5F_TearsOfSteel_rep1,27,270.0,1787087136.707,1787087146.707,0.579827,0.276315,0.0,1.040703,23.096487,35.223471,35.211268,175,743149,497,1,10
S5F_TearsOfSteel_rep1,28,280.0,1787087146.707,1787087156.707,0.72253,0.268278,0.327613,1.21875,85.776012,310.662603,34.017595,232,1019249,682,2,11
S5F_TearsOfSteel_rep1,29,290.0,1787087156.707,1787087166.707,0.204423,0.377381,0.0,1.21875,125.073827,563.312251,25.5,51,288049,200,2,11
