run_id,window_index,t_media_start,t_wall_start,t_wall_end,throughput_mean,throughput_std,throughput_min,throughput_max,jitter_mean,jitter_p95,reorder_rate,reorder_count,total_bytes,total_packets,active_flows,n_samples
S5B_BigBuckBunny_rep1,0,0.0,1787089996.053,1787090006.053,1.050804,1.339221,0.0,3.657067,5.332458,31.3562,32.429719,323,1482737,996,2,11
S5B_BigBuckBunny_rep1,1,10.0,1787090006.053,1787090016.053,2.916078,1.77485,0.0,5.452807,3.468273,7.659987,30.439521,838,4125665,2753,1,11
S5B_BigBuckBunny_rep1,2,20.0,1787090016.053,1787090026.053,2.953654,0.724693,1.004771,3.76095,5.967791,9.700278,27.807679,775,4177210,2787,1,11
S5B_BigBuckBunny_rep1,3,30.0,1787090026.053,1787090036.053,2.13741,1.244527,0.0,3.525305,3.083419,5.348843,29.782609,548,2751446,1840,2,10
S5B_BigBuckBunny_rep1,4,40.0,1787090036.053,1787090046.053,1.919526,1.345818,0.0,3.25491,3.152891,5.946474,26.600442,482,2716661,1812,1,11
S5B_BigBuckBunny_rep1,5,50.0,1787090046.053,1787090056.053,2.065349,1.23247,0.0,3.787234,7.600573,22.455495,26.02459,508,2924472,1952,1,11
S5B_BigBuckBunny_rep1,6,60.0,1787090056.053,1787090066.053,2.05722,1.156259,0.0,3.358274,4.878488,9.10457,27.195467,480,2646997,1765,1,10
S5B_BigBuckBunny_rep1,7,70.0,1787090066.053,1787090076.053,1.827678,1.477986,0.0,3.611094,3.738262,8.686312,27.620151,477,2585093,1727,2,11
S5B_BigBuckBunny_rep1,8,80.0,1787090076.053,1787090086.053,2.712661,1.09799,0.023362,3.712785,21.971222,192.412339,27.074406,695,3842192,2567,2,11
S5B_BigBuckBunny_rep1,9,90.0,1787090086.053,1787090096.053,1.968682,0.888899,0.0,3.382253,4.934512,9.189422,28.617536,532,2785645,1859,1,11
S5B_BigBuckBunny_rep1,10,100.0,1787090096.053,1787090106.053,2.754676,0.914813,0.862471,3.898074,6.035989,16.33533,28.003384,662,3544208,2364,1,10
S5B_BigBuckBunny_rep1,11,110.0,1787090106.053,1787090116.053,2.702994,0.749645,1.04458,3.897695,6.219926,18.33938,28.437133,726,3827425,2553,1,11
S5B_BigBuckBunny_rep1,12,120.0,1787090116.053,1787090126.053,3.002728,1.031423,1.04458,4.274869,6.936182,20.953517,28.052223,795,4248266,2834,1,11
S5B_BigBuckBunny_rep1,13,130.0,1787090126.053,1787090136.053,2.532557,0.824797,0.772128,3.792665,5.266912,13.425454,27.644894,601,3258694,2174,1,10
S5B_BigBuckBunny_rep1,14,140.0,1787090136.053,1787090146.053,2.347948,1.199841,0.0,3.529412,19.232558,136.048338,25.135379,557,3322492,2216,1,11
S5B_BigBuckBunny_rep1,15,150.0,1787090146.053,1787090156.053,2.197075,1.042929,0.110492,3.529412,7.847968,30.535364,27.675988,574,3108593,2074,1,11
S5B_BigBuckBunny_rep1,16,160.0,1787090156.053,1787090166.053,2.192522,1.156091,0.008722,3.77549,8.304908,30.535364,24.854932,514,3100922,2068,1,11
S5B_BigBuckBunny_rep1,17,170.0,1787090166.053,1787090176.053,2.763313,0.956746,1.01443,4.104046,6.720241,15.214422,25.863521,614,3558664,2374,1,10
S5B_BigBuckBunny_rep1,18,180.0,1787090176.053,1787090186.053,2.505263,1.013292,0.198154,3.664631,11.229791,48.769167,26.257928,621,3544968,2365,1,11
S5B_BigBuckBunny_rep1,19,190.0,1787090186.053,1787090196.053,2.02982,1.249724,0.142349,3.594981,16.12085,51.594693,27.789364,533,2873513,1918,2,11
S5B_BigBuckBunny_rep1,20,200.0,1787090196.053,1787090206.053,1.577174,1.022684,0.0,3.240093,3.95783,8.252716,26.883309,364,2030516,1354,1,10
S5B_BigBuckBunny_rep1,21,210.0,1787090206.053,1787090216.053,3.200899,0.684118,2.144314,4.536414,4.676931,8.532701,27.919285,844,4530542,3023,1,11
S5B_BigBuckBunny_rep1,22,220.0,1787090216.053,1787090226.053,1.461967,1.246738,0.0,3.505561,9.707808,39.974137,28.674873,396,2070256,1381,1,11
S5B_BigBuckBunny_rep1,23,230.0,1787090226.053,1787090236.053,1.679608,1.394678,0.0,4.226092,7.141917,20.825247,29.022082,460,2375658,1585,1,11
S5B_BigBuckBunny_rep1,24,240.0,1787090236.053,1787090246.053,1.742645,1.490594,0.0,4.047125,5.173679,16.204609,29.297659,438,2241680,1495,1,10
S5B_BigBuckBunny_rep1,25,250.0,1787090246.053,1787090256.053,3.478107,0.723619,2.169307,4.357705,4.162689,5.893991,29.323995,963,4922615,3284,1,11
S5B_BigBuckBunny_rep1,26,260.0,1787090256.053,1787090266.053,3.053204,0.668624,1.915842,3.93615,5.487524,15.326339,27.316904,787,4318297,2881,1,11
S5B_BigBuckBunny_rep1,27,270.0,1787090266.053,1787090276.053,2.25403,1.173673,0.0,3.822473,5.451254,16.205206,26.20155,507,2900358,1935,1,10
S5B_BigBuckBunny_rep1,28,280.0,1787090276.053,1787090286.053,2.520148,1.184769,0.0,4.082344,4.729864,10.432051,26.767677,636,3563265,2376,1,11
S5B_BigBuckBunny_rep1,29,290.0,1787090286.053,1787090296.053,1.093093,1.654242,0.0,4.055156,41.627213,249.350821,31.370656,325,1547060,1036,1,11
