run_id,t_epoch,dt,delta_bytes,delta_packets,delta_reorder,jitter_ns,active_flows
S2D_TearsOfSteel_rep1,1787073713.463,1.0001,0,0,0,0,0
S2D_TearsOfSteel_rep1,1787073714.473,1.0099,0,0,0,0,0
S2D_TearsOfSteel_rep1,1787073715.482,1.0097,0,0,0,0,0
S2D_TearsOfSteel_rep1,1787073716.492,1.0098,11552,12,0,7401902.3,2
S2D_TearsOfSteel_rep1,1787073717.502,1.0099,24067,19,0,55005851.4,3
S2D_TearsOfSteel_rep1,1787073718.512,1.0101,20779,15,0,110585212.9,2
S2D_TearsOfSteel_rep1,1787073719.522,1.0102,18344,14,0,142236251.9,2
S2D_TearsOfSteel_rep1,1787073720.532,1.01,21132,17,0,184209329.6,4
S2D_TearsOfSteel_rep1,1787073721.542,1.0101,19371,16,0,282966033.2,4
S2D_TearsOfSteel_rep1,1787073722.552,1.0101,16442,12,0,271848808.0,3
S2D_TearsOfSteel_rep1,1787073723.563,1.0103,21018,16,0,239199327.2,2
S2D_TearsOfSteel_rep1,1787073724.573,1.0101,18000,12,0,250999033.5,2
S2D_TearsOfSteel_rep1,1787073725.583,1.0101,16500,11,0,269414824.5,2
S2D_TearsOfSteel_rep1,1787073726.596,1.0128,20197,14,0,265908044.7,2
S2D_TearsOfSteel_rep1,1787073727.606,1.0103,19540,14,0,245625521.1,2
S2D_TearsOfSteel_rep1,1787073728.616,1.0103,19552,14,0,247574140.6,2
S2D_TearsOfSteel_rep1,1787073729.626,1.0097,18000,12,0,288779495.0,2
S2D_TearsOfSteel_rep1,1787073730.636,1.0103,19247,13,0,281481238.5,2
S2D_TearsOfSteel_rep1,1787073731.646,1.0095,18000,12,0,225356450.0,1
S2D_TearsOfSteel_rep1,1787073732.656,1.0101,18000,12,0,190923833.0,1
S2D_TearsOfSteel_rep1,1787073733.666,1.01,18000,12,0,175048182.0,1
S2D_TearsOfSteel_rep1,1787073734.675,1.0095,21000,14,0,166976538.0,1
S2D_TearsOfSteel_rep1,1787073735.685,1.0098,18000,12,0,164010124.0,1
S2D_TearsOfSteel_rep1,1787073736.695,1.01,18000,12,0,162641881.0,1
S2D_TearsOfSteel_rep1,1787073737.707,1.0121,18000,12,0,162014527.0,1
S2D_TearsOfSteel_rep1,1787073738.718,1.0111,21000,14,0,161693663.0,1
S2D_TearsOfSteel_rep1,1787073739.728,1.01,18155,13,0,155527304.0,1
