run_id,t_epoch,dt,delta_bytes,delta_packets,delta_reorder,jitter_ns,active_flows
S2B_TheSwissAccount_rep1,1787069959.489,1.0001,0,0,0,0,0
S2B_TheSwissAccount_rep1,1787069960.496,1.0067,0,0,0,0,0
S2B_TheSwissAccount_rep1,1787069961.503,1.0067,0,0,0,0,0
S2B_TheSwissAccount_rep1,1787069962.509,1.0068,9500,12,0,140006.5,2
S2B_TheSwissAccount_rep1,1787069963.516,1.007,91562,62,0,30501924.0,1
S2B_TheSwissAccount_rep1,1787069964.523,1.007,83256,56,0,29886394.0,1
S2B_TheSwissAccount_rep1,1787069965.531,1.0072,90000,60,0,32406625.0,1
S2B_TheSwissAccount_rep1,1787069966.538,1.0069,87040,59,0,36719157.1,2
S2B_TheSwissAccount_rep1,1787069967.544,1.0068,88500,59,0,31985689.0,1
S2B_TheSwissAccount_rep1,1787069968.551,1.0069,82353,55,0,30101845.0,1
S2B_TheSwissAccount_rep1,1787069969.558,1.007,94500,63,0,31965510.0,1
S2B_TheSwissAccount_rep1,1787069970.565,1.0067,79500,53,0,32118022.0,1
S2B_TheSwissAccount_rep1,1787069971.572,1.0068,94500,63,0,31647257.0,1
S2B_TheSwissAccount_rep1,1787069972.578,1.0068,81802,55,0,30546727.0,1
S2B_TheSwissAccount_rep1,1787069973.585,1.0069,89687,60,0,31900929.0,1
S2B_TheSwissAccount_rep1,1787069974.593,1.0079,87000,58,0,32344693.0,1
S2B_TheSwissAccount_rep1,1787069975.6,1.0064,77779,53,0,30085099.0,1
S2B_TheSwissAccount_rep1,1787069976.606,1.0068,0,0,0,0,0
S2B_TheSwissAccount_rep1,1787069977.613,1.0068,0,0,0,0,0
S2B_TheSwissAccount_rep1,1787069978.62,1.0068,0,0,0,0,0
S2B_TheSwissAccount_rep1,1787069979.627,1.007,15000,10,0,312268867.0,1
S2B_TheSwissAccount_rep1,1787069980.634,1.0068,42627,29,0,74132701.0,1
S2B_TheSwissAccount_rep1,1787069981.641,1.0068,0,0,0,0,0
S2B_TheSwissAccount_rep1,1787069982.647,1.0069,0,0,0,0,0
S2B_TheSwissAccount_rep1,1787069983.654,1.0066,54000,36,0,74918607.0,1
S2B_TheSwissAccount_rep1,1787069984.661,1.0064,94500,63,0,33222429.0,1
S2B_TheSwissAccount_rep1,1787069985.667,1.0066,82500,55,0,31888533.0,1
S2B_TheSwissAccount_rep1,1787069986.674,1.0069,87149,59,0,30009902.0,1
S2B_TheSwissAccount_rep1,1787069987.681,1.0069,58500,39,0,35337685.0,1
S2B_TheSwissAccount_rep1,1787069988.688,1.007,90000,60,0,31271968.0,1
S2B_TheSwissAccount_rep1,1787069989.695,1.0069,85500,57,0,32349741.0,1
S2B_TheSwissAccount_rep1,1787069990.703,1.0083,56691,38,0,28939343.0,1
S2B_TheSwissAccount_rep1,1787069991.713,1.0102,39000,26,0,51599211.0,1
S2B_TheSwissAccount_rep1,1787069992.72,1.0073,91500,61,0,32160264.0,1
S2B_TheSwissAccount_rep1,1787069993.728,1.0071,87000,58,0,32623753.0,1
S2B_TheSwissAccount_rep1,1787069994.734,1.0067,85500,57,0,31914556.0,1
S2B_TheSwissAccount_rep1,1787069995.741,1.0066,61455,41,0,40012497.0,1
S2B_TheSwissAccount_rep1,1787069996.748,1.0068,85500,57,0,32220648.0,1
S2B_TheSwissAccount_rep1,1787069997.755,1.0071,88500,59,0,31128615.0,1
S2B_TheSwissAccount_rep1,1787069998.761,1.0067,88500,59,0,31997043.0,1
S2B_TheSwissAccount_rep1,1787069999.769,1.0072,79019,53,0,31076787.0,1
S2B_TheSwissAccount_rep1,1787070000.776,1.0073,94500,63,0,31981948.0,1
S2B_TheSwissAccount_rep1,1787070001.783,1.0066,88500,59,0,31517928.0,1
S2B_TheSwissAccount_rep1,1787070002.789,1.0067,85500,57,0,31648369.0,1
S2B_TheSwissAccount_rep1,1787070003.796,1.0066,85058,57,0,31832898.0,1
S2B_TheSwissAccount_rep1,1787070004.803,1.0068,88500,59,0,31590941.0,1
S2B_TheSwissAccount_rep1,1787070005.809,1.0067,88500,59,0,32122523.0,1
S2B_TheSwissAccount_rep1,1787070006.816,1.0067,85500,57,0,32309113.0,1
