run_id,window_index,t_start,mean_o22,stall_s,label
S3A_ElephantsDream_rep1,0,0.0,2.6536,10.72,Critical
S3A_ElephantsDream_rep1,1,10.0,1.9654,0,Critical
S3A_ElephantsDream_rep1,2,20.0,1.9981,0,Critical
S3A_ElephantsDream_rep1,3,30.0,1.6764,0,Critical
S3A_ElephantsDream_rep1,4,40.0,2.0943,0,Degraded
S3A_ElephantsDream_rep1,5,50.0,3.0885,0,Good
S3A_ElephantsDream_rep1,6,60.0,2.9367,0,Degraded
S3A_ElephantsDream_rep1,7,70.0,2.9367,0,Degraded
S3A_ElephantsDream_rep1,8,80.0,2.9367,0.517,Degraded
S3A_ElephantsDream_rep1,9,90.0,2.7797,0,Degraded
S3A_ElephantsDream_rep1,10,100.0,2.2187,0,Degraded
S3A_ElephantsDream_rep1,11,110.0,2.8422,0,Degraded
S3A_ElephantsDream_rep1,12,120.0,2.7928,0,Degraded
S3A_ElephantsDream_rep1,13,130.0,2.8023,0,Degraded
S3A_ElephantsDream_rep1,14,140.0,2.8023,0,Degraded
S3A_ElephantsDream_rep1,15,150.0,3.8771,0,Good
S3A_ElephantsDream_rep1,16,160.0,3.7896,0,Good
S3A_ElephantsDream_rep1,17,170.0,3.7896,0,Good
S3A_ElephantsDream_rep1,18,180.0,3.7043,0,Good
S3A_ElephantsDream_rep1,19,190.0,2.9367,2.548,Critical
S3A_ElephantsDream_rep1,20,200.0,2.0545,0,Degraded
S3A_ElephantsDream_rep1,21,210.0,1.6764,0,Critical
S3A_ElephantsDream_rep1,22,220.0,1.6192,0,Critical
S3A_ElephantsDream_rep1,23,230.0,1.5947,0,Critical
S3A_ElephantsDream_rep1,24,240.0,1.5947,0,Critical
S3A_ElephantsDream_rep1,25,250.0,2.6601,0,Degraded
S3A_ElephantsDream_rep1,26,260.0,2.2694,0,Degraded
S3A_ElephantsDream_rep1,27,270.0,2.754,0,Degraded
S3A_ElephantsDream_rep1,28,280.0,2.7487,0,Degraded
