run_id,window_index,t_media_start,t_wall_start,t_wall_end,throughput_mean,throughput_std,throughput_min,throughput_max,jitter_mean,jitter_p95,reorder_rate,reorder_count,total_bytes,total_packets,active_flows,n_samples
S5B_TearsOfSteel_rep1,0,0.0,1787091245.636,1787091255.636,3.122278,1.472708,1.351325,6.821285,4.715083,9.666661,30.011157,807,4020959,2689,2,10
S5B_TearsOfSteel_rep1,1,10.0,1787091255.636,1787091265.636,2.708166,0.858975,1.117745,3.927934,6.405068,19.659357,26.40625,676,3834957,2560,2,11
S5B_TearsOfSteel_rep1,2,20.0,1787091265.636,1787091275.636,2.579871,1.141724,0.0,3.605435,8.535055,32.628714,25.736498,629,3657290,2444,2,11
S5B_TearsOfSteel_rep1,3,30.0,1787091275.636,1787091285.636,1.425405,1.515121,0.0,4.734808,3.58935,9.611673,30.296296,409,2020600,1350,1,11
S5B_TearsOfSteel_rep1,4,40.0,1787091285.636,1787091295.636,0.904692,0.898875,0.0,2.656434,2.565997,5.811844,30.077121,234,1164230,778,1,10
S5B_TearsOfSteel_rep1,5,50.0,1787091295.636,1787091305.636,1.828924,1.291659,0.0,4.001686,7.639529,22.819486,29.190751,505,2591384,1730,2,11
S5B_TearsOfSteel_rep1,6,60.0,1787091305.636,1787091315.636,2.971351,1.016351,1.161804,4.593859,6.37578,18.246433,26.816239,753,4209192,2808,2,11
S5B_TearsOfSteel_rep1,7,70.0,1787091315.636,1787091325.636,3.183664,0.52949,2.470383,3.945508,6.905096,16.693063,26.880935,736,4104695,2738,2,10
S5B_TearsOfSteel_rep1,8,80.0,1787091325.636,1787091335.636,2.794989,1.219548,0.0,4.62862,5.305117,9.245964,29.396226,779,3962800,2650,3,11
S5B_TearsOfSteel_rep1,9,90.0,1787091335.636,1787091345.636,2.890977,0.830909,0.936363,4.042326,6.267696,19.624833,27.04978,739,4096070,2732,2,11
S5B_TearsOfSteel_rep1,10,100.0,1787091345.636,1787091355.636,2.877455,0.678749,1.884086,3.777096,6.203784,10.57891,26.677445,660,3708276,2474,2,10
S5B_TearsOfSteel_rep1,11,110.0,1787091355.636,1787091365.636,2.878087,0.79564,1.79139,4.836995,5.218771,8.878564,25.992647,707,4076732,2720,2,11
S5B_TearsOfSteel_rep1,12,120.0,1787091365.636,1787091375.636,1.919961,1.155063,0.0,3.842049,5.652004,16.128362,28.193833,512,2721082,1816,1,11
S5B_TearsOfSteel_rep1,13,130.0,1787091375.636,1787091385.636,2.716404,0.79679,0.847804,3.499209,10.790533,35.455726,27.442585,705,3849519,2569,2,11
S5B_TearsOfSteel_rep1,14,140.0,1787091385.636,1787091395.636,2.528941,1.126529,0.697282,4.30278,7.818993,16.990124,29.070837,632,3258473,2174,2,10
S5B_TearsOfSteel_rep1,15,150.0,1787091395.636,1787091405.636,3.143788,0.998974,1.596892,5.214355,5.515035,16.617663,29.186281,868,4457237,2974,1,11
S5B_TearsOfSteel_rep1,16,160.0,1787091405.636,1787091415.636,2.921875,0.72551,1.906042,4.021808,6.074179,10.611027,26.500362,733,4143764,2766,2,11
S5B_TearsOfSteel_rep1,17,170.0,1787091415.636,1787091425.636,2.378055,1.064275,0.0,4.273931,7.676798,21.396043,27.601368,565,3067022,2047,2,10
S5B_TearsOfSteel_rep1,18,180.0,1787091425.636,1787091435.636,1.701098,1.25416,0.0,3.369966,4.836081,24.178892,29.875776,481,2412556,1610,1,11
S5B_TearsOfSteel_rep1,19,190.0,1787091435.636,1787091445.636,3.454637,0.514592,2.491027,4.41952,5.49596,13.123775,28.212974,922,4897339,3268,2,11
S5B_TearsOfSteel_rep1,20,200.0,1787091445.636,1787091455.636,3.322794,0.769441,1.798248,4.958082,4.771016,7.992774,27.371369,782,4282481,2857,2,10
S5B_TearsOfSteel_rep1,21,210.0,1787091455.636,1787091465.636,1.92232,1.668506,0.0,5.092072,3.602715,9.781117,26.772952,487,2724181,1819,2,11
S5B_TearsOfSteel_rep1,22,220.0,1787091465.636,1787091475.636,2.099407,1.261015,0.0,3.934045,5.277787,13.767342,26.901763,534,2975679,1985,1,11
S5B_TearsOfSteel_rep1,23,230.0,1787091475.636,1787091485.636,2.363916,1.085026,0.69808,4.335319,15.663717,75.302747,26.329906,589,3349355,2237,2,11
S5B_TearsOfSteel_rep1,24,240.0,1787091485.636,1787091495.636,2.072102,1.19095,0.69808,4.258703,6.958148,17.723869,27.160494,484,2670177,1782,1,10
S5B_TearsOfSteel_rep1,25,250.0,1787091495.636,1787091505.636,2.196551,1.278313,0.115763,4.360027,17.462817,120.407584,27.465127,571,3115244,2079,1,11
S5B_TearsOfSteel_rep1,26,260.0,1787091505.636,1787091515.636,2.66976,1.344513,0.115763,4.55048,15.404012,120.407584,27.038797,683,3785457,2526,1,11
S5B_TearsOfSteel_rep1,27,270.0,1787091515.636,1787091525.636,2.50473,1.424607,0.473306,5.009784,7.693565,16.18907,27.352805,590,3229843,2157,2,10
S5B_TearsOfSteel_rep1,28,280.0,1787091525.636,1787091535.636,1.305719,1.220497,0.0031,3.158508,39.185031,166.288592,27.441485,340,1850573,1239,1,11
S5B_TearsOfSteel_rep1,29,290.0,1787091535.636,1787091545.636,0.000338,0.000891,0.0,0.0031,128.707902,1249.498325,0.0,0,480,3,2,11
