run_id,t_epoch,dt,delta_bytes,delta_packets,delta_reorder,jitter_ns,active_flows
S1_TearsOfSteel_rep1,1787064948.332,1.0001,0,0,0,0,0
S1_TearsOfSteel_rep1,1787064949.335,1.0031,0,0,0,0,0
S1_TearsOfSteel_rep1,1787064950.338,1.003,0,0,0,0,0
S1_TearsOfSteel_rep1,1787064951.341,1.0028,4582,5,0,214356.0,1
S1_TearsOfSteel_rep1,1787064952.344,1.0032,24894632,16604,0,22355.2,2
S1_TearsOfSteel_rep1,1787064953.347,1.0033,38096596,25403,0,21384.2,2
S1_TearsOfSteel_rep1,1787064954.35,1.0031,17566997,11715,6019,34331.0,1
S1_TearsOfSteel_rep1,1787064955.354,1.0032,40,1,0,251982091.0,1
S1_TearsOfSteel_rep1,1787064956.357,1.0031,1347000,898,898,20833.0,1
S1_TearsOfSteel_rep1,1787064957.361,1.0044,449691,300,300,1018024.0,1
S1_TearsOfSteel_rep1,1787064958.364,1.0033,0,0,0,0,0
S1_TearsOfSteel_rep1,1787064959.368,1.0031,0,0,0,0,0
S1_TearsOfSteel_rep1,1787064960.371,1.0031,0,0,0,0,0
S1_TearsOfSteel_rep1,1787064961.374,1.0031,5171374,3448,3448,776567.0,1
S1_TearsOfSteel_rep1,1787064962.377,1.0034,0,0,0,0,0
S1_TearsOfSteel_rep1,1787064963.38,1.0033,0,0,0,0,0
S1_TearsOfSteel_rep1,1787064964.384,1.0031,0,0,0,0,0
S1_TearsOfSteel_rep1,1787064965.387,1.0032,7436853,4959,4959,414519.0,1
S1_TearsOfSteel_rep1,1787064966.39,1.0031,0,0,0,0,0
S1_TearsOfSteel_rep1,1787064967.393,1.0031,0,0,0,0,0
S1_TearsOfSteel_rep1,1787064968.396,1.0032,7176000,4784,4784,72613.0,1
S1_TearsOfSteel_rep1,1787064969.4,1.0037,459388,307,307,1033907.0,1
S1_TearsOfSteel_rep1,1787064970.403,1.0033,0,0,0,0,0
S1_TearsOfSteel_rep1,1787064971.407,1.0034,0,0,0,0,0
S1_TearsOfSteel_rep1,1787064972.41,1.0031,0,0,0,0,0
