run_id,window_index,t_media_start,t_wall_start,t_wall_end,throughput_mean,throughput_std,throughput_min,throughput_max,total_bytes,total_packets,active_flows,n_samples
CONT_s9_TearsOfSteel,0,0.0,1789006446.82,1789006456.82,1.052129,0.05114,0.932385,1.140277,1376446,1367,8,26
CONT_s9_TearsOfSteel,1,10.0,1789006456.82,1789006466.82,2.703375,7.548643,0.0,38.89442,3516893,2856,6,26
CONT_s9_TearsOfSteel,2,20.0,1789006466.82,1789006476.82,1.216854,0.078594,1.046288,1.413439,1590570,1354,4,26
CONT_s9_TearsOfSteel,3,30.0,1789006476.82,1789006486.82,1.218184,0.060657,1.079442,1.33672,1588085,1404,4,26
CONT_s9_TearsOfSteel,4,40.0,1789006486.82,1789006496.82,1.04127,0.421249,0.0,1.389221,1309599,1138,4,25
CONT_s9_TearsOfSteel,5,50.0,1789006496.82,1789006506.82,0.981241,0.456066,0.0,1.362191,1290843,1154,4,26
CONT_s9_TearsOfSteel,6,60.0,1789006506.82,1789006516.82,1.353324,2.012356,0.0,10.729288,1795037,1420,4,26
CONT_s9_TearsOfSteel,7,70.0,1789006516.82,1789006526.82,2.849716,0.090894,2.590947,3.002678,3600471,2850,4,25
CONT_s9_TearsOfSteel,8,80.0,1789006526.82,1789006536.82,2.866198,0.066131,2.714204,3.025042,3800451,3439,6,26
CONT_s9_TearsOfSteel,9,90.0,1789006536.82,1789006546.82,2.797932,5.474333,0.0,29.100961,3577695,2900,4,25
CONT_s9_TearsOfSteel,10,100.0,1789006546.82,1789006556.82,1.404788,0.049552,1.305194,1.520282,1804399,1459,4,25
CONT_s9_TearsOfSteel,11,110.0,1789006556.82,1789006566.82,1.403145,0.067535,1.284407,1.515041,1852699,1532,5,26
CONT_s9_TearsOfSteel,12,120.0,1789006566.82,1789006576.82,1.410484,0.074695,1.249976,1.557766,1826957,1653,8,25
CONT_s9_TearsOfSteel,13,130.0,1789006576.82,1789006586.82,0.881484,0.610457,0.0,1.47806,1162419,990,5,26
CONT_s9_TearsOfSteel,14,140.0,1789006586.82,1789006596.82,1.394324,4.074973,0.0,20.002009,1782049,1384,2,25
CONT_s9_TearsOfSteel,15,150.0,1789006596.82,1789006606.82,0.74524,0.611366,0.241578,2.47139,990132,1148,6,26
CONT_s9_TearsOfSteel,16,160.0,1789006606.82,1789006616.82,0.594822,0.578037,0.0,2.315236,798017,908,4,26
CONT_s9_TearsOfSteel,17,170.0,1789006616.82,1789006626.82,2.456407,1.352541,0.0,5.106147,3149422,3226,4,25
CONT_s9_TearsOfSteel,18,180.0,1789006626.82,1789006636.82,1.07871,1.738101,0.0,4.973374,1411542,1050,2,26
CONT_s9_TearsOfSteel,19,190.0,1789006636.82,1789006646.82,1.672354,1.939339,0.0,5.170442,2117086,1621,2,25
CONT_s9_TearsOfSteel,20,200.0,1789006646.82,1789006656.82,4.360925,1.340783,0.802822,5.191825,5723901,5493,4,26
CONT_s9_TearsOfSteel,21,210.0,1789006656.82,1789006666.82,5.032081,0.094366,4.819935,5.208366,6659729,6335,4,26
CONT_s9_TearsOfSteel,22,220.0,1789006666.82,1789006676.82,3.256554,1.80914,0.014733,5.952941,4121528,3345,4,25
CONT_s9_TearsOfSteel,23,230.0,1789006676.82,1789006686.82,3.12685,1.990758,0.007258,6.742287,4111222,3650,4,26
CONT_s9_TearsOfSteel,24,240.0,1789006686.82,1789006696.82,4.453556,2.138794,0.016361,6.160277,5769705,5545,6,25
CONT_s9_TearsOfSteel,25,250.0,1789006696.82,1789006706.82,6.112064,0.105683,5.85999,6.33176,7822394,8471,4,25
CONT_s9_TearsOfSteel,26,260.0,1789006706.82,1789006716.82,6.06886,0.115827,5.804462,6.286198,8139991,8020,6,26
CONT_s9_TearsOfSteel,27,270.0,1789006716.82,1789006726.82,4.253709,3.915789,0.0,21.343977,5474990,5178,6,25
CONT_s9_TearsOfSteel,28,280.0,1789006726.82,1789006736.82,3.125232,0.106085,2.902393,3.377691,4134299,3890,6,26
CONT_s9_TearsOfSteel,29,290.0,1789006736.82,1789006746.82,1.05566,1.444022,0.0,3.271342,1343378,1243,4,25
