run_id,window_index,t_media_start,t_wall_start,t_wall_end,throughput_mean,throughput_std,throughput_min,throughput_max,total_bytes,total_packets,active_flows,n_samples,tp_slot_akhir,tp_pendek_mean,tp_pendek_std,tp_pendek_max,tp_delta_prev,tp_rasio_prev,pkt_delta_prev,tp_kumulatif,tp_rasio_kumulatif,bytes_kumulatif,rasio_diam
CONT_s6_RedBullPlayStreets,0,0.0,1788999914.909,1788999940.545,0.557699,1.074722,0.0,9.400981,1788851,1969,4,72,0.442583,0.321033,0.099054,0.442583,0.557699,0.0,1969,0.555298,1.004324,1788851,0.013889
CONT_s6_RedBullPlayStreets,1,10.0,1788999940.545,1788999950.545,0.501326,0.179129,0.217589,0.977144,651865,760,2,29,0.775026,0.586812,0.224663,0.977144,-0.056373,0.898919,-1209,0.540158,0.92811,2440716,0.0
CONT_s6_RedBullPlayStreets,2,20.0,1788999950.545,1788999960.545,0.574626,0.194337,0.083716,0.958069,750094,886,2,29,0.476038,0.560254,0.131281,0.76809,0.0733,1.146212,126,0.548077,1.04844,3190810,0.0
CONT_s6_RedBullPlayStreets,3,30.0,1788999960.545,1788999970.545,0.696314,0.184671,0.273882,1.042253,921092,1077,6,29,0.773681,0.750583,0.145026,0.93469,0.121688,1.211769,191,0.57551,1.209908,4111902,0.0
CONT_s6_RedBullPlayStreets,4,40.0,1788999970.545,1788999980.545,0.98966,2.188926,0.0,12.362179,1304592,1101,5,29,0.800442,0.174114,0.325835,0.800442,0.293346,1.421284,24,0.641431,1.542894,5416494,0.310345
CONT_s6_RedBullPlayStreets,5,50.0,1788999980.545,1788999990.545,0.289748,0.388088,0.0,1.059694,366605,299,2,28,0.0,0.315986,0.368398,0.945192,-0.699912,0.292775,-802,0.595354,0.486682,5783099,0.607143
CONT_s6_RedBullPlayStreets,6,60.0,1788999990.545,1789000000.545,0.777406,0.341525,0.0,1.051664,995562,829,4,28,0.875669,0.928079,0.053195,1.018862,0.487658,2.683042,530,0.61658,1.260836,6778661,0.142857
CONT_s6_RedBullPlayStreets,7,70.0,1789000000.545,1789000010.545,0.933926,0.030672,0.875669,0.994779,1215100,1203,6,29,0.913404,0.93408,0.032809,0.994779,0.15652,1.201336,374,0.650152,1.436473,7993761,0.0
CONT_s6_RedBullPlayStreets,8,80.0,1789000010.545,1789000020.545,0.588886,0.432985,0.0,1.054559,756086,718,4,29,0.344562,0.08857,0.167644,0.452571,-0.34504,0.630549,-485,0.644145,0.914213,8749847,0.275862
CONT_s6_RedBullPlayStreets,9,90.0,1789000020.545,1789000030.545,1.154031,2.239207,0.0,12.487361,1497950,1214,4,29,12.487361,2.517908,3.616802,12.487361,0.565145,1.959685,496,0.68834,1.676542,10247797,0.206897
