run_id,window_index,t_media_start,t_wall_start,t_wall_end,throughput_mean,throughput_std,throughput_min,throughput_max,total_bytes,total_packets,active_flows,n_samples,tp_slot_akhir,tp_pendek_mean,tp_pendek_std,tp_pendek_max,tp_delta_prev,tp_rasio_prev,pkt_delta_prev,tp_kumulatif,tp_rasio_kumulatif,bytes_kumulatif,rasio_diam
CONT_s3_TheSwissAccount,0,0.0,1789009534.389,1789009544.389,0.298836,0.025293,0.238113,0.355764,391506,388,6,25,0.336357,0.305336,0.015666,0.336357,0.298836,0.0,388,0.298897,0.999796,391506,0.0
CONT_s3_TheSwissAccount,1,10.0,1789009544.389,1789009554.389,0.19197,0.141661,0.0,0.344935,245928,245,2,24,0.0,0.034375,0.084202,0.240628,-0.106866,0.642392,-143,0.245383,0.782328,637434,0.333333
CONT_s3_TheSwissAccount,2,20.0,1789009554.389,1789009564.389,0.120303,0.147655,0.0,0.408035,160758,168,2,25,0.268507,0.056241,0.096824,0.268507,-0.071667,0.626676,-77,0.202476,0.594159,798192,0.56
CONT_s3_TheSwissAccount,3,30.0,1789009564.389,1789009574.389,0.261979,0.136315,0.0,0.586341,339129,393,4,24,0.321446,0.337795,0.035072,0.405162,0.141676,2.17766,225,0.217259,1.205837,1137321,0.083333
CONT_s3_TheSwissAccount,4,40.0,1789009574.389,1789009584.389,0.360353,0.240023,0.145749,1.009424,463588,490,4,24,0.771525,0.510831,0.361199,1.009424,0.098374,1.375503,97,0.245323,1.468892,1600909,0.0
CONT_s3_TheSwissAccount,5,50.0,1789009584.389,1789009594.389,0.344488,0.346664,0.0,0.823845,461141,397,3,25,0.0,0.210703,0.29969,0.781137,-0.015865,0.955974,-93,0.262463,1.31252,2062050,0.44
CONT_s3_TheSwissAccount,6,60.0,1789009594.389,1789009604.389,0.35141,0.347037,0.0,0.796877,445495,372,4,24,0.744126,0.700156,0.15851,0.792658,0.006922,1.020094,-25,0.274713,1.27919,2507545,0.458333
CONT_s3_TheSwissAccount,7,70.0,1789009604.389,1789009614.389,0.435928,0.367742,0.0,0.942527,581191,550,6,25,0.0,0.175484,0.307784,0.942527,0.084518,1.240511,178,0.295661,1.474418,3088736,0.36
CONT_s3_TheSwissAccount,8,80.0,1789009614.389,1789009624.389,0.956821,2.369885,0.0,12.160957,1271276,998,2,25,1.436268,0.179534,0.475001,1.436268,0.520893,2.194906,448,0.370559,2.582102,4360012,0.52
CONT_s3_TheSwissAccount,9,90.0,1789009624.389,1789009634.389,1.536592,0.077167,1.37748,1.671546,1965831,1673,5,24,1.47567,1.529106,0.076034,1.671546,0.579771,1.605935,675,0.484916,3.16878,6325843,0.0
CONT_s3_TheSwissAccount,10,100.0,1789009634.389,1789009644.389,1.215727,0.577602,0.0,1.623688,1590888,1267,4,24,1.162311,0.461673,0.575763,1.520073,-0.320865,0.791184,-406,0.551623,2.203909,7916731,0.125
CONT_s3_TheSwissAccount,11,110.0,1789009644.389,1789009654.389,0.836122,0.387137,0.0,1.165596,1069967,855,2,24,1.01882,0.739386,0.438588,1.092514,-0.379605,0.687755,-412,0.57507,1.453948,8986698,0.166667
CONT_s3_TheSwissAccount,12,120.0,1789009654.389,1789009664.389,1.016394,0.067382,0.895418,1.168603,1366532,1112,4,25,1.019491,1.025152,0.07894,1.168603,0.180272,1.215605,257,0.610027,1.666146,10353230,0.0
CONT_s3_TheSwissAccount,13,130.0,1789009664.389,1789009674.389,1.015708,0.091011,0.802419,1.187984,1316209,1084,4,24,0.939059,1.010373,0.063505,1.140557,-0.000686,0.999325,-28,0.638801,1.590023,11669439,0.0
CONT_s3_TheSwissAccount,14,140.0,1789009674.389,1789009684.389,0.64753,0.438941,0.0,1.148288,855823,683,2,24,0.978265,0.371303,0.397119,0.978265,-0.368178,0.637516,-401,0.639648,1.012322,12525262,0.25
CONT_s3_TheSwissAccount,15,150.0,1789009684.389,1789009694.389,0.673276,0.345556,0.0,1.023098,868486,717,2,24,0.84223,0.649562,0.312344,0.877077,0.025746,1.03976,34,0.641537,1.049473,13393748,0.166667
CONT_s3_TheSwissAccount,16,160.0,1789009694.389,1789009704.389,0.703365,0.303128,0.0,0.944105,896809,732,2,24,0.888306,0.850704,0.049682,0.944105,0.030089,1.04469,15,0.645226,1.090106,14290557,0.125
CONT_s3_TheSwissAccount,17,170.0,1789009704.389,1789009714.389,0.670577,0.353335,0.0,1.098132,887290,728,2,25,0.939816,0.564348,0.443578,1.098132,-0.032788,0.953384,-4,0.646687,1.036942,15177847,0.2
CONT_s3_TheSwissAccount,18,180.0,1789009714.389,1789009724.389,0.722551,0.280397,0.0,0.939816,959449,779,2,25,0.886629,0.7585,0.227697,0.902945,0.051974,1.077506,51,0.650779,1.110286,16137296,0.08
CONT_s3_TheSwissAccount,19,190.0,1789009724.389,1789009734.389,0.70781,0.285476,0.0,1.006008,906694,742,2,24,0.832176,0.698948,0.307048,0.960436,-0.014741,0.979599,-37,0.653591,1.082956,17043990,0.083333
CONT_s3_TheSwissAccount,20,200.0,1789009734.389,1789009744.389,0.511342,0.367553,0.148283,1.961236,655997,646,2,24,0.148283,0.479578,0.158765,0.722997,-0.196468,0.722428,-96,0.646889,0.790463,17699987,0.0
CONT_s3_TheSwissAccount,21,210.0,1789009744.389,1789009755.794,0.247731,0.102783,0.086726,0.529633,372282,424,2,28,0.086726,0.180329,0.062372,0.266347,-0.263611,0.484472,-222,0.626181,0.395622,18072269,0.0
CONT_s3_TheSwissAccount,22,220.0,1789009755.794,1789009766.355,0.391851,0.27798,0.0,0.78481,549905,643,4,26,0.730333,0.146977,0.259471,0.730333,0.14412,1.58176,219,0.615282,0.636864,18622174,0.230769
CONT_s3_TheSwissAccount,23,230.0,1789009766.355,1789009776.355,0.241459,0.284353,0.0,0.730333,313007,369,2,24,0.0,0.207672,0.263349,0.676559,-0.150392,0.616201,-274,0.599788,0.402574,18935181,0.541667
CONT_s3_TheSwissAccount,24,240.0,1789009776.355,1789009786.355,0.150308,0.273091,0.0,0.796061,190146,222,2,24,0.794026,0.099253,0.262599,0.794026,-0.091151,0.622499,-147,0.582201,0.258172,19125327,0.708333
