run_id,window_index,t_media_start,t_wall_start,t_wall_end,throughput_mean,throughput_std,throughput_min,throughput_max,total_bytes,total_packets,active_flows,n_samples
CONT_s10_TheSwissAccount,0,0.0,1789012216.639,1789012226.639,0.892219,0.340402,0.0,1.152351,1166405,953,4,24
CONT_s10_TheSwissAccount,1,10.0,1789012226.639,1789012236.639,0.515225,0.519602,0.0,1.176688,670022,597,4,24
CONT_s10_TheSwissAccount,2,20.0,1789012236.639,1789012246.639,0.620997,0.529649,0.0,1.268498,824931,688,3,24
CONT_s10_TheSwissAccount,3,30.0,1789012246.639,1789012256.639,1.084033,0.058402,0.961717,1.192754,1389690,1308,5,23
CONT_s10_TheSwissAccount,4,40.0,1789012256.639,1789012266.639,1.085166,0.031352,1.024477,1.192184,1436687,1416,6,24
CONT_s10_TheSwissAccount,5,50.0,1789012266.639,1789012276.639,0.881456,0.378299,0.0,1.159223,1134405,1083,4,23
CONT_s10_TheSwissAccount,6,60.0,1789012276.639,1789012286.639,0.220062,0.384912,0.0,1.107945,296896,236,2,24
CONT_s10_TheSwissAccount,7,70.0,1789012286.639,1789012296.639,0.672461,0.335873,0.0,0.992487,863838,780,4,23
CONT_s10_TheSwissAccount,8,80.0,1789012296.639,1789012306.639,0.851906,0.03698,0.7879,0.955276,1131079,1120,4,24
CONT_s10_TheSwissAccount,9,90.0,1789012306.639,1789012316.639,0.644173,0.347451,0.0,0.946112,821076,780,2,23
CONT_s10_TheSwissAccount,10,100.0,1789012316.639,1789012326.639,0.24491,0.330838,0.0,0.868973,331566,269,2,24
CONT_s10_TheSwissAccount,11,110.0,1789012326.639,1789012336.639,0.401446,0.274708,0.0,0.727669,522027,431,2,23
CONT_s10_TheSwissAccount,12,120.0,1789012336.639,1789012346.639,0.57426,0.056627,0.475107,0.693639,740452,637,4,23
CONT_s10_TheSwissAccount,13,130.0,1789012346.639,1789012356.639,2.154506,7.698996,0.42609,39.076468,2871781,2373,6,24
CONT_s10_TheSwissAccount,14,140.0,1789012356.639,1789012366.639,0.397912,0.145151,0.0,0.537857,507374,491,4,23
CONT_s10_TheSwissAccount,15,150.0,1789012366.639,1789012376.639,0.311735,0.19871,0.0,0.5677,401399,322,2,23
CONT_s10_TheSwissAccount,16,160.0,1789012376.639,1789012386.639,0.397523,0.143204,0.0,0.53575,531154,438,2,24
CONT_s10_TheSwissAccount,17,170.0,1789012386.639,1789012396.639,0.451672,0.053162,0.334211,0.550543,577667,473,2,23
CONT_s10_TheSwissAccount,18,180.0,1789012396.639,1789012406.639,0.367064,0.183946,0.0,0.550562,479250,389,2,23
CONT_s10_TheSwissAccount,19,190.0,1789012406.639,1789012416.639,0.23708,0.134555,0.0,0.542862,315607,341,2,24
CONT_s10_TheSwissAccount,20,200.0,1789012416.639,1789012426.639,0.19984,0.016823,0.162865,0.243542,259435,313,2,23
CONT_s10_TheSwissAccount,21,210.0,1789012426.639,1789012436.639,0.203294,0.018317,0.159278,0.23694,272731,345,4,24
CONT_s10_TheSwissAccount,22,220.0,1789012436.639,1789012446.639,0.202124,0.041243,0.085205,0.328135,259049,312,2,23
CONT_s10_TheSwissAccount,23,230.0,1789012446.639,1789012456.639,0.157079,0.062162,0.007935,0.306189,199867,201,2,23
CONT_s10_TheSwissAccount,24,240.0,1789012456.639,1789012466.639,0.146918,0.039881,0.082657,0.248718,197339,165,2,24
CONT_s10_TheSwissAccount,25,250.0,1789012466.639,1789012476.639,0.143529,0.038371,0.079091,0.237132,186149,157,2,23
CONT_s10_TheSwissAccount,26,260.0,1789012476.639,1789012486.639,0.11148,0.095416,0.0,0.280615,147962,125,2,24
CONT_s10_TheSwissAccount,27,270.0,1789012486.639,1789012496.639,0.146071,0.055455,0.0,0.307809,188400,167,4,23
CONT_s10_TheSwissAccount,28,280.0,1789012496.639,1789012506.639,0.14158,0.028131,0.083481,0.192581,183346,186,5,23
CONT_s10_TheSwissAccount,29,290.0,1789012506.639,1789012516.639,0.094368,0.086379,0.0,0.378465,122334,125,2,23
