run_id,window_index,t_media_start,t_wall_start,t_wall_end,throughput_mean,throughput_std,throughput_min,throughput_max,total_bytes,total_packets,active_flows,n_samples,tp_slot_akhir,tp_pendek_mean,tp_pendek_std,tp_pendek_max,tp_delta_prev,tp_rasio_prev,pkt_delta_prev,tp_kumulatif,tp_rasio_kumulatif,bytes_kumulatif,rasio_diam
CONT_s7_Valkaama,0,0.0,1789014914.175,1789014924.175,26.890825,105.160847,0.0,516.096777,34339504,25494,2,23,51.244562,7.320652,17.931861,51.244562,26.890825,0.0,25494,26.411956,1.018131,34339504,0.782609
CONT_s7_Valkaama,1,10.0,1789014924.175,1789014934.175,7.579181,16.31593,0.0,51.994692,9898015,7424,4,23,2.392734,9.192206,14.52939,43.072293,-19.311644,0.28185,-18070,16.94129,0.447379,44237519,0.565217
CONT_s7_Valkaama,2,20.0,1789014934.175,1789014944.175,8.999891,16.871038,0.012227,55.816633,11339198,8536,4,22,2.21568,9.630527,18.872235,55.816633,1.42071,1.187449,1112,14.302424,0.629256,55576717,0.0
CONT_s7_Valkaama,3,30.0,1789014944.175,1789014954.175,3.659529,9.487435,0.0,47.598446,4976726,3910,4,23,1.041473,1.154017,0.122787,1.30499,-5.340362,0.406619,-4626,11.601666,0.315431,60553443,0.086957
CONT_s7_Valkaama,4,40.0,1789014954.175,1789014964.175,1.179483,0.109138,0.95957,1.350079,1547262,1561,6,23,1.232798,1.201213,0.073336,1.301836,-2.480046,0.322305,-2349,9.508297,0.124048,62100705,0.0
CONT_s7_Valkaama,5,50.0,1789014964.175,1789014974.175,0.937267,0.378917,0.0,1.34535,1246484,1219,4,23,1.34535,0.60281,0.502471,1.34535,-0.242216,0.794642,-342,8.060003,0.116286,63347189,0.043478
CONT_s7_Valkaama,6,60.0,1789014974.175,1789014984.175,0.928289,0.47343,0.0,1.34535,1177709,1233,2,22,0.0,0.385356,0.513453,1.214566,-0.008978,0.990421,14,7.06613,0.131372,64524898,0.181818
CONT_s7_Valkaama,7,70.0,1789014984.175,1789014994.175,0.191275,0.411508,0.0,1.365355,257005,286,4,23,1.231415,0.627725,0.531573,1.365355,-0.737014,0.206051,-947,6.187923,0.030911,64781903,0.782609
CONT_s7_Valkaama,8,80.0,1789014994.175,1789015004.175,0.816623,0.545123,0.0,1.365354,1061002,1107,2,23,1.365354,0.195198,0.477714,1.365354,0.625348,4.269366,821,5.593167,0.146004,65842905,0.304348
CONT_s7_Valkaama,9,90.0,1789015004.175,1789015014.175,0.39179,0.451512,0.0,1.365354,494923,582,2,22,0.0,0.135014,0.274438,0.795203,-0.424833,0.479769,-525,5.085594,0.077039,66337828,0.5
CONT_s7_Valkaama,10,100.0,1789015014.175,1789015024.175,0.834671,0.598121,0.0,1.764799,1089275,1305,2,22,1.500313,1.329137,0.357064,1.734003,0.442881,2.130404,723,4.698184,0.177658,67427103,0.227273
CONT_s7_Valkaama,11,110.0,1789015024.175,1789015034.175,2.390368,0.894725,0.987789,3.714755,3220021,3305,6,23,3.349027,3.382428,0.173101,3.714755,1.555697,2.863845,2000,4.499111,0.531298,70647124,0.0
CONT_s7_Valkaama,12,120.0,1789015034.175,1789015044.175,2.49086,0.98515,0.381707,3.711597,3171771,2868,4,22,0.381707,2.144852,1.04637,3.348235,0.100492,1.04204,-437,4.349212,0.572715,73818895,0.0
CONT_s7_Valkaama,13,130.0,1789015044.175,1789015054.175,2.223498,1.128937,0.0,3.689929,2931445,2433,4,23,0.0,2.070596,1.229828,3.689929,-0.267362,0.892663,-435,4.196111,0.529895,76750340,0.043478
CONT_s7_Valkaama,14,140.0,1789015054.175,1789015064.175,2.56193,1.350193,0.0,3.414632,3416772,2708,2,23,3.211484,3.265964,0.068394,3.411406,0.338432,1.152207,275,4.086122,0.626983,80167112,0.173913
CONT_s7_Valkaama,15,150.0,1789015064.175,1789015074.175,2.660003,0.143371,2.380985,3.211484,3401091,2680,2,22,2.673471,2.641963,0.049205,2.707757,0.098073,1.038281,-28,3.998749,0.665209,83568203,0.0
CONT_s7_Valkaama,16,160.0,1789015074.175,1789015084.175,2.654437,0.109171,2.417391,2.847826,3553317,2799,2,23,2.796599,2.654767,0.071128,2.796599,-0.005566,0.997908,119,3.917777,0.677537,87121520,0.0
CONT_s7_Valkaama,17,170.0,1789015084.175,1789015094.982,2.662426,0.082166,2.482854,2.841525,3674858,3058,6,24,2.658377,2.66491,0.091384,2.841525,0.007989,1.00301,259,3.844396,0.692547,90796378,0.0
CONT_s7_Valkaama,18,180.0,1789015094.982,1789015104.982,3.434661,3.485393,2.542361,19.778044,4550345,3687,4,23,2.785385,2.684975,0.045974,2.785385,0.772235,1.290049,629,3.821485,0.898777,95346723,0.0
CONT_s7_Valkaama,19,190.0,1789015104.982,1789015114.982,2.046601,1.080291,0.0,2.894391,2654888,2056,2,22,2.610074,1.930037,1.220989,2.894391,-1.38806,0.595867,-1631,3.733685,0.548145,98001611,0.181818
