run_id,window_index,t_media_start,t_wall_start,t_wall_end,throughput_mean,throughput_std,throughput_min,throughput_max,total_bytes,total_packets,active_flows,n_samples,tp_slot_akhir,tp_pendek_mean,tp_pendek_std,tp_pendek_max,tp_delta_prev,tp_rasio_prev,pkt_delta_prev,tp_kumulatif,tp_rasio_kumulatif,bytes_kumulatif,rasio_diam
CONT_s2_RedBullPlayStreets,0,0.0,1788998379.019,1788998389.019,5.563029,1.290873,0.008587,6.365765,7250371,7027,6,30,6.076864,6.063104,0.136865,6.3595,5.563029,0.0,7027,5.572172,0.998359,7250371,0.033333
CONT_s2_RedBullPlayStreets,1,10.0,1788998389.019,1788998399.019,6.038992,0.13312,5.642865,6.393413,7827314,7356,4,30,6.059302,6.066035,0.196949,6.393413,0.475963,1.085558,329,5.805194,1.040274,15077685,0.0
CONT_s2_RedBullPlayStreets,2,20.0,1788998399.019,1788998409.019,4.308658,2.518762,0.0,6.278113,5672168,5544,2,31,6.056233,2.077654,2.490584,6.056233,-1.730334,0.713473,-1812,5.301072,0.81279,20749853,0.225806
CONT_s2_RedBullPlayStreets,3,30.0,1788998409.019,1788998419.019,3.624492,2.785283,0.0,6.114919,4667643,4592,2,30,0.0,4.148209,2.526158,6.07775,-0.684166,0.841211,-952,4.887722,0.74155,25417496,0.3
CONT_s2_RedBullPlayStreets,4,40.0,1788998419.019,1788998429.019,5.488931,7.956007,0.0,46.676624,7087471,6327,2,30,3.413176,3.232759,0.17544,3.431453,1.864439,1.5144,1735,5.002159,1.097312,32504967,0.166667
CONT_s2_RedBullPlayStreets,5,50.0,1788998429.019,1788998439.019,3.22368,0.136698,2.934694,3.483091,4151164,3289,2,30,3.161108,3.205874,0.136215,3.464048,-2.265251,0.587306,-3038,4.708128,0.684705,36656131,0.0
CONT_s2_RedBullPlayStreets,6,60.0,1788998439.019,1788998449.019,3.224734,0.149158,2.93668,3.559375,4163310,3434,2,30,3.03664,3.204813,0.157122,3.492447,0.001054,1.000327,145,4.497068,0.717075,40819441,0.0
CONT_s2_RedBullPlayStreets,7,70.0,1788998449.019,1788998459.019,3.229569,0.148906,2.796193,3.566624,4185361,3478,4,30,3.058286,3.265177,0.2184,3.566624,0.004835,1.001499,44,4.338497,0.744398,45004802,0.0
CONT_s2_RedBullPlayStreets,8,80.0,1788998459.019,1788998469.019,3.640731,1.893077,3.000865,13.62477,4577502,3631,2,29,3.341605,3.36365,0.143151,3.564718,0.411162,1.127312,153,4.2619,0.854251,49582304,0.0
CONT_s2_RedBullPlayStreets,9,90.0,1788998469.019,1788998479.019,2.313146,1.462928,0.0,4.110213,2994072,2525,4,30,3.233122,3.204944,0.610423,4.110213,-1.327585,0.635352,-1106,4.065803,0.568927,52576376,0.233333
