run_id,window_index,t_media_start,t_wall_start,t_wall_end,throughput_mean,throughput_std,throughput_min,throughput_max,total_bytes,total_packets,active_flows,n_samples,tp_slot_akhir,tp_pendek_mean,tp_pendek_std,tp_pendek_max,tp_delta_prev,tp_rasio_prev,pkt_delta_prev,tp_kumulatif,tp_rasio_kumulatif,bytes_kumulatif,rasio_diam
CONT_s3_RedBullPlayStreets,0,0.0,1788998766.473,1788998776.473,0.304221,0.034996,0.229394,0.393676,386622,383,6,29,0.348408,0.300326,0.030636,0.348408,0.304221,0.0,383,0.304298,0.999747,386622,0.0
CONT_s3_RedBullPlayStreets,1,10.0,1788998776.473,1788998786.473,0.301422,0.027239,0.267353,0.358785,393888,392,2,30,0.286321,0.303662,0.024329,0.358785,-0.002799,0.990799,9,0.30283,0.995351,780510,0.0
CONT_s3_RedBullPlayStreets,2,20.0,1788998786.473,1788998796.473,0.292918,0.576186,0.0,3.291284,379452,359,2,30,0.444233,0.050531,0.139234,0.444233,-0.008504,0.971787,-33,0.299353,0.978504,1159962,0.333333
CONT_s3_RedBullPlayStreets,3,30.0,1788998796.473,1788998806.473,0.239349,0.108397,0.004127,0.444233,303285,386,4,29,0.324305,0.332658,0.082523,0.441463,-0.053569,0.817119,27,0.284692,0.84073,1463247,0.034483
CONT_s3_RedBullPlayStreets,4,40.0,1788998806.473,1788998816.473,0.269488,0.083775,0.136938,0.399251,352730,432,4,30,0.253751,0.215286,0.059282,0.346778,0.030139,1.125921,46,0.281548,0.957165,1815977,0.0
CONT_s3_RedBullPlayStreets,5,50.0,1788998816.473,1788998826.473,0.48384,0.344642,0.0,0.950693,630078,564,2,30,0.0,0.328187,0.371329,0.834289,0.214352,1.795405,132,0.315385,1.534125,2446055,0.233333
CONT_s3_RedBullPlayStreets,6,60.0,1788998826.473,1788998836.473,0.274358,0.340265,0.0,0.901852,355346,290,4,30,0.898058,0.227305,0.333363,0.898058,-0.209482,0.567043,-274,0.309406,0.886725,2801401,0.566667
CONT_s3_RedBullPlayStreets,7,70.0,1788998836.473,1788998846.473,0.758777,0.064343,0.619018,0.916965,981549,896,6,30,0.862397,0.740175,0.064504,0.862397,0.484419,2.765646,606,0.365566,2.075622,3782950,0.0
CONT_s3_RedBullPlayStreets,8,80.0,1788998846.473,1788998856.473,0.932648,1.61034,0.0,9.155946,1195872,957,4,30,1.699236,0.257282,0.544822,1.699236,0.173871,1.229146,61,0.427708,2.180572,4978822,0.3
CONT_s3_RedBullPlayStreets,9,90.0,1788998856.473,1788998866.473,1.545349,0.097147,1.392026,1.74826,1941799,1583,6,29,1.56187,1.558147,0.088143,1.674984,0.612701,1.656948,626,0.536576,2.880019,6920621,0.0
