run_id,window_index,t_media_start,t_wall_start,t_wall_end,throughput_mean,throughput_std,throughput_min,throughput_max,total_bytes,total_packets,active_flows,n_samples,tp_slot_akhir,tp_pendek_mean,tp_pendek_std,tp_pendek_max,tp_delta_prev,tp_rasio_prev,pkt_delta_prev,tp_kumulatif,tp_rasio_kumulatif,bytes_kumulatif,rasio_diam
CONT_s7_OfForestAndMen,0,0.0,1788994930.24,1788994940.24,1.274175,4.347239,0.0,22.559797,1649562,1276,4,33,0.0,0.932403,2.797208,9.324026,1.274175,0.0,1276,1.261398,1.010129,1649562,0.787879
CONT_s7_OfForestAndMen,1,10.0,1788994940.24,1788994950.24,0.857407,2.668038,0.0,9.591679,1092427,819,2,32,9.591679,1.830702,3.666643,9.591679,-0.416768,0.672911,-457,1.063132,0.806492,2741989,0.90625
CONT_s7_OfForestAndMen,2,20.0,1788994950.24,1788994960.24,2.732808,3.136736,0.002606,9.703364,3578296,2743,4,33,0.018159,2.240324,2.742641,8.991349,1.875401,3.187294,1924,1.623255,1.683536,6320285,0.212121
CONT_s7_OfForestAndMen,3,30.0,1788994960.24,1788994970.24,2.082274,3.014826,0.0,12.64185,2655369,2071,4,32,0.818196,2.301286,3.331299,9.351445,-0.650534,0.761954,-672,1.737654,1.198325,8975654,0.21875
CONT_s7_OfForestAndMen,4,40.0,1788994970.24,1788994980.24,1.17509,0.090561,0.818196,1.274895,1508290,1688,6,32,1.171459,1.192931,0.048301,1.274895,-0.907184,0.56433,-383,1.625641,0.722847,10483944,0.0
CONT_s7_OfForestAndMen,5,50.0,1788994980.24,1788994990.24,0.862186,0.394915,0.139982,1.454609,1123164,1110,6,32,0.510066,0.483084,0.186232,0.728092,-0.312904,0.733719,-578,1.496152,0.576269,11607108,0.0
CONT_s7_OfForestAndMen,6,60.0,1788994990.24,1788995000.24,0.789397,0.291074,0.04474,1.372306,1021463,882,2,32,1.023178,0.864774,0.236553,1.242835,-0.072789,0.915576,-228,1.395176,0.565805,12628571,0.0
CONT_s7_OfForestAndMen,7,70.0,1788995000.24,1788995010.24,0.5865,0.34234,0.0,1.142379,747941,674,2,32,0.720251,0.371259,0.275987,0.807791,-0.202897,0.742972,-208,1.295132,0.45285,13376512,0.125
CONT_s7_OfForestAndMen,8,80.0,1788995010.24,1788995020.24,0.915029,0.427155,0.001489,1.524741,1191154,1228,6,32,0.378072,0.856958,0.450802,1.221408,0.328529,1.560152,554,1.252387,0.730628,14567666,0.125
CONT_s7_OfForestAndMen,9,90.0,1788995020.24,1788995030.24,0.374899,0.419596,0.0,1.5383,468920,522,2,31,0.0,0.386737,0.389047,1.016702,-0.54013,0.409713,-706,1.166369,0.321424,15036586,0.354839
CONT_s7_OfForestAndMen,10,100.0,1788995030.24,1788995040.24,0.773587,0.767647,0.0,2.315895,999614,1201,2,32,0.966067,1.466936,0.45328,2.092792,0.398688,2.063454,679,1.129417,0.684944,16036200,0.34375
CONT_s7_OfForestAndMen,11,110.0,1788995040.24,1788995050.24,1.644201,0.865521,0.481101,3.424009,2112826,2454,4,31,3.257668,2.563449,0.637161,3.424009,0.870614,2.125425,1253,1.172364,1.402466,18149026,0.0
CONT_s7_OfForestAndMen,12,120.0,1788995050.24,1788995060.24,3.335089,0.076294,3.197405,3.563897,4297141,4129,6,31,3.379347,3.345473,0.068089,3.440849,1.690888,2.028395,1675,1.338531,2.491604,22446167,0.0
CONT_s7_OfForestAndMen,13,130.0,1788995060.24,1788995070.24,3.326167,0.057046,3.217614,3.452181,4343871,4285,6,32,3.366669,3.340478,0.049609,3.452181,-0.008922,0.997325,156,1.482142,2.244162,26790038,0.0
CONT_s7_OfForestAndMen,14,140.0,1788995070.24,1788995080.24,2.21009,1.487699,0.0,3.60192,2875665,2558,4,32,3.275408,0.365872,0.976555,3.275408,-1.116077,0.664456,-1727,1.530666,1.443875,29665703,0.25
CONT_s7_OfForestAndMen,15,150.0,1788995080.24,1788995090.24,1.258278,1.381953,0.0,3.379551,1610005,1228,2,31,0.0,1.297962,1.300659,2.75275,-0.951812,0.569333,-1330,1.51372,0.831249,31275708,0.483871
CONT_s7_OfForestAndMen,16,160.0,1788995090.24,1788995100.24,0.907714,1.179055,0.0,2.823278,1166090,894,2,31,1.813549,0.612716,0.962044,2.61338,-0.350564,0.721394,-334,1.478882,0.613784,32441798,0.580645
