run_id,window_index,t_media_start,t_wall_start,t_wall_end,throughput_mean,throughput_std,throughput_min,throughput_max,total_bytes,total_packets,active_flows,n_samples,tp_slot_akhir,tp_pendek_mean,tp_pendek_std,tp_pendek_max,tp_delta_prev,tp_rasio_prev,pkt_delta_prev,tp_kumulatif,tp_rasio_kumulatif,bytes_kumulatif,rasio_diam
CONT_s12_Valkaama,0,0.0,1789016848.098,1789016858.506,0.199013,0.07094,0.0,0.40509,274144,260,4,24,0.190611,0.195846,0.037223,0.267159,0.199013,0.0,260,0.199122,0.999453,274144,0.041667
CONT_s12_Valkaama,1,10.0,1789016858.506,1789016868.506,0.202602,0.036033,0.134759,0.266431,257330,263,5,22,0.210574,0.202501,0.013069,0.220536,0.003589,1.018034,3,0.200858,1.008683,531474,0.0
CONT_s12_Valkaama,2,20.0,1789016868.506,1789016878.506,0.863953,2.921141,0.126412,14.559288,1170515,1000,6,23,0.430106,2.380727,4.972645,14.559288,0.661351,4.264287,737,0.425862,2.028716,1701989,0.0
CONT_s12_Valkaama,3,30.0,1789016878.506,1789016888.506,0.406976,0.025156,0.333557,0.463324,522278,624,4,22,0.383983,0.406871,0.02275,0.448675,-0.456977,0.471063,-376,0.421273,0.966062,2224267,0.0
CONT_s12_Valkaama,4,40.0,1789016888.506,1789016898.506,0.406891,0.021225,0.371867,0.439297,535773,604,6,23,0.371867,0.404258,0.027679,0.439297,-8.5e-05,0.999791,-20,0.418396,0.972502,2760040,0.0
CONT_s12_Valkaama,5,50.0,1789016898.506,1789016908.506,0.406604,0.026088,0.349417,0.45559,535633,605,5,23,0.406241,0.412353,0.030669,0.45559,-0.000287,0.999295,1,0.416429,0.976407,3295673,0.0
CONT_s12_Valkaama,6,60.0,1789016908.506,1789016918.506,0.358933,0.146322,0.0,0.619983,458932,523,4,22,0.619983,0.25536,0.225591,0.619983,-0.047671,0.882758,-82,0.408321,0.879046,3754605,0.090909
CONT_s12_Valkaama,7,70.0,1789016918.506,1789016928.506,0.101471,0.147324,0.0,0.619983,136426,129,2,23,0.0,0.122772,0.096284,0.24331,-0.257462,0.282702,-394,0.369207,0.274835,3891031,0.521739
CONT_s12_Valkaama,8,80.0,1789016928.506,1789016938.506,0.083817,0.11094,0.0,0.279034,106181,94,2,22,0.268865,0.048156,0.093128,0.268865,-0.017654,0.826019,-35,0.338795,0.247397,3997212,0.590909
CONT_s12_Valkaama,9,90.0,1789016938.506,1789016948.506,0.150109,0.092594,0.0,0.296595,201288,170,2,23,0.207527,0.177215,0.048715,0.258243,0.066292,1.790914,76,0.319658,0.469593,4198500,0.217391
CONT_s12_Valkaama,10,100.0,1789016948.506,1789016958.506,0.182162,0.041071,0.077514,0.236468,243165,212,2,23,0.183014,0.183271,0.040711,0.236468,0.032053,1.213532,42,0.306969,0.593421,4441665,0.0
CONT_s12_Valkaama,11,110.0,1789016958.506,1789016968.506,0.357719,0.989141,0.0,4.876409,462050,383,2,22,0.0,0.750624,1.686713,4.876409,0.175557,1.963741,171,0.311178,1.149564,4903715,0.181818
