run_id,window_index,t_media_start,t_wall_start,t_wall_end,throughput_mean,throughput_std,throughput_min,throughput_max,total_bytes,total_packets,active_flows,n_samples,tp_slot_akhir,tp_pendek_mean,tp_pendek_std,tp_pendek_max,tp_delta_prev,tp_rasio_prev,pkt_delta_prev,tp_kumulatif,tp_rasio_kumulatif,bytes_kumulatif,rasio_diam
CONT_s9_ElephantsDream,0,0.0,1788990329.303,1788990339.303,1.056655,0.04013,0.955296,1.138372,1372353,1356,6,36,1.089459,1.057529,0.033789,1.116562,1.056655,0.0,1356,1.056916,0.999753,1372353,0.0
CONT_s9_ElephantsDream,1,10.0,1788990339.303,1788990349.303,2.410438,10.384606,0.0,62.87713,3209608,2612,4,35,0.0,0.649032,0.612154,1.450407,1.353783,2.281197,1256,1.77961,1.354475,4581961,0.4
CONT_s9_ElephantsDream,2,20.0,1788990349.303,1788990359.303,0.47275,0.587642,0.0,1.490068,599995,474,2,35,1.242741,0.275525,0.494975,1.333975,-1.937688,0.196126,-2138,1.346802,0.351017,5181956,0.571429
CONT_s9_ElephantsDream,3,30.0,1788990359.303,1788990369.303,0.526856,0.574794,0.0,1.496855,685782,538,2,36,0.0,0.559496,0.565495,1.395767,0.054106,1.114449,64,1.139735,0.462262,5867738,0.5
CONT_s9_ElephantsDream,4,40.0,1788990369.303,1788990379.303,0.713915,0.586069,0.0,1.386074,905194,734,4,35,1.386074,1.225763,0.105774,1.386074,0.187059,1.355048,196,1.054368,0.677102,6772932,0.371429
CONT_s9_ElephantsDream,5,50.0,1788990379.303,1788990389.303,1.215479,0.076076,1.029949,1.386074,1584009,1305,4,36,1.216021,1.221691,0.08339,1.300201,0.501564,1.702554,571,1.081512,1.12387,8356941,0.0
CONT_s9_ElephantsDream,6,60.0,1788990389.303,1788990399.303,1.555509,4.038419,0.0,24.788025,1954129,1575,2,35,2.869718,0.382867,0.875074,2.869718,0.34003,1.27975,270,1.147793,1.355217,10311070,0.314286
CONT_s9_ElephantsDream,7,70.0,1788990399.303,1788990409.303,0.75016,1.185523,0.0,3.087905,979046,898,2,36,0.0,0.770523,1.107961,2.943639,-0.805349,0.48226,-677,1.097955,0.683234,11290116,0.694444
CONT_s9_ElephantsDream,8,80.0,1788990409.303,1788990419.303,2.045004,1.152317,0.0,3.191848,2662345,2176,4,36,2.64603,2.792097,0.106667,2.970095,1.294844,2.72609,1278,1.204269,1.698129,13952461,0.166667
CONT_s9_ElephantsDream,9,90.0,1788990419.303,1788990429.767,1.46376,1.045351,0.0,3.078937,1973230,1588,2,37,0.0,0.20689,0.462455,1.479762,-0.581244,0.715774,-588,1.231134,1.188953,15925691,0.243243
CONT_s9_ElephantsDream,10,100.0,1788990429.767,1788990439.767,1.192288,0.497411,0.0,1.529915,1509517,1215,2,35,1.386556,1.400432,0.075082,1.487128,-0.271472,0.814538,-373,1.227486,0.971325,17435208,0.142857
CONT_s9_ElephantsDream,11,110.0,1788990439.767,1788990449.767,1.402954,0.102886,1.179993,1.62583,1786444,1481,4,35,1.391367,1.407714,0.131186,1.621653,0.210666,1.176691,266,1.241877,1.129704,19221652,0.0
CONT_s9_ElephantsDream,12,120.0,1788990449.767,1788990459.767,1.400981,0.100047,1.221413,1.649754,1838392,1602,4,36,1.336761,1.393548,0.11917,1.59362,-0.001973,0.998594,121,1.254375,1.116876,21060044,0.0
CONT_s9_ElephantsDream,13,130.0,1788990459.767,1788990469.767,1.314831,0.339052,0.0,1.577877,1667449,1336,2,35,0.0,1.118831,0.537195,1.529377,-0.08615,0.938507,-266,1.258702,1.044593,22727493,0.057143
CONT_s9_ElephantsDream,14,140.0,1788990469.767,1788990479.767,0.645516,0.530971,0.0,1.526258,842463,760,2,36,0.423433,0.376089,0.115121,0.647763,-0.669315,0.49095,-576,1.217508,0.530194,23569956,0.138889
CONT_s9_ElephantsDream,15,150.0,1788990479.767,1788990491.159,0.373954,0.103577,0.218039,0.652277,539148,619,2,40,0.417742,0.423092,0.134449,0.652277,-0.271562,0.57931,-141,1.158896,0.322681,24109104,0.0
CONT_s9_ElephantsDream,16,160.0,1788990491.159,1788990501.159,0.724373,0.259623,0.257531,1.2362,944288,974,2,36,1.046906,1.008358,0.167027,1.2362,0.350419,1.937064,355,1.133128,0.639268,25053392,0.0
CONT_s9_ElephantsDream,17,170.0,1788990501.159,1788990511.159,0.457581,0.760524,0.0,2.868567,579858,551,2,35,0.0,0.364778,0.775302,2.118975,-0.266792,0.631693,-423,1.096114,0.417457,25633250,0.628571
CONT_s9_ElephantsDream,18,180.0,1788990511.159,1788990521.159,0.276905,0.808826,0.0,3.136983,352015,270,2,35,0.0,0.344117,0.874936,3.023797,-0.180676,0.60515,-281,1.053654,0.262804,25985265,0.828571
CONT_s9_ElephantsDream,19,190.0,1788990521.159,1788990531.159,1.496858,2.197705,0.0,5.381144,1933786,1598,4,35,5.062161,4.419041,1.4686,5.381144,1.219953,5.405673,1328,1.07569,1.391533,27919051,0.657143
CONT_s9_ElephantsDream,20,200.0,1788990531.159,1788990541.159,4.775031,1.013039,0.013888,5.370654,6140438,5688,4,35,4.661554,4.203726,1.654516,5.355567,3.278173,3.190036,4090,1.250358,3.818931,34059489,0.0
CONT_s9_ElephantsDream,21,210.0,1788990541.159,1788990551.159,2.431342,2.422614,0.0,5.354562,3133756,2908,2,35,1.522711,3.505572,2.080403,5.100925,-2.343689,0.509178,-2780,1.304078,1.864415,37193245,0.457143
CONT_s9_ElephantsDream,22,220.0,1788990551.159,1788990561.159,4.008434,2.152034,0.0,6.504083,5137520,4331,4,35,4.097908,3.922824,1.825342,6.063917,1.577092,1.648651,1423,1.420322,2.822201,42330765,0.142857
