run_id,window_index,t_media_start,t_wall_start,t_wall_end,throughput_mean,throughput_std,throughput_min,throughput_max,total_bytes,total_packets,active_flows,n_samples,tp_slot_akhir,tp_pendek_mean,tp_pendek_std,tp_pendek_max,tp_delta_prev,tp_rasio_prev,pkt_delta_prev,tp_kumulatif,tp_rasio_kumulatif,bytes_kumulatif,rasio_diam
CONT_s9_BigBuckBunny,0,0.0,1788984958.749,1788984968.749,1.050285,0.046779,0.968889,1.134455,1345784,1332,5,41,0.999307,1.042399,0.043761,1.105312,1.050285,0.0,1332,1.050542,0.999755,1345784,0.0
CONT_s9_BigBuckBunny,1,10.0,1788984968.749,1788984978.749,2.862921,14.402818,0.0,93.874579,3616427,2830,4,41,0.370318,0.936916,0.49666,1.470674,1.812636,2.725852,1498,1.94287,1.473553,4962211,0.487805
CONT_s9_BigBuckBunny,2,20.0,1788984978.749,1788984988.749,0.637395,0.593518,0.0,1.47618,816176,639,2,41,1.155358,0.657109,0.612353,1.349245,-2.225526,0.222638,-2191,1.508117,0.422643,5778387,0.439024
CONT_s9_BigBuckBunny,3,30.0,1788984988.749,1788984998.749,0.975481,0.481599,0.0,1.479804,1247712,989,2,41,1.21366,1.199466,0.064669,1.237342,0.338086,1.530418,350,1.374866,0.70951,7026099,0.170732
CONT_s9_BigBuckBunny,4,40.0,1788984998.749,1788985008.749,0.801945,0.571441,0.0,1.420479,1029930,859,4,41,1.284831,1.214908,0.084941,1.366055,-0.173536,0.822102,-130,1.260692,0.636115,8056029,0.317073
CONT_s9_BigBuckBunny,5,50.0,1788985008.749,1788985018.749,1.213837,0.067584,0.985668,1.382001,1549152,1271,4,41,1.229967,1.222434,0.023452,1.270462,0.411892,1.513616,412,1.252824,0.968881,9605181,0.0
CONT_s9_BigBuckBunny,6,60.0,1788985018.749,1788985028.749,2.017259,5.039501,0.0,33.271115,2585211,2010,2,41,2.854933,0.344606,0.843404,2.854933,0.803422,1.661886,739,1.362122,1.480968,12190392,0.268293
CONT_s9_BigBuckBunny,7,70.0,1788985028.749,1788985038.749,0.83837,1.212516,0.0,3.098431,1085124,824,2,42,0.0,0.865866,1.219648,3.098431,-1.178889,0.415599,-1186,1.294624,0.647578,13275516,0.642857
CONT_s9_BigBuckBunny,8,80.0,1788985038.749,1788985048.749,1.481227,1.341147,0.0,3.161898,1853494,1558,4,40,3.117518,0.304681,0.842311,3.117518,0.642857,1.766794,734,1.31467,1.126691,15129010,0.4
CONT_s9_BigBuckBunny,9,90.0,1788985048.749,1788985058.749,2.881433,7.673641,1.231974,51.28634,3698002,3116,3,41,1.382783,1.412869,0.043107,1.485278,1.400206,1.945301,1558,1.472174,1.957264,18827012,0.0
CONT_s9_BigBuckBunny,10,100.0,1788985058.749,1788985068.749,1.414579,0.04726,1.355943,1.517926,1822437,1795,2,41,1.406452,1.419827,0.043384,1.490118,-1.466854,0.490929,-1321,1.466893,0.964337,20649449,0.0
CONT_s9_BigBuckBunny,11,110.0,1788985068.749,1788985078.749,1.412199,0.050422,1.282192,1.494511,1814238,1792,4,41,1.387833,1.41224,0.054659,1.494511,-0.00238,0.998318,-3,1.462311,0.965731,22463687,0.0
CONT_s9_BigBuckBunny,12,120.0,1788985078.749,1788985088.749,1.413698,0.056733,1.282709,1.495871,1811329,1782,4,41,1.362935,1.410931,0.038824,1.481553,0.001499,1.001061,-10,1.458579,0.96923,24275016,0.0
CONT_s9_BigBuckBunny,13,130.0,1788985088.749,1788985098.749,1.414412,0.042762,1.362935,1.481069,1822410,1794,2,41,1.407413,1.415488,0.041429,1.474502,0.000714,1.000505,12,1.455398,0.971839,26097426,0.0
CONT_s9_BigBuckBunny,14,140.0,1788985098.749,1788985108.749,1.146999,2.319241,0.0,15.239708,1469111,1347,2,41,0.706773,0.37857,0.571151,1.686754,-0.267413,0.810937,-447,1.433883,0.799925,27566537,0.341463
CONT_s9_BigBuckBunny,15,150.0,1788985108.749,1788985118.749,0.474876,0.193377,0.197466,0.982093,604003,667,2,40,0.57721,0.422745,0.126227,0.691,-0.672123,0.414016,-680,1.374361,0.345525,28170540,0.0
CONT_s9_BigBuckBunny,16,160.0,1788985118.749,1788985128.749,0.381845,0.115274,0.197229,0.633068,485859,549,2,40,0.391139,0.338489,0.093557,0.591186,-0.093031,0.804094,-118,1.316418,0.290064,28656399,0.0
CONT_s9_BigBuckBunny,17,170.0,1788985128.749,1788985138.749,2.130221,2.289566,0.0,5.23117,2760993,2272,2,41,5.052396,4.633711,1.110038,5.23117,1.748376,5.578758,1723,1.362457,1.563514,31417392,0.268293
CONT_s9_BigBuckBunny,18,180.0,1788985138.749,1788985148.749,4.964471,0.214814,4.661946,5.314018,6421683,4746,2,41,4.789209,4.966277,0.213679,5.246374,2.83425,2.330496,2474,1.553764,3.195126,37839075,0.0
CONT_s9_BigBuckBunny,19,190.0,1788985148.749,1788985158.749,4.973864,0.181656,4.669245,5.286894,6235278,4697,4,40,5.027136,4.995657,0.183275,5.253881,0.009393,1.001892,-49,1.721207,2.889754,44074353,0.0
CONT_s9_BigBuckBunny,20,200.0,1788985158.749,1788985168.749,5.029184,0.122706,4.731756,5.49693,6485727,6131,4,41,4.966264,5.029541,0.056992,5.14176,0.05532,1.011122,1434,1.879815,2.675361,50560080,0.0
CONT_s9_BigBuckBunny,21,210.0,1788985168.749,1788985178.749,4.988344,0.431577,2.398218,5.358611,6344438,6380,2,40,2.398218,4.81973,0.737481,5.303938,-0.04084,0.991879,249,2.020178,2.46926,56904518,0.0
CONT_s9_BigBuckBunny,22,220.0,1788985178.749,1788985188.749,3.674561,2.169654,0.0,6.309458,4789842,4137,4,41,5.467659,2.948701,2.288989,6.012907,-1.313783,0.736629,-2243,2.093144,1.755522,61694360,0.097561
CONT_s9_BigBuckBunny,23,230.0,1788985188.749,1788985198.749,5.397457,1.596845,0.009825,6.715002,6837756,5578,6,40,6.071482,5.840533,0.8836,6.715002,1.722896,1.468871,1441,2.229431,2.421002,68532116,0.05
CONT_s9_BigBuckBunny,24,240.0,1788985198.749,1788985208.749,4.793202,2.34426,0.0,6.309996,6225086,6168,4,41,6.072919,6.126564,0.060339,6.228378,-0.604255,0.888048,590,2.333402,2.054169,74757202,0.146341
CONT_s9_BigBuckBunny,25,250.0,1788985208.749,1788985218.749,6.113727,0.121577,5.883116,6.539119,7715718,8472,2,40,6.191405,6.096359,0.097351,6.252117,1.320525,1.2755,2304,2.476671,2.468526,82472920,0.0
CONT_s9_BigBuckBunny,26,260.0,1788985218.749,1788985228.749,9.279857,20.272219,5.707833,137.489323,11975085,11238,4,41,137.489323,16.152424,35.027161,137.489323,3.16613,1.517872,2766,2.730937,3.398049,94448005,0.0
CONT_s9_BigBuckBunny,27,270.0,1788985228.749,1788985238.749,6.498529,20.717742,2.856761,137.489323,8451195,7472,6,41,3.091306,3.129941,0.082963,3.284285,-2.781328,0.700283,-3766,2.867645,2.266155,102899200,0.0
CONT_s9_BigBuckBunny,28,280.0,1788985238.749,1788985248.749,1.598836,1.548076,0.0,3.30903,2014812,1868,4,40,0.0,0.004804,0.010742,0.029085,-4.899693,0.24603,-5604,2.824554,0.566049,104914012,0.4
CONT_s9_BigBuckBunny,29,290.0,1788985248.749,1788985258.749,0.000124,0.000784,0.0,0.005081,156,3,2,41,0.0,0.0,0.0,0.0,-1.598712,7.8e-05,-1865,2.729997,4.5e-05,104914168,1.0
