run_id,window_index,t_media_start,t_wall_start,t_wall_end,throughput_mean,throughput_std,throughput_min,throughput_max,total_bytes,total_packets,active_flows,n_samples,tp_slot_akhir,tp_pendek_mean,tp_pendek_std,tp_pendek_max,tp_delta_prev,tp_rasio_prev,pkt_delta_prev,tp_kumulatif,tp_rasio_kumulatif,bytes_kumulatif,rasio_diam
CONT_s14_OfForestAndMen,0,0.0,1788997631.726,1788997641.726,0.119168,0.081617,0.0,0.223785,151362,133,2,30,0.0,0.114582,0.082122,0.182747,0.119168,0.0,133,0.119096,1.000605,151362,0.266667
CONT_s14_OfForestAndMen,1,10.0,1788997641.726,1788997651.726,0.156298,0.401471,0.0,2.295548,204734,176,2,31,0.077083,0.125567,0.073814,0.181266,0.03713,1.311577,43,0.13816,1.131283,356096,0.483871
CONT_s14_OfForestAndMen,2,20.0,1788997651.726,1788997663.444,0.118605,0.082885,0.0,0.261784,180915,159,2,36,0.0,0.112154,0.082756,0.19346,-0.037693,0.758839,-17,0.130934,0.905838,537011,0.277778
CONT_s14_OfForestAndMen,3,30.0,1788997663.444,1788997673.444,0.122728,0.088213,0.0,0.254974,155735,140,4,30,0.215926,0.141107,0.076309,0.215926,0.004123,1.034762,-19,0.129066,0.950893,692746,0.333333
CONT_s14_OfForestAndMen,4,40.0,1788997673.444,1788997683.444,0.125369,0.054983,0.0,0.229047,164251,164,4,31,0.229047,0.123594,0.064254,0.229047,0.002641,1.021519,24,0.128368,0.976637,856997,0.032258
CONT_s14_OfForestAndMen,5,50.0,1788997683.444,1788997693.444,0.092895,0.122478,0.0,0.375003,118227,105,3,30,0.145522,0.147685,0.127943,0.375003,-0.032474,0.740973,-59,0.122739,0.75685,975224,0.466667
CONT_s14_OfForestAndMen,6,60.0,1788997693.444,1788997703.444,0.861679,4.054842,0.0,23.067034,1117362,876,5,31,0.142575,0.121483,0.065839,0.230818,0.768784,9.275838,771,0.225917,3.81414,2092586,0.16129
CONT_s14_OfForestAndMen,7,70.0,1788997703.444,1788997713.444,0.121732,0.03147,0.067614,0.149105,159333,160,4,31,0.120326,0.117295,0.031231,0.147752,-0.739947,0.141273,-716,0.213088,0.571276,2251919,0.0
CONT_s14_OfForestAndMen,8,80.0,1788997713.444,1788997723.444,0.108745,0.074755,0.0,0.367696,137393,136,4,30,0.367696,0.071569,0.115272,0.367696,-0.012987,0.893315,-24,0.201965,0.538435,2389312,0.166667
CONT_s14_OfForestAndMen,9,90.0,1788997723.444,1788997733.444,0.324349,1.016247,0.0,5.755808,434827,357,3,30,0.0,0.109903,0.080885,0.186886,0.215604,2.982657,221,0.215273,1.506687,2824139,0.333333
CONT_s14_OfForestAndMen,10,100.0,1788997733.444,1788997743.444,0.122855,0.054248,0.0,0.221717,161891,154,3,31,0.216232,0.132496,0.043247,0.216232,-0.201494,0.378774,-203,0.206759,0.594194,2986030,0.064516
CONT_s14_OfForestAndMen,11,110.0,1788997743.444,1788997753.444,0.123092,0.043897,0.042129,0.216232,154887,141,3,29,0.169371,0.121563,0.035207,0.201716,0.000237,1.001929,-13,0.200002,0.615454,3140917,0.0
CONT_s14_OfForestAndMen,12,120.0,1788997753.444,1788997763.444,0.124535,0.044729,0.034886,0.21131,163248,157,5,30,0.203459,0.127687,0.042577,0.210924,0.001443,1.011723,16,0.194171,0.641368,3304165,0.0
CONT_s14_OfForestAndMen,13,130.0,1788997763.444,1788997773.444,0.124245,0.037892,0.067653,0.203459,160481,166,5,30,0.100624,0.120384,0.017347,0.146561,-0.00029,0.997671,9,0.189213,0.656641,3464646,0.0
CONT_s14_OfForestAndMen,14,140.0,1788997773.444,1788997783.444,0.124891,0.062906,0.0,0.358676,161783,179,5,30,0.162392,0.124074,0.050923,0.212177,0.000646,1.005199,13,0.18494,0.675306,3626429,0.033333
CONT_s14_OfForestAndMen,15,150.0,1788997783.444,1788997793.444,0.122517,0.04644,0.038709,0.216633,157222,155,4,30,0.180618,0.121384,0.056439,0.215845,-0.002374,0.980991,-24,0.181085,0.676572,3783651,0.0
CONT_s14_OfForestAndMen,16,160.0,1788997793.444,1788997803.444,0.124407,0.033885,0.069971,0.180618,161814,165,5,30,0.147129,0.122923,0.031195,0.156699,0.00189,1.015426,10,0.177749,0.699903,3945465,0.0
CONT_s14_OfForestAndMen,17,170.0,1788997803.444,1788997813.444,0.084796,0.089052,0.0,0.396167,108445,102,4,30,0.0,0.065145,0.130994,0.396167,-0.039611,0.681602,-63,0.172665,0.491101,4053910,0.4
CONT_s14_OfForestAndMen,18,180.0,1788997813.444,1788997823.444,0.199025,0.472831,0.0,2.718546,259953,236,7,31,0.200109,0.134479,0.060321,0.244327,0.114229,2.347104,134,0.173967,1.144039,4313863,0.290323
CONT_s14_OfForestAndMen,19,190.0,1788997823.444,1788997833.444,0.12407,0.037673,0.06843,0.200109,156137,165,7,30,0.07362,0.117788,0.0339,0.148651,-0.074955,0.623389,-71,0.171541,0.723267,4470000,0.0
CONT_s14_OfForestAndMen,20,200.0,1788997833.444,1788997843.444,0.120491,0.033145,0.072551,0.183122,158143,162,4,31,0.075363,0.1252,0.035614,0.183122,-0.003579,0.971153,-3,0.169117,0.712471,4628143,0.0
CONT_s14_OfForestAndMen,21,210.0,1788997843.444,1788997853.444,0.055638,0.10105,0.0,0.366935,72243,71,2,31,0.0,0.074306,0.110178,0.304024,-0.064853,0.461761,-91,0.163938,0.339384,4700386,0.677419
CONT_s14_OfForestAndMen,22,220.0,1788997853.444,1788997863.444,0.163507,0.089386,0.0,0.361504,207179,190,4,30,0.109521,0.18109,0.052279,0.256462,0.107869,2.938765,119,0.163927,0.997438,4907565,0.133333
CONT_s14_OfForestAndMen,23,230.0,1788997863.444,1788997873.444,0.177698,0.055479,0.0,0.330395,233002,218,4,31,0.330395,0.176842,0.083125,0.330395,0.014191,1.086791,28,0.164499,1.080238,5140567,0.032258
CONT_s14_OfForestAndMen,24,240.0,1788997873.444,1788997883.444,0.170097,0.081886,0.0,0.330395,215529,189,4,30,0.145724,0.186063,0.046899,0.266975,-0.007601,0.957225,-29,0.164709,1.032712,5356096,0.1
CONT_s14_OfForestAndMen,25,250.0,1788997883.444,1788997893.444,0.180612,0.045395,0.102711,0.261102,236458,241,6,31,0.216022,0.18546,0.036396,0.218715,0.010515,1.061818,52,0.165311,1.092559,5592554,0.0
CONT_s14_OfForestAndMen,26,260.0,1788997893.444,1788997903.444,1.544078,6.817962,0.002707,38.247477,2007366,1636,5,30,0.398313,4.72886,11.851009,38.247477,1.363466,8.549144,1395,0.216544,7.130551,7599920,0.033333
CONT_s14_OfForestAndMen,27,270.0,1788997903.444,1788997913.444,0.501499,0.051078,0.394692,0.616869,662705,625,5,31,0.477872,0.49839,0.034115,0.544764,-1.042579,0.324789,-1011,0.226887,2.210347,8262625,0.0
