run_id,window_index,t_media_start,t_wall_start,t_wall_end,throughput_mean,throughput_std,throughput_min,throughput_max,total_bytes,total_packets,active_flows,n_samples,tp_slot_akhir,tp_pendek_mean,tp_pendek_std,tp_pendek_max,tp_delta_prev,tp_rasio_prev,pkt_delta_prev,tp_kumulatif,tp_rasio_kumulatif,bytes_kumulatif,rasio_diam
CONT_s2_ElephantsDream,0,0.0,1788987635.835,1788987645.835,5.764439,1.080941,0.010827,6.623636,7363695,6930,4,38,6.094201,6.070091,0.179849,6.423756,5.764439,0.0,6930,5.766797,0.999591,7363695,0.0
CONT_s2_ElephantsDream,1,10.0,1788987645.835,1788987655.835,5.648289,1.231882,0.020527,6.483932,7235974,6775,4,37,5.792503,5.726428,0.665927,6.396734,-0.11615,0.979851,-155,5.70659,0.989784,14599669,0.0
CONT_s2_ElephantsDream,2,20.0,1788987655.835,1788987665.835,6.052595,0.149029,5.663466,6.42858,7698090,7563,2,37,6.059518,6.048315,0.097617,6.252154,0.404306,1.07158,788,5.821052,1.039777,22297759,0.0
CONT_s2_ElephantsDream,3,30.0,1788987665.835,1788987675.835,5.442826,1.689617,0.0,6.293294,7011185,6903,2,38,6.031976,6.042059,0.055754,6.118216,-0.609769,0.899255,-660,5.728991,0.95005,29308944,0.078947
CONT_s2_ElephantsDream,4,40.0,1788987675.835,1788987685.835,6.16993,9.852589,0.0,64.13455,7796722,7536,2,37,3.300968,2.26986,1.440924,3.728312,0.727104,1.133589,633,5.802543,1.063315,37105666,0.081081
CONT_s2_ElephantsDream,5,50.0,1788987685.835,1788987695.835,3.223182,0.158498,2.910191,3.55643,4237478,3538,2,38,2.991958,3.205059,0.151749,3.525159,-2.946748,0.522402,-3998,5.362545,0.601055,41343144,0.0
CONT_s2_ElephantsDream,6,60.0,1788987695.835,1788987705.835,3.064559,0.641914,0.0,3.568131,3840995,2992,2,37,3.312934,3.216346,0.160734,3.553628,-0.158623,0.950787,-546,5.041276,0.607894,45184139,0.027027
CONT_s2_ElephantsDream,7,70.0,1788987705.835,1788987715.835,3.214724,0.219407,2.86107,3.61962,4126373,3142,4,38,3.238715,3.195377,0.140417,3.465612,0.150165,1.049001,150,4.812548,0.667988,49310512,0.0
CONT_s2_ElephantsDream,8,80.0,1788987715.835,1788987725.835,4.706128,6.478979,2.794832,41.100799,6040427,5085,4,38,3.110705,3.335414,0.186322,3.689932,1.491404,1.463929,1943,4.801154,0.980208,55350939,0.0
CONT_s2_ElephantsDream,9,90.0,1788987725.835,1788987735.835,3.351535,0.175262,2.920509,3.673089,4319335,3553,6,38,3.521601,3.361426,0.176529,3.673089,-1.354593,0.712164,-1532,4.655321,0.719936,59670274,0.0
CONT_s2_ElephantsDream,10,100.0,1788987735.835,1788987745.835,3.340099,0.19248,2.884396,3.680499,4360526,3426,6,39,3.419215,3.352782,0.098314,3.475655,-0.011436,0.996588,-127,4.533744,0.73672,64030800,0.0
CONT_s2_ElephantsDream,11,110.0,1788987745.835,1788987755.835,3.342957,0.213241,2.893353,3.785602,4263831,3349,5,38,3.437388,3.349806,0.157464,3.608869,0.002858,1.000856,-77,4.435083,0.753753,68294631,0.0
CONT_s2_ElephantsDream,12,120.0,1788987755.835,1788987765.835,3.340364,0.221909,2.884978,3.841736,4226670,3321,6,38,3.502162,3.342064,0.204519,3.563256,-0.002593,0.999224,-28,4.352069,0.767535,72521301,0.0
CONT_s2_ElephantsDream,13,130.0,1788987765.835,1788987775.835,6.476734,10.39344,1.622922,69.897541,8432875,7740,6,39,6.219444,5.461558,1.507906,6.398145,3.13637,1.938931,4419,4.505558,1.437499,80954176,0.0
