run_id,window_index,t_media_start,t_wall_start,t_wall_end,throughput_mean,throughput_std,throughput_min,throughput_max,total_bytes,total_packets,active_flows,n_samples,tp_slot_akhir,tp_pendek_mean,tp_pendek_std,tp_pendek_max,tp_delta_prev,tp_rasio_prev,pkt_delta_prev,tp_kumulatif,tp_rasio_kumulatif,bytes_kumulatif,rasio_diam
CONT_s6_BigBuckBunny,0,0.0,1788983805.253,1788983815.253,0.500557,0.172972,0.068334,0.886472,643352,754,2,43,0.459096,0.477859,0.177901,0.791403,0.500557,0.0,754,0.499861,1.001392,643352,0.0
CONT_s6_BigBuckBunny,1,10.0,1788983815.253,1788983825.253,0.395786,0.226983,0.0,0.954839,511663,607,2,43,0.724329,0.465601,0.337332,0.954839,-0.104771,0.790691,-147,0.447515,0.884408,1155015,0.046512
CONT_s6_BigBuckBunny,2,20.0,1788983825.253,1788983835.253,0.537008,0.19885,0.154756,0.926443,677071,781,2,42,0.818614,0.685242,0.163171,0.926443,0.141222,1.356814,174,0.47669,1.126535,1832086,0.0
CONT_s6_BigBuckBunny,3,30.0,1788983835.253,1788983845.253,0.28954,0.307761,0.0,0.918141,376240,436,2,43,0.157172,0.324446,0.181782,0.581365,-0.247468,0.539173,-345,0.429506,0.674123,2208326,0.465116
CONT_s6_BigBuckBunny,4,40.0,1788983845.253,1788983855.253,0.662944,0.29386,0.0,1.207634,836397,967,5,42,1.092524,0.85234,0.197753,1.207634,0.373404,2.289646,531,0.47541,1.394468,3044723,0.02381
CONT_s6_BigBuckBunny,5,50.0,1788983855.253,1788983865.253,0.896401,0.197153,0.0,1.117254,1138336,1122,4,42,0.0,0.799504,0.315479,1.022845,0.233457,1.352152,155,0.545038,1.644658,4183059,0.02381
CONT_s6_BigBuckBunny,6,60.0,1788983865.253,1788983875.253,0.346091,0.439369,0.0,1.067563,448920,364,2,43,0.917432,0.231161,0.423113,1.067563,-0.55031,0.386089,-758,0.516045,0.670661,4631979,0.604651
CONT_s6_BigBuckBunny,7,70.0,1788983875.253,1788983885.253,0.436416,0.470106,0.0,1.333107,551721,469,4,42,0.8107,0.768163,0.341314,1.120537,0.090325,1.260986,105,0.506127,0.862266,5183700,0.52381
CONT_s6_BigBuckBunny,8,80.0,1788983885.253,1788983895.253,0.918144,0.144135,0.357251,1.194253,1193624,1036,6,43,0.357251,0.897636,0.205884,1.194253,0.481728,2.103828,567,0.552548,1.661655,6377324,0.0
CONT_s6_BigBuckBunny,9,90.0,1788983895.253,1788983905.253,0.612384,0.449109,0.0,1.155489,775149,642,2,42,1.001924,0.931834,0.090586,1.044771,-0.30576,0.66698,-394,0.558651,1.096183,7152473,0.333333
