run_id,window_index,t_media_start,t_wall_start,t_wall_end,throughput_mean,throughput_std,throughput_min,throughput_max,total_bytes,total_packets,active_flows,n_samples,tp_slot_akhir,tp_pendek_mean,tp_pendek_std,tp_pendek_max,tp_delta_prev,tp_rasio_prev,pkt_delta_prev,tp_kumulatif,tp_rasio_kumulatif,bytes_kumulatif,rasio_diam
CONT_s1_Valkaama,0,0.0,1788968935.289,1788968945.289,26.361936,69.118157,0.0,304.212163,36096031,26854,4,44,106.448696,7.948857,27.347093,106.448696,26.361936,0.0,26854,28.366511,0.929333,36096031,0.477273
CONT_s1_Valkaama,1,10.0,1788968945.289,1788968955.289,7.017375,26.271378,0.0,108.715374,8972010,6683,2,45,0.0,7.765384,27.99849,108.715374,-19.344561,0.266193,-20171,17.588386,0.398978,45068041,0.933333
CONT_s1_Valkaama,2,20.0,1788968955.289,1788968965.289,5.779353,22.609692,0.0,109.91164,7316320,5378,2,45,50.804693,3.628907,13.084209,50.804693,-1.238022,0.823578,-1305,13.643004,0.423613,52384361,0.911111
CONT_s1_Valkaama,3,30.0,1788968965.289,1788968975.289,6.917868,19.15491,0.0,77.994416,8967314,6682,2,45,0.0,7.440439,19.526561,70.627085,1.138515,1.196997,1304,11.979561,0.577473,61351675,0.866667
CONT_s1_Valkaama,4,40.0,1788968975.289,1788968985.289,0.194597,0.139211,0.0,0.595556,248430,203,2,45,0.268277,0.23202,0.086638,0.377194,-6.723271,0.02813,-6479,9.627893,0.020212,61600105,0.244444
CONT_s1_Valkaama,5,50.0,1788968985.289,1788968995.289,0.234992,0.086536,0.0,0.374369,302785,250,4,45,0.264287,0.235943,0.088061,0.320846,0.040395,1.207583,47,8.054006,0.029177,61902890,0.088889
CONT_s1_Valkaama,6,60.0,1788968995.289,1788969005.289,2.361975,13.080381,0.05403,88.036796,2953295,2391,6,44,0.273208,0.292866,0.038269,0.337858,2.126983,10.0513,2141,7.254059,0.325607,64856185,0.0
CONT_s1_Valkaama,7,70.0,1788969005.289,1788969015.289,0.279685,0.063233,0.0,0.373002,359377,396,3,45,0.0,0.26112,0.085117,0.325981,-2.08229,0.118411,-1995,6.377512,0.043855,65215562,0.022222
CONT_s1_Valkaama,8,80.0,1788969015.289,1788969025.289,0.0,0.0,0.0,0.0,0,0,0,45,0.0,0.0,0.0,0.0,-0.279685,0.0,-396,5.665026,0.0,65215562,1.0
CONT_s1_Valkaama,9,90.0,1788969025.289,1788969035.289,0.188612,0.155545,0.0,0.599947,243704,289,2,45,0.270889,0.287273,0.025269,0.33605,0.188612,0.0,289,5.112937,0.036889,65459266,0.355556
CONT_s1_Valkaama,10,100.0,1788969035.289,1788969058.002,0.367478,0.227234,0.0,1.028318,1043867,1099,7,99,0.872089,0.824014,0.082843,0.926619,0.178866,1.948328,810,4.250288,0.08646,66503133,0.050505
