run_id,window_index,t_media_start,t_wall_start,t_wall_end,throughput_mean,throughput_std,throughput_min,throughput_max,total_bytes,total_packets,active_flows,n_samples,tp_slot_akhir,tp_pendek_mean,tp_pendek_std,tp_pendek_max,tp_delta_prev,tp_rasio_prev,pkt_delta_prev,tp_kumulatif,tp_rasio_kumulatif,bytes_kumulatif,rasio_diam
CONT_s3_TearsOfSteel,0,0.0,1789004142.606,1789004152.606,0.300296,0.026577,0.234961,0.342229,389592,397,6,27,0.333406,0.296867,0.029797,0.333406,0.300296,0.0,397,0.300684,0.99871,389592,0.0
CONT_s3_TearsOfSteel,1,10.0,1789004152.606,1789004167.787,0.540381,1.493127,0.242893,9.9815,1082497,1001,4,41,0.276548,1.532532,3.19362,9.9815,0.240085,1.799494,604,0.448936,1.203693,1472089,0.0
CONT_s3_TearsOfSteel,2,20.0,1789004167.787,1789004179.903,0.338886,0.048886,0.258405,0.489431,521343,604,6,32,0.329167,0.344904,0.015389,0.374825,-0.201495,0.627124,-397,0.413873,0.818816,1993432,0.0
CONT_s3_TearsOfSteel,3,30.0,1789004179.903,1789004189.954,0.323087,0.052727,0.130962,0.387629,427445,515,6,27,0.211164,0.284124,0.078134,0.358542,-0.015799,0.95338,-89,0.394278,0.81944,2420877,0.0
CONT_s3_TearsOfSteel,4,40.0,1789004189.954,1789004199.954,0.685671,0.200401,0.12953,0.892458,874979,790,4,26,0.814067,0.762909,0.063321,0.853712,0.362584,2.122249,275,0.444462,1.542699,3295856,0.0
CONT_s3_TearsOfSteel,5,50.0,1789004199.954,1789004209.954,0.570343,0.316217,0.0,0.916948,743415,645,4,27,0.618871,0.335582,0.351016,0.916948,-0.115328,0.831803,-145,0.463266,1.231135,4039271,0.222222
CONT_s3_TearsOfSteel,6,60.0,1789004209.954,1789004219.954,0.747889,0.080139,0.462618,0.921073,980902,914,8,27,0.818166,0.73026,0.106606,0.818166,0.177546,1.311297,269,0.500519,1.494227,5020173,0.0
CONT_s3_TearsOfSteel,7,70.0,1789004219.954,1789004229.954,0.748014,0.546613,0.0,2.175672,954811,827,4,26,0.0,0.683835,0.694323,1.561137,0.000125,1.000167,-87,0.528474,1.415423,5974984,0.192308
CONT_s3_TearsOfSteel,8,80.0,1789004229.954,1789004239.954,0.83509,0.756937,0.0,1.688502,1085969,935,6,27,1.570811,1.545474,0.078509,1.688502,0.087076,1.11641,108,0.560226,1.490631,7060953,0.444444
CONT_s3_TearsOfSteel,9,90.0,1789004239.954,1789004249.954,1.531189,0.076228,1.371751,1.742818,1993347,1725,5,27,1.490332,1.521438,0.070862,1.644583,0.696099,1.833562,790,0.651137,2.351562,9054300,0.0
CONT_s3_TearsOfSteel,10,100.0,1789004249.954,1789004259.954,1.60405,2.906095,0.790562,16.409385,2114026,1756,4,27,1.014373,1.011847,0.055303,1.089141,0.072861,1.047585,31,0.733692,2.186272,11168326,0.0
CONT_s3_TearsOfSteel,11,110.0,1789004259.954,1789004269.954,1.022969,0.053581,0.931625,1.135933,1347131,1191,4,27,1.034607,1.039658,0.043505,1.110633,-0.581081,0.637741,-565,0.756749,1.351794,12515457,0.0
