run_id,window_index,t_start,mean_o22,stall_s,label
CONT_s4_Valkaama,0,0.0,3.2789,1.106,Critical
CONT_s4_Valkaama,1,10.0,2.7666,0,Degraded
CONT_s4_Valkaama,2,20.0,2.5211,0,Degraded
CONT_s4_Valkaama,3,30.0,1.6556,0,Critical
CONT_s4_Valkaama,4,40.0,1.6556,0,Critical
CONT_s4_Valkaama,5,50.0,2.4871,0,Degraded
CONT_s4_Valkaama,6,60.0,3.0921,0,Good
CONT_s4_Valkaama,7,70.0,2.8127,0,Degraded
CONT_s4_Valkaama,8,80.0,2.821,0,Degraded
CONT_s4_Valkaama,9,90.0,2.821,0,Degraded
CONT_s4_Valkaama,10,100.0,1.8528,0,Critical
CONT_s4_Valkaama,11,110.0,2.3096,0,Degraded
CONT_s4_Valkaama,12,120.0,2.7375,0,Degraded
CONT_s4_Valkaama,13,130.0,2.8892,0,Degraded
CONT_s4_Valkaama,14,140.0,4.2545,0,Excellent
CONT_s4_Valkaama,15,150.0,4.2545,0,Excellent
CONT_s4_Valkaama,16,160.0,4.2545,0,Excellent
CONT_s4_Valkaama,17,170.0,4.2545,0,Excellent
CONT_s4_Valkaama,18,180.0,2.8728,0,Degraded
CONT_s4_Valkaama,19,190.0,2.8728,0,Degraded
CONT_s4_Valkaama,20,200.0,2.8728,0,Degraded
CONT_s4_Valkaama,21,210.0,2.8728,0,Degraded
CONT_s4_Valkaama,22,220.0,3.129,0,Good
CONT_s4_Valkaama,23,230.0,3.5813,0,Good
CONT_s4_Valkaama,24,240.0,3.4551,0,Good
CONT_s4_Valkaama,25,250.0,3.2998,0,Good
CONT_s4_Valkaama,26,260.0,2.8728,0,Degraded
CONT_s4_Valkaama,27,270.0,2.8728,0,Degraded
CONT_s4_Valkaama,28,280.0,3.5083,0,Good
CONT_s4_Valkaama,29,290.0,3.7595,0,Good
