run_id,window_index,t_media_start,t_wall_start,t_wall_end,throughput_mean,throughput_std,throughput_min,throughput_max,total_bytes,total_packets,active_flows,n_samples,tp_slot_akhir,tp_pendek_mean,tp_pendek_std,tp_pendek_max,tp_delta_prev,tp_rasio_prev,pkt_delta_prev,tp_kumulatif,tp_rasio_kumulatif,bytes_kumulatif,rasio_diam
CONT_s13_TearsOfSteel,0,0.0,1789007996.082,1789008006.082,0.788198,1.731455,0.0,9.205616,1028973,971,8,25,0.275985,0.271904,0.103089,0.376941,0.788198,0.0,971,0.809482,0.973707,1028973,0.04
CONT_s13_TearsOfSteel,1,10.0,1789008006.082,1789008016.082,0.287826,0.13927,0.06011,0.549202,378695,412,4,26,0.21199,0.171411,0.060977,0.260846,-0.500372,0.36517,-559,0.542776,0.530285,1407668,0.0
CONT_s13_TearsOfSteel,2,20.0,1789008016.082,1789008026.082,0.24535,0.12561,0.030461,0.569509,319720,374,4,25,0.426878,0.282681,0.160316,0.569509,-0.042476,0.852425,-38,0.443446,0.55328,1727388,0.0
CONT_s13_TearsOfSteel,3,30.0,1789008026.082,1789008039.812,0.336585,0.121739,0.0,0.528556,588268,676,6,34,0.17911,0.186425,0.025495,0.23887,0.091235,1.371857,302,0.410384,0.820171,2315656,0.029412
CONT_s13_TearsOfSteel,4,40.0,1789008039.812,1789008062.746,0.362937,1.1247,0.140209,8.68124,1038545,996,6,56,0.393591,1.394013,2.758329,8.68124,0.026352,1.078292,320,0.392179,0.925437,3354201,0.0
CONT_s13_TearsOfSteel,5,50.0,1789008062.746,1789008072.746,0.225143,0.210139,0.0,0.568562,300214,272,6,26,0.0,0.235955,0.189622,0.450696,-0.137794,0.620336,-724,0.369741,0.608921,3654415,0.384615
CONT_s13_TearsOfSteel,6,60.0,1789008072.746,1789008082.746,0.353979,0.19627,0.0,0.716423,458690,381,4,25,0.606045,0.445894,0.096843,0.606045,0.128836,1.572241,109,0.367964,0.961994,4113105,0.2
CONT_s13_TearsOfSteel,7,70.0,1789008082.746,1789008092.746,0.4536,0.048896,0.387916,0.606045,583597,564,4,25,0.452528,0.446841,0.030768,0.504757,0.099621,1.281432,183,0.376794,1.203841,4696702,0.0
CONT_s13_TearsOfSteel,8,80.0,1789008092.746,1789008102.746,0.558619,0.338972,0.368662,2.030352,745222,714,6,26,1.094608,0.803275,0.532036,2.030352,0.105019,1.231523,150,0.394345,1.416574,5441924,0.0
CONT_s13_TearsOfSteel,9,90.0,1789008102.746,1789008112.746,0.96438,0.05101,0.858572,1.094608,1234340,1137,6,25,0.977137,0.965609,0.051982,1.031284,0.405761,1.726364,423,0.442742,2.178199,6676264,0.0
CONT_s13_TearsOfSteel,10,100.0,1789008112.746,1789008122.746,0.966059,0.059848,0.851919,1.072524,1274642,1184,6,26,0.999812,0.958866,0.059584,1.050232,0.001679,1.001741,47,0.484824,1.992597,7950906,0.0
CONT_s13_TearsOfSteel,11,110.0,1789008122.746,1789008132.746,0.965433,0.045793,0.879007,1.066945,1244851,1156,6,25,0.972393,0.955114,0.038828,1.022764,-0.000626,0.999352,-28,0.519855,1.85712,9195757,0.0
CONT_s13_TearsOfSteel,12,120.0,1789008132.746,1789008142.746,0.742706,0.357798,0.0,1.056154,968155,820,6,25,0.898132,0.95986,0.065926,1.045765,-0.222727,0.769298,-336,0.535211,1.387688,10163912,0.12
CONT_s13_TearsOfSteel,13,130.0,1789008142.746,1789008152.746,0.970188,0.48336,0.0,1.410274,1277637,1092,6,25,1.345597,1.043447,0.453468,1.403729,0.227482,1.306288,272,0.56342,1.721962,11441549,0.16
CONT_s13_TearsOfSteel,14,140.0,1789008152.746,1789008162.746,1.178867,0.281497,0.0,1.374114,1481109,1198,4,24,1.354812,1.255107,0.055442,1.354812,0.208679,1.215091,106,0.599259,1.967208,12922658,0.041667
CONT_s13_TearsOfSteel,15,150.0,1789008162.746,1789008172.746,1.271701,0.082633,1.132184,1.415031,1674031,1388,6,25,1.260268,1.273092,0.070023,1.350698,0.092834,1.078748,190,0.637937,1.993459,14596689,0.0
CONT_s13_TearsOfSteel,16,160.0,1789008172.746,1789008182.746,1.270019,0.053039,1.170546,1.441253,1676683,1524,8,25,1.170546,1.274121,0.073783,1.441253,-0.001682,0.998677,136,0.672418,1.888734,16273372,0.0
CONT_s13_TearsOfSteel,17,170.0,1789008182.746,1789008192.746,1.270861,0.062303,1.170546,1.37061,1647142,1541,7,25,1.351796,1.273404,0.06829,1.37061,0.000842,1.000663,17,0.702846,1.808164,17920514,0.0
CONT_s13_TearsOfSteel,18,180.0,1789008192.746,1789008202.746,2.997812,7.674378,0.0,40.089656,3858215,3115,6,25,3.430272,0.581724,1.127212,3.430272,1.726951,2.358883,1574,0.813155,3.686643,21778729,0.28
CONT_s13_TearsOfSteel,19,190.0,1789008202.746,1789008212.746,2.189003,1.431026,0.0,3.430272,2841494,2243,2,25,3.260398,3.195227,0.107143,3.366094,-0.808809,0.7302,-872,0.87697,2.496098,24620223,0.24
CONT_s13_TearsOfSteel,20,200.0,1789008212.746,1789008222.746,3.200308,0.090465,2.985935,3.309508,4168481,3417,6,25,3.028976,3.184503,0.113667,3.309508,1.011305,1.461993,1174,0.979978,3.265694,28788704,0.0
