run_id,window_index,t_media_start,t_wall_start,t_wall_end,throughput_mean,throughput_std,throughput_min,throughput_max,total_bytes,total_packets,active_flows,n_samples,tp_slot_akhir,tp_pendek_mean,tp_pendek_std,tp_pendek_max,tp_delta_prev,tp_rasio_prev,pkt_delta_prev,tp_kumulatif,tp_rasio_kumulatif,bytes_kumulatif,rasio_diam
CONT_s3_OfForestAndMen,0,0.0,1788993401.684,1788993411.684,0.299473,0.042013,0.235348,0.395913,392698,390,4,34,0.239764,0.295044,0.037105,0.324897,0.299473,0.0,390,0.299324,1.000498,392698,0.0
CONT_s3_OfForestAndMen,1,10.0,1788993411.684,1788993421.684,0.337524,0.389047,0.0,2.478268,431608,418,2,33,0.0,0.431382,0.696293,2.478268,0.038051,1.12706,28,0.317699,1.062402,824306,0.090909
CONT_s3_OfForestAndMen,2,20.0,1788993421.684,1788993431.684,0.135768,0.119432,0.0,0.487674,173177,214,3,33,0.166028,0.140586,0.069179,0.29477,-0.201756,0.402247,-204,0.257462,0.527332,997483,0.30303
CONT_s3_OfForestAndMen,3,30.0,1788993431.684,1788993441.684,0.313915,0.087236,0.081491,0.503234,409438,478,4,34,0.112822,0.242407,0.095829,0.368749,0.178147,2.312143,264,0.27153,1.156097,1406921,0.0
CONT_s3_OfForestAndMen,4,40.0,1788993441.684,1788993451.684,0.221251,0.267215,0.0,0.959167,285170,289,4,33,0.753082,0.18725,0.30961,0.800052,-0.092664,0.704812,-189,0.26172,0.845373,1692091,0.363636
CONT_s3_OfForestAndMen,5,50.0,1788993451.684,1788993461.684,0.749738,0.065415,0.59601,0.811259,954019,771,4,33,0.804742,0.747024,0.060681,0.804742,0.528487,3.388631,482,0.341967,2.192428,2646110,0.0
CONT_s3_OfForestAndMen,6,60.0,1788993461.684,1788993471.684,0.751135,0.071256,0.555817,0.91207,981082,814,6,34,0.792925,0.738061,0.035927,0.807371,0.001397,1.001863,43,0.401041,1.872963,3627192,0.0
CONT_s3_OfForestAndMen,7,70.0,1788993471.684,1788993481.684,0.736605,0.294013,0.0,1.543401,947165,807,4,33,0.0,0.691077,0.516665,1.543401,-0.01453,0.980656,-7,0.442797,1.663528,4574357,0.060606
CONT_s3_OfForestAndMen,8,80.0,1788993481.684,1788993491.684,0.876954,0.736007,0.0,1.760159,1121595,901,4,33,1.395299,1.529484,0.139311,1.760159,0.140349,1.190535,94,0.490519,1.787808,5695952,0.393939
CONT_s3_OfForestAndMen,9,90.0,1788993491.684,1788993501.684,1.534095,0.117538,1.361835,1.765254,1963207,1658,6,33,1.517194,1.535449,0.126446,1.746286,0.657141,1.749345,757,0.594076,2.582321,7659159,0.0
