run_id,window_index,t_media_start,t_wall_start,t_wall_end,throughput_mean,throughput_std,throughput_min,throughput_max,total_bytes,total_packets,active_flows,n_samples,tp_slot_akhir,tp_pendek_mean,tp_pendek_std,tp_pendek_max,tp_delta_prev,tp_rasio_prev,pkt_delta_prev,tp_kumulatif,tp_rasio_kumulatif,bytes_kumulatif,rasio_diam
CONT_s14_ElephantsDream,0,0.0,1788992262.471,1788992273.004,0.282198,0.933145,0.0,5.773237,387550,336,6,36,0.202576,0.115545,0.0816,0.20267,0.282198,0.0,336,0.284796,0.990878,387550,0.25
CONT_s14_ElephantsDream,1,10.0,1788992273.004,1788992283.004,0.126593,0.088229,0.0,0.2222,164352,142,3,34,0.165073,0.138285,0.064772,0.212919,-0.155605,0.448596,-194,0.207628,0.609711,551902,0.294118
CONT_s14_ElephantsDream,2,20.0,1788992283.004,1788992293.004,0.121801,0.040225,0.07756,0.173883,155188,155,2,34,0.082907,0.121578,0.037769,0.163154,-0.004792,0.962146,13,0.17977,0.677538,707090,0.0
CONT_s14_ElephantsDream,3,30.0,1788992293.004,1788992303.004,0.120863,0.040389,0.077006,0.173524,158605,163,4,35,0.082907,0.121366,0.041276,0.16587,-0.000938,0.992299,8,0.164979,0.732596,865695,0.0
CONT_s14_ElephantsDream,4,40.0,1788992303.004,1788992313.004,0.123061,0.037799,0.077046,0.166947,157542,159,4,34,0.157016,0.128629,0.037247,0.166947,0.002198,1.018186,-4,0.156775,0.784953,1023237,0.0
CONT_s14_ElephantsDream,5,50.0,1788992313.004,1788992323.004,0.127857,0.137794,0.0,0.649665,164759,176,5,34,0.079497,0.179749,0.202192,0.649665,0.004796,1.038973,17,0.152063,0.840816,1187996,0.264706
CONT_s14_ElephantsDream,6,60.0,1788992323.004,1788992333.004,0.122542,0.050642,0.011679,0.205897,154863,158,5,33,0.121646,0.118069,0.031296,0.160315,-0.005315,0.95843,-18,0.147979,0.828104,1342859,0.0
CONT_s14_ElephantsDream,7,70.0,1788992333.004,1788992343.004,0.12234,0.037171,0.075248,0.201164,158250,151,4,34,0.082654,0.120902,0.034413,0.201164,-0.000202,0.998352,-7,0.144757,0.84514,1501109,0.0
CONT_s14_ElephantsDream,8,80.0,1788992343.004,1788992353.004,0.098013,0.116641,0.0,0.40935,126574,109,2,34,0.24218,0.064725,0.134477,0.40507,-0.024327,0.801153,-42,0.13953,0.702451,1627683,0.470588
CONT_s14_ElephantsDream,9,90.0,1788992353.004,1788992363.004,0.124996,0.108545,0.0,0.39715,159348,143,3,33,0.181867,0.12141,0.086162,0.237975,0.026983,1.2753,34,0.138116,0.905007,1787031,0.30303
CONT_s14_ElephantsDream,10,100.0,1788992363.004,1788992373.004,0.083277,0.110385,0.0,0.413582,108420,94,2,34,0.204592,0.061817,0.132172,0.413582,-0.041719,0.666237,-49,0.133087,0.625734,1895451,0.558824
CONT_s14_ElephantsDream,11,110.0,1788992373.004,1788992383.004,0.124513,0.065874,0.0,0.204869,160127,139,4,34,0.15781,0.124915,0.063495,0.163289,0.041236,1.495167,45,0.132366,0.940672,2055578,0.205882
CONT_s14_ElephantsDream,12,120.0,1788992383.004,1788992393.004,0.121432,0.077043,0.0,0.259921,158297,153,4,34,0.080767,0.118315,0.066855,0.259087,-0.003081,0.975256,14,0.13152,0.923297,2213875,0.205882
CONT_s14_ElephantsDream,13,130.0,1788992393.004,1788992403.004,0.360394,1.345054,0.077503,7.966883,455312,404,4,33,0.125496,0.906992,2.353395,7.966883,0.238962,2.967867,251,0.147408,2.444874,2669187,0.0
CONT_s14_ElephantsDream,14,140.0,1788992403.004,1788992413.004,0.121559,0.03266,0.075346,0.175512,157683,175,5,34,0.120503,0.122341,0.029404,0.174171,-0.238835,0.337295,-229,0.145665,0.834511,2826870,0.0
CONT_s14_ElephantsDream,15,150.0,1788992413.004,1788992423.004,0.122659,0.03598,0.075685,0.192469,157368,155,4,33,0.152552,0.117912,0.034883,0.185407,0.0011,1.009049,-20,0.144246,0.850346,2984238,0.0
CONT_s14_ElephantsDream,16,160.0,1788992423.004,1788992433.004,0.111665,0.059831,0.0,0.292742,142809,138,4,33,0.292742,0.083755,0.089545,0.292742,-0.010994,0.910369,-17,0.142337,0.784511,3127047,0.121212
CONT_s14_ElephantsDream,17,170.0,1788992433.004,1788992443.004,0.104251,0.111581,0.0,0.41372,135130,120,4,34,0.0,0.118088,0.081732,0.222929,-0.007414,0.933605,-18,0.140215,0.743508,3262177,0.470588
CONT_s14_ElephantsDream,18,180.0,1788992443.004,1788992453.004,1.224586,6.318289,0.0,37.519559,1604568,1351,6,34,0.160212,0.128205,0.038893,0.162557,1.120335,11.746516,1231,0.198091,6.181937,4866745,0.029412
CONT_s14_ElephantsDream,19,190.0,1788992453.004,1788992463.004,0.121461,0.037456,0.077168,0.162017,154135,156,4,33,0.08,0.118174,0.036361,0.160368,-1.103125,0.099185,-1195,0.194331,0.625021,5020880,0.0
CONT_s14_ElephantsDream,20,200.0,1788992463.004,1788992473.004,0.07202,0.106358,0.0,0.395509,91654,85,2,33,0.0,0.038881,0.116643,0.388812,-0.049441,0.592948,-71,0.188589,0.381889,5112534,0.545455
CONT_s14_ElephantsDream,21,210.0,1788992473.004,1788992483.004,0.17522,0.088505,0.0,0.394737,226207,215,4,33,0.188682,0.183371,0.061947,0.312602,0.1032,2.432935,130,0.187966,0.93219,5338741,0.060606
CONT_s14_ElephantsDream,22,220.0,1788992483.004,1788992493.004,0.179484,0.045858,0.081981,0.244227,232159,224,4,34,0.081981,0.176002,0.057715,0.239737,0.004264,1.024335,9,0.187595,0.956763,5570900,0.0
CONT_s14_ElephantsDream,23,230.0,1788992493.004,1788992503.004,0.168581,0.120457,0.0,0.408084,218583,193,3,34,0.199987,0.181105,0.061657,0.232764,-0.010903,0.939254,-31,0.186777,0.902579,5789483,0.176471
CONT_s14_ElephantsDream,24,240.0,1788992503.004,1788992513.004,0.181117,0.059371,0.0,0.284099,234708,229,6,34,0.221339,0.180045,0.034162,0.221339,0.012536,1.074362,36,0.186542,0.970918,6024191,0.029412
CONT_s14_ElephantsDream,25,250.0,1788992513.004,1788992523.004,0.147033,0.123662,0.0,0.445051,186219,165,3,33,0.201925,0.167805,0.064295,0.234337,-0.034084,0.811812,-64,0.185047,0.794571,6210410,0.30303
CONT_s14_ElephantsDream,26,260.0,1788992523.004,1788992533.004,0.364466,0.170964,0.0,0.60281,470063,463,6,34,0.468505,0.50745,0.039466,0.567752,0.217433,2.478804,298,0.191674,1.901489,6680473,0.029412
CONT_s14_ElephantsDream,27,270.0,1788992533.004,1788992543.004,0.504429,0.053468,0.402367,0.620942,642908,631,4,33,0.531306,0.505947,0.056483,0.620942,0.139963,1.384022,168,0.202706,2.488476,7323381,0.0
