run_id,window_index,t_start,mean_o22,stall_s,label
CONT_s13_Valkaama,0,0.0,3.5843,1.057,Critical
CONT_s13_Valkaama,1,10.0,3.7806,0,Good
CONT_s13_Valkaama,2,20.0,1.6556,0,Critical
CONT_s13_Valkaama,3,30.0,2.6294,0,Degraded
CONT_s13_Valkaama,4,40.0,2.5882,4.832,Critical
CONT_s13_Valkaama,5,50.0,1.5033,0,Critical
CONT_s13_Valkaama,6,60.0,1.5033,0,Critical
CONT_s13_Valkaama,7,70.0,1.4498,0,Critical
CONT_s13_Valkaama,8,80.0,1.4498,0,Critical
CONT_s13_Valkaama,9,90.0,2.5535,0,Degraded
CONT_s13_Valkaama,10,100.0,2.8417,0,Degraded
CONT_s13_Valkaama,11,110.0,2.821,0,Degraded
CONT_s13_Valkaama,12,120.0,2.821,0,Degraded
CONT_s13_Valkaama,13,130.0,3.5887,0,Good
CONT_s13_Valkaama,14,140.0,3.7565,0,Good
CONT_s13_Valkaama,15,150.0,3.7565,0,Good
CONT_s13_Valkaama,16,160.0,3.8621,0,Good
CONT_s13_Valkaama,17,170.0,4.0732,0,Excellent
CONT_s13_Valkaama,18,180.0,3.9702,0,Good
CONT_s13_Valkaama,19,190.0,3.7806,0,Good
CONT_s13_Valkaama,20,200.0,3.9494,0,Good
CONT_s13_Valkaama,21,210.0,4.3673,0,Excellent
CONT_s13_Valkaama,22,220.0,4.3817,0,Excellent
CONT_s13_Valkaama,23,230.0,4.3358,0,Excellent
CONT_s13_Valkaama,24,240.0,4.3432,0,Excellent
CONT_s13_Valkaama,25,250.0,4.3432,0,Excellent
CONT_s13_Valkaama,26,260.0,4.2499,0,Excellent
CONT_s13_Valkaama,27,270.0,4.2182,0,Excellent
CONT_s13_Valkaama,28,280.0,4.3183,0,Excellent
CONT_s13_Valkaama,29,290.0,4.3183,0,Excellent
