run_id,window_index,t_media_start,t_wall_start,t_wall_end,throughput_mean,throughput_std,throughput_min,throughput_max,total_bytes,total_packets,active_flows,n_samples,tp_slot_akhir,tp_pendek_mean,tp_pendek_std,tp_pendek_max,tp_delta_prev,tp_rasio_prev,pkt_delta_prev,tp_kumulatif,tp_rasio_kumulatif,bytes_kumulatif,rasio_diam
CONT_s10_ElephantsDream,0,0.0,1788990709.177,1788990719.177,1.017367,0.125503,0.756303,1.222346,1291059,1081,4,35,1.14316,1.022782,0.092714,1.182954,1.017367,0.0,1081,1.017664,0.999708,1291059,0.0
CONT_s10_ElephantsDream,1,10.0,1788990719.177,1788990729.177,1.015537,0.105473,0.800557,1.269367,1289377,1094,4,35,1.06443,1.002027,0.126414,1.269367,-0.00183,0.998201,13,1.016205,0.999343,2580436,0.0
CONT_s10_ElephantsDream,2,20.0,1788990729.177,1788990739.177,1.166067,2.065075,0.0,13.12806,1528712,1223,4,36,1.110018,1.001056,0.215795,1.22132,0.15053,1.148227,129,1.06737,1.092467,4109148,0.166667
CONT_s10_ElephantsDream,3,30.0,1788990739.177,1788990749.177,1.082061,0.072327,0.922308,1.202208,1381788,1259,6,35,1.130806,1.089869,0.090723,1.202208,-0.084006,0.927958,36,1.070833,1.010485,5490936,0.0
CONT_s10_ElephantsDream,4,40.0,1788990749.177,1788990759.177,1.075741,0.070865,0.941381,1.198392,1367355,1259,5,35,0.987218,1.073381,0.081325,1.198392,-0.00632,0.994159,0,1.071803,1.003674,6858291,0.0
CONT_s10_ElephantsDream,5,50.0,1788990759.177,1788990769.177,0.866226,0.405499,0.0,1.166816,1135827,928,2,36,1.008951,1.057326,0.039232,1.166816,-0.209515,0.805237,-331,1.037399,0.834998,7994118,0.166667
CONT_s10_ElephantsDream,6,60.0,1788990769.177,1788990780.726,1.425953,2.52278,0.001405,15.1328,2109185,1682,2,41,0.001405,0.778722,0.253959,1.012635,0.559727,1.646167,754,1.099575,1.296822,10103303,0.02439
CONT_s10_ElephantsDream,7,70.0,1788990780.726,1788990790.726,0.814791,0.172362,0.001405,0.998201,1050652,973,6,35,0.747209,0.849545,0.065313,0.937295,-0.611162,0.571401,-709,1.064479,0.765436,11153955,0.028571
CONT_s10_ElephantsDream,8,80.0,1788990790.726,1788990800.726,0.849134,0.050611,0.747209,0.933055,1089391,1076,4,35,0.856401,0.854232,0.024813,0.916473,0.034343,1.042149,103,1.040988,0.8157,12243346,0.0
CONT_s10_ElephantsDream,9,90.0,1788990800.726,1788990810.726,0.78895,0.211199,0.0,0.912903,1011073,1001,2,35,0.0,0.651546,0.335189,0.893262,-0.060184,0.929123,-75,1.016335,0.77627,13254419,0.057143
CONT_s10_ElephantsDream,10,100.0,1788990810.726,1788990820.726,0.37359,0.280355,0.0,0.844979,475636,392,2,35,0.634745,0.424853,0.26651,0.707425,-0.41536,0.473528,-609,0.959205,0.389479,13730055,0.342857
CONT_s10_ElephantsDream,11,110.0,1788990820.726,1788990830.726,0.50116,0.219566,0.0,0.912899,655118,542,2,36,0.543107,0.571439,0.072183,0.684224,0.12757,1.341471,150,0.920781,0.544277,14385173,0.111111
CONT_s10_ElephantsDream,12,120.0,1788990830.726,1788990840.726,0.57844,0.066217,0.470342,0.732293,738344,660,4,35,0.548128,0.577765,0.049764,0.676743,0.07728,1.154202,118,0.894922,0.646358,15123517,0.0
CONT_s10_ElephantsDream,13,130.0,1788990840.726,1788990850.726,2.225322,9.983146,0.384853,60.435339,2842422,2408,7,35,0.529052,0.467473,0.048875,0.555191,1.646882,3.847109,1748,0.988321,2.251619,17965939,0.0
CONT_s10_ElephantsDream,14,140.0,1788990850.726,1788990860.726,0.169757,0.222629,0.0,0.639208,218823,212,4,36,0.55408,0.130895,0.221362,0.561601,-2.055565,0.076284,-2196,0.933648,0.181821,18184762,0.611111
CONT_s10_ElephantsDream,15,150.0,1788990860.726,1788990870.726,0.451256,0.07822,0.254124,0.612782,573839,478,2,35,0.424877,0.436677,0.076193,0.53768,0.281499,2.658247,266,0.90413,0.499105,18758601,0.0
CONT_s10_ElephantsDream,16,160.0,1788990870.726,1788990880.726,0.227343,0.241165,0.0,0.770955,295802,240,2,36,0.458685,0.202287,0.229539,0.579484,-0.223913,0.503801,-238,0.863817,0.263184,19054403,0.5
CONT_s10_ElephantsDream,17,170.0,1788990880.726,1788990890.726,0.278909,0.214917,0.0,0.578107,352369,290,2,34,0.0,0.300824,0.200257,0.578107,0.051566,1.22682,50,0.832407,0.335063,19406772,0.352941
CONT_s10_ElephantsDream,18,180.0,1788990890.726,1788990900.726,0.609215,2.22728,0.0,13.517013,798717,647,2,35,0.171808,1.651587,3.960115,13.517013,0.330306,2.184279,357,0.82135,0.741724,20205489,0.485714
CONT_s10_ElephantsDream,19,190.0,1788990900.726,1788990910.726,0.200147,0.02644,0.162272,0.256219,264711,325,3,36,0.202067,0.199027,0.028238,0.254178,-0.409068,0.328533,-322,0.789654,0.253462,20470200,0.0
CONT_s10_ElephantsDream,20,200.0,1788990910.726,1788990920.726,0.202717,0.032824,0.12853,0.262507,260632,326,4,35,0.213554,0.203162,0.03723,0.262507,0.00257,1.012841,1,0.761906,0.266066,20730832,0.0
CONT_s10_ElephantsDream,21,210.0,1788990920.726,1788990930.726,0.202427,0.029197,0.133012,0.263989,257650,323,4,35,0.206651,0.207578,0.025268,0.258242,-0.00029,0.998569,-3,0.736921,0.274693,20988482,0.0
CONT_s10_ElephantsDream,22,220.0,1788990930.726,1788990940.726,0.197993,0.060624,0.08155,0.462637,250873,308,2,35,0.128588,0.189391,0.09992,0.462637,-0.004434,0.978096,-15,0.713929,0.277329,21239355,0.0
CONT_s10_ElephantsDream,23,230.0,1788990940.726,1788990950.726,0.14355,0.07206,0.0,0.294852,187458,163,2,36,0.127106,0.153253,0.068337,0.254925,-0.054443,0.725026,-145,0.689934,0.208063,21426813,0.111111
CONT_s10_ElephantsDream,24,240.0,1788990950.726,1788990960.726,0.104414,0.132526,0.0,0.425358,135358,112,2,35,0.192776,0.100809,0.131187,0.41636,-0.039136,0.72737,-51,0.666494,0.156662,21562171,0.542857
CONT_s10_ElephantsDream,25,250.0,1788990960.726,1788990970.726,0.11158,0.117864,0.0,0.40854,143646,119,2,34,0.122283,0.152316,0.113018,0.406557,0.007166,1.068631,7,0.645521,0.172853,21705817,0.441176
CONT_s10_ElephantsDream,26,260.0,1788990970.726,1788990980.726,0.138602,0.084344,0.0,0.243912,176996,156,4,34,0.0,0.138622,0.091665,0.21664,0.027022,1.242176,37,0.62697,0.221066,21882813,0.205882
CONT_s10_ElephantsDream,27,270.0,1788990980.726,1788990990.726,0.142457,0.078591,0.0,0.282303,186041,178,5,36,0.168741,0.142554,0.086115,0.257812,0.003855,1.027813,22,0.609512,0.233723,22068854,0.111111
CONT_s10_ElephantsDream,28,280.0,1788990990.726,1788991000.726,0.110581,0.070887,0.0,0.257291,141392,143,5,35,0.0,0.040377,0.070189,0.226538,-0.031876,0.776241,-35,0.592587,0.186607,22210246,0.2
CONT_s10_ElephantsDream,29,290.0,1788991000.726,1788991010.726,0.002223,0.006845,0.0,0.025403,2889,12,2,36,0.0,0.000382,0.001208,0.004202,-0.108358,0.020103,-131,0.572658,0.003882,22213135,0.916667
