run_id,window_index,t_media_start,t_wall_start,t_wall_end,throughput_mean,throughput_std,throughput_min,throughput_max,total_bytes,total_packets,active_flows,n_samples,tp_slot_akhir,tp_pendek_mean,tp_pendek_std,tp_pendek_max,tp_delta_prev,tp_rasio_prev,pkt_delta_prev,tp_kumulatif,tp_rasio_kumulatif,bytes_kumulatif,rasio_diam
CONT_s1_TheSwissAccount,0,0.0,1789008761.863,1789008771.863,23.578133,63.519688,0.0,264.684442,30723940,22944,4,25,56.200358,7.025045,18.586521,56.200358,23.578133,0.0,22944,23.638573,0.997443,30723940,0.4
CONT_s1_TheSwissAccount,1,10.0,1789008771.863,1789008781.863,4.063275,13.423517,0.0,56.200358,5256617,3923,2,25,0.0,0.449109,1.18004,3.571143,-19.514858,0.172332,-19021,13.812445,0.294175,35980557,0.84
CONT_s1_TheSwissAccount,2,20.0,1789008781.863,1789008791.863,2.674265,7.331049,0.0,25.756724,3514905,2625,2,25,23.232255,2.904032,7.683346,23.232255,-1.38901,0.658155,-1298,10.064686,0.265708,39495462,0.88
CONT_s1_TheSwissAccount,3,30.0,1789008791.863,1789008801.863,2.57467,8.781809,0.0,39.414189,3461619,2591,2,25,0.140111,0.20433,0.145872,0.456851,-0.099595,0.962758,-34,8.19729,0.314088,42957081,0.64
CONT_s1_TheSwissAccount,4,40.0,1789008801.863,1789008811.863,0.234973,0.070877,0.139304,0.354609,308496,252,2,25,0.287832,0.237823,0.05759,0.293282,-2.339697,0.091263,-2339,6.597927,0.035613,43265577,0.0
CONT_s1_TheSwissAccount,5,50.0,1789008811.863,1789008821.863,0.236694,0.068876,0.138378,0.324523,296971,251,4,24,0.311545,0.237132,0.071034,0.324523,0.001721,1.007324,-1,5.575739,0.042451,43562548,0.0
CONT_s1_TheSwissAccount,6,60.0,1789008821.863,1789008831.863,0.511695,1.144069,0.147572,6.10915,680638,628,6,25,0.231711,0.288251,0.028089,0.32601,0.275001,2.161842,377,4.849306,0.105519,44243186,0.0
CONT_s1_TheSwissAccount,7,70.0,1789008831.863,1789008841.863,0.265021,0.082296,0.0,0.329697,352292,384,3,25,0.0,0.217355,0.128356,0.324948,-0.246674,0.517928,-244,4.267147,0.062107,44595478,0.08
CONT_s1_TheSwissAccount,8,80.0,1789008841.863,1789008851.863,0.014381,0.068139,0.0,0.341149,17734,22,2,24,0.341149,0.042781,0.112773,0.341149,-0.25064,0.054264,-362,3.806353,0.003778,44613212,0.958333
CONT_s1_TheSwissAccount,9,90.0,1789008851.863,1789008861.863,0.279427,0.063457,0.0,0.341622,367594,403,6,25,0.0,0.249105,0.098344,0.323697,0.265046,19.43029,381,3.450662,0.080978,44980806,0.04
