run_id,window_index,t_start,mean_o22,stall_s,label
CONT_s11_RedBullPlayStreets,0,0.0,2.7602,0.396,Degraded
CONT_s11_RedBullPlayStreets,1,10.0,3.244,0,Good
CONT_s11_RedBullPlayStreets,2,20.0,2.8827,0,Degraded
CONT_s11_RedBullPlayStreets,3,30.0,2.8728,0,Degraded
CONT_s11_RedBullPlayStreets,4,40.0,2.8728,0,Degraded
CONT_s11_RedBullPlayStreets,5,50.0,3.7782,0,Good
CONT_s11_RedBullPlayStreets,6,60.0,3.7542,0,Good
CONT_s11_RedBullPlayStreets,7,70.0,3.7542,0,Good
CONT_s11_RedBullPlayStreets,8,80.0,3.8114,0,Good
CONT_s11_RedBullPlayStreets,9,90.0,3.5733,0,Good
CONT_s11_RedBullPlayStreets,10,100.0,3.7542,0,Good
CONT_s11_RedBullPlayStreets,11,110.0,3.7542,0,Good
CONT_s11_RedBullPlayStreets,12,120.0,3.9259,0,Good
CONT_s11_RedBullPlayStreets,13,130.0,4.0403,0,Excellent
CONT_s11_RedBullPlayStreets,14,140.0,2.5875,1.592,Critical
CONT_s11_RedBullPlayStreets,15,150.0,1.6277,0,Critical
CONT_s11_RedBullPlayStreets,16,160.0,1.7066,0,Critical
CONT_s11_RedBullPlayStreets,17,170.0,1.8135,0,Critical
CONT_s11_RedBullPlayStreets,18,180.0,2.8162,0,Degraded
CONT_s11_RedBullPlayStreets,19,190.0,2.8728,0,Degraded
CONT_s11_RedBullPlayStreets,20,200.0,3.1779,0,Good
CONT_s11_RedBullPlayStreets,21,210.0,4.3984,0,Excellent
CONT_s11_RedBullPlayStreets,22,220.0,4.3984,0,Excellent
CONT_s11_RedBullPlayStreets,23,230.0,4.3984,0,Excellent
CONT_s11_RedBullPlayStreets,24,240.0,4.3984,0,Excellent
CONT_s11_RedBullPlayStreets,25,250.0,4.3984,0,Excellent
CONT_s11_RedBullPlayStreets,26,260.0,4.3984,0,Excellent
CONT_s11_RedBullPlayStreets,27,270.0,3.9733,0,Good
CONT_s11_RedBullPlayStreets,28,280.0,3.8671,0,Good
CONT_s11_RedBullPlayStreets,29,290.0,3.997,0,Good
