run_id,window_index,t_start,mean_o22,stall_s,label
CONT_s1_TheSwissAccount,0,0.0,4.2332,0.084,Degraded
CONT_s1_TheSwissAccount,1,10.0,4.4717,0,Excellent
CONT_s1_TheSwissAccount,2,20.0,4.4717,0,Excellent
CONT_s1_TheSwissAccount,3,30.0,4.4717,0,Excellent
CONT_s1_TheSwissAccount,4,40.0,4.4717,0,Excellent
CONT_s1_TheSwissAccount,5,50.0,4.4717,0,Excellent
CONT_s1_TheSwissAccount,6,60.0,4.4717,0,Excellent
CONT_s1_TheSwissAccount,7,70.0,4.4717,0,Excellent
CONT_s1_TheSwissAccount,8,80.0,4.4717,0,Excellent
CONT_s1_TheSwissAccount,9,90.0,4.4717,0,Excellent
CONT_s1_TheSwissAccount,10,100.0,3.2539,2.315,Critical
CONT_s1_TheSwissAccount,11,110.0,2.365,0,Degraded
CONT_s1_TheSwissAccount,12,120.0,2.8597,0,Degraded
CONT_s1_TheSwissAccount,13,130.0,2.8348,0,Degraded
CONT_s1_TheSwissAccount,14,140.0,2.8348,0,Degraded
CONT_s1_TheSwissAccount,15,150.0,3.6674,0,Good
CONT_s1_TheSwissAccount,16,160.0,3.8071,0,Good
CONT_s1_TheSwissAccount,17,170.0,3.7894,0,Good
CONT_s1_TheSwissAccount,18,180.0,3.7894,0,Good
CONT_s1_TheSwissAccount,19,190.0,3.8583,0,Good
CONT_s1_TheSwissAccount,20,200.0,3.6031,0,Good
CONT_s1_TheSwissAccount,21,210.0,3.2476,0,Good
CONT_s1_TheSwissAccount,22,220.0,3.7256,0,Good
CONT_s1_TheSwissAccount,23,230.0,3.3113,0,Good
CONT_s1_TheSwissAccount,24,240.0,2.8969,0,Degraded
CONT_s1_TheSwissAccount,25,250.0,2.8969,0,Degraded
CONT_s1_TheSwissAccount,26,260.0,3.5297,0,Good
CONT_s1_TheSwissAccount,27,270.0,3.9211,0,Good
CONT_s1_TheSwissAccount,28,280.0,3.8755,0,Good
CONT_s1_TheSwissAccount,29,290.0,3.8755,0,Good
