run_id,window_index,t_start,mean_o22,stall_s,label
CONT_s3_Valkaama,0,0.0,2.6638,2.218,Critical
CONT_s3_Valkaama,1,10.0,2.6221,0,Degraded
CONT_s3_Valkaama,2,20.0,2.7876,0,Degraded
CONT_s3_Valkaama,3,30.0,2.7736,0,Degraded
CONT_s3_Valkaama,4,40.0,2.1078,0,Degraded
CONT_s3_Valkaama,5,50.0,2.1965,0,Degraded
CONT_s3_Valkaama,6,60.0,3.4677,0,Good
CONT_s3_Valkaama,7,70.0,3.7323,0,Good
CONT_s3_Valkaama,8,80.0,3.7328,0,Good
CONT_s3_Valkaama,9,90.0,3.9557,0,Good
CONT_s3_Valkaama,10,100.0,4.2665,0,Excellent
CONT_s3_Valkaama,11,110.0,4.2545,0,Excellent
CONT_s3_Valkaama,12,120.0,4.2545,0,Excellent
CONT_s3_Valkaama,13,130.0,4.2545,0,Excellent
CONT_s3_Valkaama,14,140.0,4.2545,0,Excellent
CONT_s3_Valkaama,15,150.0,4.2545,0,Excellent
CONT_s3_Valkaama,16,160.0,4.2673,0,Excellent
CONT_s3_Valkaama,17,170.0,4.2545,0,Excellent
CONT_s3_Valkaama,18,180.0,3.7806,0,Good
CONT_s3_Valkaama,19,190.0,3.7806,0,Good
CONT_s3_Valkaama,20,200.0,3.7806,0,Good
CONT_s3_Valkaama,21,210.0,3.7806,0,Good
CONT_s3_Valkaama,22,220.0,3.7806,0,Good
CONT_s3_Valkaama,23,230.0,3.0544,0,Good
CONT_s3_Valkaama,24,240.0,2.8728,0,Degraded
CONT_s3_Valkaama,25,250.0,2.8728,0,Degraded
CONT_s3_Valkaama,26,260.0,2.8728,0,Degraded
CONT_s3_Valkaama,27,270.0,2.8728,0,Degraded
CONT_s3_Valkaama,28,280.0,3.2998,0,Good
CONT_s3_Valkaama,29,290.0,3.0588,0,Good
