run_id,window_index,t_start,mean_o22,stall_s,label
CONT_s5_TheSwissAccount,0,0.0,3.8755,0.279,Degraded
CONT_s5_TheSwissAccount,1,10.0,4.2404,0,Excellent
CONT_s5_TheSwissAccount,2,20.0,4.3401,0,Excellent
CONT_s5_TheSwissAccount,3,30.0,4.1746,0,Excellent
CONT_s5_TheSwissAccount,4,40.0,3.8755,0,Good
CONT_s5_TheSwissAccount,5,50.0,3.4841,0,Good
CONT_s5_TheSwissAccount,6,60.0,2.6252,2.554,Critical
CONT_s5_TheSwissAccount,7,70.0,2.5465,0,Degraded
CONT_s5_TheSwissAccount,8,80.0,2.8348,0,Degraded
CONT_s5_TheSwissAccount,9,90.0,2.8005,0,Degraded
CONT_s5_TheSwissAccount,10,100.0,2.7919,0,Degraded
CONT_s5_TheSwissAccount,11,110.0,2.7919,0,Degraded
CONT_s5_TheSwissAccount,12,120.0,1.6153,0,Critical
CONT_s5_TheSwissAccount,13,130.0,2.1088,0,Degraded
CONT_s5_TheSwissAccount,14,140.0,1.7298,0.748,Degraded
CONT_s5_TheSwissAccount,15,150.0,1.5909,0,Critical
CONT_s5_TheSwissAccount,16,160.0,1.5909,0,Critical
CONT_s5_TheSwissAccount,17,170.0,2.7181,0,Degraded
CONT_s5_TheSwissAccount,18,180.0,2.8348,0,Degraded
CONT_s5_TheSwissAccount,19,190.0,2.8348,0,Degraded
CONT_s5_TheSwissAccount,20,200.0,3.0257,0,Good
CONT_s5_TheSwissAccount,21,210.0,2.7235,0,Degraded
CONT_s5_TheSwissAccount,22,220.0,3.7447,0,Good
CONT_s5_TheSwissAccount,23,230.0,3.7256,0,Good
CONT_s5_TheSwissAccount,24,240.0,3.7705,0,Good
CONT_s5_TheSwissAccount,25,250.0,4.3029,0,Excellent
CONT_s5_TheSwissAccount,26,260.0,4.1947,0,Excellent
CONT_s5_TheSwissAccount,27,270.0,4.3316,0,Excellent
CONT_s5_TheSwissAccount,28,280.0,4.3565,0,Excellent
CONT_s5_TheSwissAccount,29,290.0,4.4148,0,Excellent
