run_id,window_index,t_media_start,t_wall_start,t_wall_end,throughput_mean,throughput_std,throughput_min,throughput_max,total_bytes,total_packets,active_flows,n_samples,tp_slot_akhir,tp_pendek_mean,tp_pendek_std,tp_pendek_max,tp_delta_prev,tp_rasio_prev,pkt_delta_prev,tp_kumulatif,tp_rasio_kumulatif,bytes_kumulatif,rasio_diam
CONT_s11_BigBuckBunny,0,0.0,1788985725.263,1788985735.263,0.665192,0.041259,0.585307,0.747994,852091,841,2,41,0.683922,0.669434,0.029695,0.693074,0.665192,0.0,841,0.665047,1.000218,852091,0.0
CONT_s11_BigBuckBunny,1,10.0,1788985735.263,1788985745.263,0.663127,0.047894,0.586944,0.762938,852594,843,2,41,0.693074,0.665957,0.050873,0.740547,-0.002065,0.996896,2,0.664174,0.998424,1704685,0.0
CONT_s11_BigBuckBunny,2,20.0,1788985745.263,1788985755.263,0.511068,0.365816,0.0,1.163669,657824,598,2,41,0.624165,0.312643,0.377329,0.874237,-0.152059,0.770694,-245,0.613063,0.83363,2362509,0.317073
CONT_s11_BigBuckBunny,3,30.0,1788985755.263,1788985765.263,0.417911,0.413235,0.0,1.105246,528388,438,2,40,0.0,0.531376,0.392964,0.960509,-0.093157,0.817721,-160,0.564992,0.739676,2890897,0.475
CONT_s11_BigBuckBunny,4,40.0,1788985765.263,1788985775.263,0.299179,0.395083,0.0,0.984354,386978,318,2,41,0.776741,0.210414,0.367933,0.984354,-0.118732,0.715892,-120,0.511688,0.58469,3277875,0.609756
CONT_s11_BigBuckBunny,5,50.0,1788985775.263,1788985785.263,0.856867,0.103732,0.670662,1.084199,1104487,966,4,41,0.888707,0.872116,0.134103,1.084199,0.557688,2.864061,648,0.569468,1.50468,4382362,0.0
CONT_s11_BigBuckBunny,6,60.0,1788985785.263,1788985795.263,2.848199,14.074774,0.0,91.822732,3665841,2904,4,41,0.882763,0.496717,0.4491,1.090057,1.991332,3.323969,1938,0.895733,3.179741,8048203,0.292683
CONT_s11_BigBuckBunny,7,70.0,1788985795.263,1788985805.263,0.546192,0.45267,0.0,1.115564,685479,549,2,40,0.0,0.570866,0.438794,0.985143,-2.302007,0.191767,-2355,0.852652,0.64058,8733682,0.375
CONT_s11_BigBuckBunny,8,80.0,1788985805.263,1788985815.263,0.796655,0.369701,0.0,1.229844,1024304,937,4,41,0.884568,0.955551,0.09789,1.157816,0.250463,1.458562,388,0.846269,0.941373,9757986,0.170732
CONT_s11_BigBuckBunny,9,90.0,1788985815.263,1788985825.263,2.641882,8.316688,0.0,46.455787,3402919,2770,5,41,0.944596,0.901298,0.048668,0.97555,1.845227,3.316218,1833,1.026302,2.574176,13160905,0.121951
CONT_s11_BigBuckBunny,10,100.0,1788985825.263,1788985835.263,0.673226,0.358814,0.0,0.972882,854862,699,4,40,0.848262,0.469885,0.411148,0.96743,-1.968656,0.254828,-2071,0.994503,0.676947,14015767,0.2
CONT_s11_BigBuckBunny,11,110.0,1788985835.263,1788985845.263,0.721465,0.851656,0.0,5.472862,938428,770,2,41,0.0,0.882336,1.447485,5.472862,0.048239,1.071654,71,0.971504,0.742627,14954195,0.292683
CONT_s11_BigBuckBunny,12,120.0,1788985845.263,1788985855.263,0.343327,0.169091,0.0,0.551971,432313,440,2,40,0.453881,0.408457,0.058918,0.532311,-0.378138,0.475875,-330,0.923887,0.371611,15386508,0.175
CONT_s11_BigBuckBunny,13,130.0,1788985855.263,1788985865.908,0.408903,0.074162,0.241567,0.555994,567137,618,4,44,0.490156,0.417035,0.047963,0.493651,0.065576,1.191002,178,0.884329,0.462388,15953645,0.0
CONT_s11_BigBuckBunny,14,140.0,1788985865.908,1788985875.908,0.410022,0.054294,0.270661,0.502341,517612,559,6,40,0.478428,0.407624,0.045151,0.495471,0.001119,1.002737,-59,0.853234,0.48055,16471257,0.0
CONT_s11_BigBuckBunny,15,150.0,1788985875.908,1788985885.908,0.471726,0.37635,0.0,2.781814,608196,592,7,41,0.513168,0.422442,0.089038,0.541953,0.061704,1.150489,33,0.829332,0.568802,17079453,0.02439
CONT_s11_BigBuckBunny,16,160.0,1788985885.908,1788985895.908,0.315473,0.198518,0.0,0.643854,397987,400,7,40,0.16463,0.067374,0.179625,0.643854,-0.156253,0.668763,-192,0.799458,0.394609,17477440,0.25
CONT_s11_BigBuckBunny,17,170.0,1788985895.908,1788985905.908,0.289103,0.222979,0.0,0.711938,375337,313,2,41,0.621043,0.428393,0.109067,0.621043,-0.02637,0.916411,-87,0.770929,0.375006,17852777,0.317073
CONT_s11_BigBuckBunny,18,180.0,1788985905.908,1788985915.908,0.391139,0.164067,0.0,0.787862,503844,433,4,41,0.193741,0.405952,0.100303,0.548769,0.102036,1.35294,120,0.750863,0.520919,18356621,0.073171
CONT_s11_BigBuckBunny,19,190.0,1788985915.908,1788985925.908,0.235649,0.233888,0.0,0.773728,298212,257,2,40,0.0,0.267123,0.233212,0.57524,-0.15549,0.602469,-176,0.725549,0.324787,18654833,0.45
CONT_s11_BigBuckBunny,20,200.0,1788985925.908,1788985935.908,0.70517,3.452601,0.0,22.031215,911510,682,4,41,0.0,0.303328,1.006025,3.639936,0.469521,2.992459,425,0.724624,0.973153,19566343,0.926829
CONT_s11_BigBuckBunny,21,210.0,1788985935.908,1788985945.908,0.270886,1.203727,0.0,6.161715,358681,272,2,41,0.0,0.412051,1.366618,4.944609,-0.434284,0.384143,-410,0.704324,0.384604,19925024,0.95122
CONT_s11_BigBuckBunny,22,220.0,1788985945.908,1788985955.908,0.404305,1.4306,0.0,6.305102,521030,399,4,40,0.0,0.525425,1.742638,6.305102,0.133419,1.492528,127,0.691738,0.584477,20446054,0.925
CONT_s11_BigBuckBunny,23,230.0,1788985955.908,1788985965.908,2.076242,3.133732,0.0,12.08516,2700725,2084,4,41,0.019673,2.564716,3.502821,11.318424,1.671937,5.135336,1685,0.750199,2.767588,23146779,0.439024
CONT_s11_BigBuckBunny,24,240.0,1788985965.908,1788985975.908,1.767228,2.583494,0.0,10.316636,2224206,1719,4,40,5.613002,1.186109,2.065106,5.613002,-0.309014,0.851167,-365,0.789923,2.237216,25370985,0.4
CONT_s11_BigBuckBunny,25,250.0,1788985975.908,1788985985.908,0.449682,1.254012,0.0,5.805175,587508,451,2,41,0.0,0.584897,0.536505,1.313161,-1.317546,0.254456,-1268,0.777021,0.578726,25958493,0.780488
CONT_s11_BigBuckBunny,26,260.0,1788985985.908,1788985995.908,0.721119,0.505359,0.0,1.24327,931089,743,2,41,1.073108,1.094424,0.116412,1.24327,0.271437,1.60362,292,0.774927,0.930564,26889582,0.317073
CONT_s11_BigBuckBunny,27,270.0,1788985995.908,1788986005.908,1.09227,0.10618,0.904828,1.281456,1381280,1137,4,40,1.192578,1.099389,0.111691,1.218065,0.371151,1.514688,394,0.786082,1.389512,28270862,0.0
CONT_s11_BigBuckBunny,28,280.0,1788986005.908,1788986015.908,0.877003,0.233135,0.270308,1.218065,1135628,1049,6,41,0.713202,0.683233,0.035317,0.768321,-0.215267,0.802918,-88,0.789231,1.111212,29406490,0.0
CONT_s11_BigBuckBunny,29,290.0,1788986015.908,1788986025.908,0.339252,0.340522,0.0,0.749398,427732,448,4,40,0.0,0.0,0.0,0.0,-0.537751,0.386831,-601,0.774392,0.438088,29834222,0.5
