run_id,window_index,t_media_start,t_wall_start,t_wall_end,throughput_mean,throughput_std,throughput_min,throughput_max,total_bytes,total_packets,active_flows,n_samples,tp_slot_akhir,tp_pendek_mean,tp_pendek_std,tp_pendek_max,tp_delta_prev,tp_rasio_prev,pkt_delta_prev,tp_kumulatif,tp_rasio_kumulatif,bytes_kumulatif,rasio_diam
CONT_s14_Valkaama,0,0.0,1789017627.359,1789017637.359,0.124626,0.043808,0.0009,0.210653,158901,145,2,22,0.131225,0.126288,0.022128,0.173104,0.124626,0.0,145,0.124648,0.999824,158901,0.045455
CONT_s14_Valkaama,1,10.0,1789017637.359,1789017647.359,0.121343,0.052738,0.0,0.296627,162718,150,2,23,0.155392,0.122266,0.037521,0.157543,-0.003283,0.973657,5,0.122767,0.988401,321619,0.043478
CONT_s14_Valkaama,2,20.0,1789017647.359,1789017657.359,0.074722,0.073592,0.0,0.231868,97412,91,2,22,0.0,0.0,0.0,0.0,-0.046621,0.615792,-59,0.107147,0.697378,419031,0.409091
CONT_s14_Valkaama,3,30.0,1789017657.359,1789017667.359,0.057895,0.101475,0.0,0.268376,77195,63,2,23,0.0,0.070355,0.111694,0.265047,-0.016827,0.774805,-28,0.09463,0.611804,496226,0.73913
CONT_s14_Valkaama,4,40.0,1789017667.359,1789017677.359,0.077898,0.095929,0.0,0.306349,99463,92,4,22,0.104119,0.11688,0.054959,0.206955,0.020003,1.345505,29,0.091348,0.852761,595689,0.5
CONT_s14_Valkaama,5,50.0,1789017677.359,1789017687.359,0.117096,0.034093,0.0,0.160804,156427,167,7,23,0.0,0.102524,0.050089,0.160491,0.039198,1.503196,75,0.095718,1.223344,752116,0.043478
CONT_s14_Valkaama,6,60.0,1789017687.359,1789017697.359,1.050908,4.363169,0.0,21.039699,1380951,1090,4,22,0.13145,3.106226,7.321375,21.039699,0.933812,8.974756,923,0.233324,4.504072,2133067,0.363636
CONT_s14_Valkaama,7,70.0,1789017697.359,1789017707.863,0.122577,0.019694,0.103261,0.161749,171369,206,8,24,0.105834,0.117988,0.017394,0.156932,-0.928331,0.116639,-884,0.218638,0.560639,2304436,0.0
CONT_s14_Valkaama,8,80.0,1789017707.863,1789017717.863,0.122327,0.023157,0.102934,0.158853,156213,158,4,22,0.157577,0.126534,0.02315,0.157577,-0.00025,0.99796,-48,0.208231,0.587458,2460649,0.0
CONT_s14_Valkaama,9,90.0,1789017717.863,1789017727.863,0.111297,0.083918,0.0,0.28673,148559,138,4,23,0.132342,0.120436,0.031614,0.164798,-0.01103,0.909832,-20,0.19841,0.560945,2609208,0.217391
CONT_s14_Valkaama,10,100.0,1789017727.863,1789017740.377,0.686823,2.923691,0.05301,15.877417,1114986,902,4,28,0.106632,0.117433,0.033979,0.162693,0.575526,6.171083,764,0.251912,2.72644,3724194,0.0
CONT_s14_Valkaama,11,110.0,1789017740.377,1789017750.377,0.058222,0.092401,0.0,0.31767,74228,65,2,22,0.0,0.054931,0.096327,0.27019,-0.628601,0.08477,-837,0.236467,0.246216,3798422,0.636364
CONT_s14_Valkaama,12,120.0,1789017750.377,1789017760.377,0.038217,0.084293,0.0,0.265615,48985,41,2,22,0.0,0.0,0.0,0.0,-0.020005,0.656401,-24,0.221791,0.172311,3847407,0.818182
CONT_s14_Valkaama,13,130.0,1789017760.377,1789017770.377,0.104862,0.096341,0.0,0.296257,139998,130,6,23,0.159038,0.12729,0.043547,0.184297,0.066645,2.743857,89,0.213417,0.491348,3987405,0.347826
CONT_s14_Valkaama,14,140.0,1789017770.377,1789017780.377,0.9021,3.56413,0.0,17.233815,1172521,951,8,22,0.104208,0.14091,0.048334,0.232553,0.797238,8.602735,821,0.25837,3.491504,5159926,0.045455
CONT_s14_Valkaama,15,150.0,1789017780.377,1789017790.377,0.12169,0.034767,0.052947,0.207749,159374,160,4,22,0.148697,0.123029,0.028359,0.154239,-0.78041,0.134896,-791,0.249962,0.486834,5319300,0.0
CONT_s14_Valkaama,16,160.0,1789017790.377,1789017800.377,0.122175,0.022582,0.101353,0.160323,165803,170,5,23,0.134028,0.123625,0.022388,0.155724,0.000485,1.003986,10,0.242306,0.504218,5485103,0.0
CONT_s14_Valkaama,17,170.0,1789017800.377,1789017810.377,0.102429,0.062834,0.0,0.233615,131559,130,4,22,0.0,0.057448,0.09037,0.233615,-0.019746,0.838379,-40,0.234756,0.436321,5616662,0.227273
CONT_s14_Valkaama,18,180.0,1789017810.377,1789017820.377,1.622124,6.889019,0.0,33.188904,2087902,1633,4,22,0.133561,4.880765,11.557058,33.188904,1.519695,15.83657,1503,0.305468,5.310291,7704564,0.227273
CONT_s14_Valkaama,19,190.0,1789017820.377,1789017833.301,0.120852,0.024821,0.052621,0.159168,204679,208,5,29,0.078584,0.122844,0.025609,0.158468,-1.501272,0.074502,-1425,0.293857,0.411261,7909243,0.0
CONT_s14_Valkaama,20,200.0,1789017833.301,1789017843.301,0.108827,0.077448,0.0,0.320761,140508,124,2,22,0.10275,0.1176,0.059827,0.184695,-0.012025,0.900498,-84,0.285394,0.381322,8049751,0.181818
