run_id,window_index,t_media_start,t_wall_start,t_wall_end,throughput_mean,throughput_std,throughput_min,throughput_max,total_bytes,total_packets,active_flows,n_samples,tp_slot_akhir,tp_pendek_mean,tp_pendek_std,tp_pendek_max,tp_delta_prev,tp_rasio_prev,pkt_delta_prev,tp_kumulatif,tp_rasio_kumulatif,bytes_kumulatif,rasio_diam
CONT_s5_OfForestAndMen,0,0.0,1788994161.704,1788994171.704,2.21232,0.041336,2.115415,2.311517,2801491,2736,4,32,2.201765,2.2065,0.025058,2.248852,2.21232,0.0,2736,2.212235,1.000038,2801491,0.0
CONT_s5_OfForestAndMen,1,10.0,1788994171.704,1788994181.704,2.626843,6.61472,0.0,39.724008,3383059,2893,2,33,1.363487,1.179617,0.48221,1.489815,0.414523,1.18737,157,2.411918,1.08911,6184550,0.212121
CONT_s5_OfForestAndMen,2,20.0,1788994181.704,1788994191.704,1.401599,0.082496,1.138867,1.668752,1822639,1683,2,33,1.390785,1.401017,0.125531,1.668752,-1.225244,0.533568,-1210,2.071637,0.676566,8007189,0.0
CONT_s5_OfForestAndMen,3,30.0,1788994191.704,1788994201.704,1.401351,0.096645,1.151062,1.624536,1810512,1681,2,33,1.415782,1.409004,0.105452,1.556749,-0.000248,0.999823,-2,1.903896,0.736044,9817701,0.0
CONT_s5_OfForestAndMen,4,40.0,1788994201.704,1788994212.746,0.74061,0.215366,0.278606,1.478961,1048226,1187,6,36,0.793699,0.661248,0.133808,0.793699,-0.660741,0.528497,-494,1.653216,0.447981,10865927,0.0
CONT_s5_OfForestAndMen,5,50.0,1788994212.746,1788994222.746,0.498758,0.240483,0.0,0.950323,641272,761,4,33,0.71589,0.534505,0.282223,0.950323,-0.241852,0.673442,-426,1.46423,0.340628,11507199,0.121212
CONT_s5_OfForestAndMen,6,60.0,1788994222.746,1788994232.746,0.693261,0.03829,0.59557,0.752041,906974,1042,5,33,0.662569,0.697853,0.018089,0.719565,0.194503,1.389975,281,1.354176,0.511943,12414173,0.0
CONT_s5_OfForestAndMen,7,70.0,1788994232.746,1788994242.746,0.689393,0.029204,0.613248,0.755864,870613,1018,5,32,0.709622,0.692586,0.036946,0.735959,-0.003868,0.994421,-24,1.273682,0.54126,13284786,0.0
CONT_s5_OfForestAndMen,8,80.0,1788994242.746,1788994252.746,0.389249,0.309481,0.0,0.759045,513174,623,6,33,0.390406,0.088426,0.157052,0.405804,-0.300144,0.564626,-395,1.174699,0.331361,13797960,0.333333
CONT_s5_OfForestAndMen,9,90.0,1788994252.746,1788994262.746,0.23256,0.254167,0.0,0.70303,295210,314,2,32,0.0,0.261688,0.221955,0.70303,-0.156689,0.597458,-309,1.082416,0.214853,14093170,0.40625
CONT_s5_OfForestAndMen,10,100.0,1788994262.746,1788994272.746,0.248025,0.183549,0.0,0.467787,315436,287,4,32,0.430112,0.370448,0.038646,0.430112,0.015465,1.066499,-27,1.007978,0.246062,14408606,0.34375
CONT_s5_OfForestAndMen,11,110.0,1788994272.746,1788994284.565,0.3666,0.04647,0.27526,0.472445,560125,548,6,39,0.28894,0.363976,0.043047,0.399553,0.118575,1.478077,261,0.946144,0.387467,14968731,0.0
CONT_s5_OfForestAndMen,12,120.0,1788994284.565,1788994294.565,0.692004,1.973322,0.0,11.840763,880212,761,4,33,0.0,1.437819,3.470887,11.840763,0.325404,1.887627,213,0.926353,0.74702,15848943,0.060606
CONT_s5_OfForestAndMen,13,130.0,1788994294.565,1788994304.565,0.13329,0.112785,0.0,0.408,172125,152,4,33,0.193827,0.186007,0.023245,0.227174,-0.558714,0.192614,-609,0.870655,0.153092,16021068,0.363636
CONT_s5_OfForestAndMen,14,140.0,1788994304.565,1788994319.682,0.190068,0.04971,0.080254,0.309466,369917,367,6,49,0.191042,0.19918,0.060019,0.309466,0.056778,1.425973,215,0.805551,0.235948,16390985,0.0
CONT_s5_OfForestAndMen,15,150.0,1788994319.682,1788994329.682,0.26513,0.70861,0.0,4.174903,331463,283,2,32,0.0,0.432964,1.248166,4.174903,0.075062,1.394922,-84,0.773873,0.342601,16722448,0.25
CONT_s5_OfForestAndMen,16,160.0,1788994329.682,1788994339.682,0.103131,0.188814,0.0,0.573751,134342,109,2,33,0.458919,0.080671,0.163245,0.458919,-0.161999,0.388983,-174,0.735576,0.140204,16856790,0.757576
CONT_s5_OfForestAndMen,17,170.0,1788994339.682,1788994349.682,0.194705,0.245721,0.0,0.636552,245326,203,3,32,0.470515,0.411168,0.215843,0.632657,0.091574,1.887939,94,0.70716,0.275334,17102116,0.59375
