run_id,window_index,t_start,mean_o22,stall_s,label
S3A_ElephantsDream_rep1,0,0.0,3.1368,14.293,Critical
S3A_ElephantsDream_rep1,1,10.0,2.1268,0,Degraded
S3A_ElephantsDream_rep1,2,20.0,1.6274,0,Critical
S3A_ElephantsDream_rep1,3,30.0,1.5947,0,Critical
S3A_ElephantsDream_rep1,4,40.0,1.5947,0,Critical
S3A_ElephantsDream_rep1,5,50.0,2.2502,0,Degraded
S3A_ElephantsDream_rep1,6,60.0,2.8873,0,Degraded
S3A_ElephantsDream_rep1,7,70.0,2.8979,0,Degraded
S3A_ElephantsDream_rep1,8,80.0,2.8532,0.924,Degraded
S3A_ElephantsDream_rep1,9,90.0,2.7701,0,Degraded
S3A_ElephantsDream_rep1,10,100.0,2.427,0,Degraded
S3A_ElephantsDream_rep1,11,110.0,1.6764,0,Critical
S3A_ElephantsDream_rep1,12,120.0,1.6764,0,Critical
S3A_ElephantsDream_rep1,13,130.0,2.0943,0,Degraded
S3A_ElephantsDream_rep1,14,140.0,2.9096,0,Degraded
S3A_ElephantsDream_rep1,15,150.0,2.8979,0,Degraded
S3A_ElephantsDream_rep1,16,160.0,2.8979,0,Degraded
S3A_ElephantsDream_rep1,17,170.0,4.1733,0,Excellent
S3A_ElephantsDream_rep1,18,180.0,4.2551,0,Excellent
S3A_ElephantsDream_rep1,19,190.0,3.8361,0,Good
S3A_ElephantsDream_rep1,20,200.0,3.7896,0,Good
S3A_ElephantsDream_rep1,21,210.0,3.8429,0,Good
S3A_ElephantsDream_rep1,22,220.0,4.3144,0,Excellent
S3A_ElephantsDream_rep1,23,230.0,4.2953,0,Excellent
S3A_ElephantsDream_rep1,24,240.0,4.2953,0,Excellent
S3A_ElephantsDream_rep1,25,250.0,4.2953,0,Excellent
S3A_ElephantsDream_rep1,26,260.0,3.0055,6.603,Critical
S3A_ElephantsDream_rep1,27,270.0,3.0763,2.707,Critical
