run_id,window_index,t_start,mean_o22,stall_s,label
S3A_RedBullPlayStreets_rep1,0,0.0,3.2979,0.346,Degraded
S3A_RedBullPlayStreets_rep1,1,10.0,2.8338,0,Degraded
S3A_RedBullPlayStreets_rep1,2,20.0,2.8728,0,Degraded
S3A_RedBullPlayStreets_rep1,3,30.0,2.8334,0,Degraded
S3A_RedBullPlayStreets_rep1,4,40.0,2.829,0,Degraded
S3A_RedBullPlayStreets_rep1,5,50.0,2.829,0,Degraded
S3A_RedBullPlayStreets_rep1,6,60.0,2.829,0,Degraded
S3A_RedBullPlayStreets_rep1,7,70.0,2.7859,0,Degraded
S3A_RedBullPlayStreets_rep1,8,80.0,2.7752,0,Degraded
S3A_RedBullPlayStreets_rep1,9,90.0,2.7752,0,Degraded
S3A_RedBullPlayStreets_rep1,10,100.0,2.1097,0,Degraded
S3A_RedBullPlayStreets_rep1,11,110.0,2.1341,0,Degraded
S3A_RedBullPlayStreets_rep1,12,120.0,1.6452,0,Critical
S3A_RedBullPlayStreets_rep1,13,130.0,1.6189,0,Critical
S3A_RedBullPlayStreets_rep1,14,140.0,1.6189,0,Critical
S3A_RedBullPlayStreets_rep1,15,150.0,3.1342,0,Good
S3A_RedBullPlayStreets_rep1,16,160.0,3.8687,0,Good
S3A_RedBullPlayStreets_rep1,17,170.0,3.7542,0,Good
S3A_RedBullPlayStreets_rep1,18,180.0,3.7542,0,Good
S3A_RedBullPlayStreets_rep1,19,190.0,3.9831,0,Good
S3A_RedBullPlayStreets_rep1,20,200.0,3.7542,0,Good
S3A_RedBullPlayStreets_rep1,21,210.0,3.7542,0,Good
S3A_RedBullPlayStreets_rep1,22,220.0,3.7542,0,Good
S3A_RedBullPlayStreets_rep1,23,230.0,3.7828,0,Good
S3A_RedBullPlayStreets_rep1,24,240.0,3.9358,0,Good
S3A_RedBullPlayStreets_rep1,25,250.0,3.8726,0,Good
S3A_RedBullPlayStreets_rep1,26,260.0,3.8671,0,Good
S3A_RedBullPlayStreets_rep1,27,270.0,3.8671,0,Good
S3A_RedBullPlayStreets_rep1,28,280.0,4.1941,0,Excellent
S3A_RedBullPlayStreets_rep1,29,290.0,4.3571,0,Excellent
