run_id,window_index,t_start,mean_o22,stall_s,label
S4C_RedBullPlayStreets_rep1,0,0.0,3.6283,0.332,Degraded
S4C_RedBullPlayStreets_rep1,1,10.0,4.5042,0,Excellent
S4C_RedBullPlayStreets_rep1,2,20.0,4.1433,0,Excellent
S4C_RedBullPlayStreets_rep1,3,30.0,3.8671,0,Good
S4C_RedBullPlayStreets_rep1,4,40.0,4.3046,0,Excellent
S4C_RedBullPlayStreets_rep1,5,50.0,3.9233,0,Good
S4C_RedBullPlayStreets_rep1,6,60.0,4.4182,0,Excellent
S4C_RedBullPlayStreets_rep1,7,70.0,4.4331,0,Excellent
S4C_RedBullPlayStreets_rep1,8,80.0,4.1904,0,Excellent
S4C_RedBullPlayStreets_rep1,9,90.0,4.4019,0,Excellent
S4C_RedBullPlayStreets_rep1,10,100.0,4.4331,0,Excellent
S4C_RedBullPlayStreets_rep1,11,110.0,4.4157,0,Excellent
S4C_RedBullPlayStreets_rep1,12,120.0,4.4363,0,Excellent
S4C_RedBullPlayStreets_rep1,13,130.0,4.5042,0,Excellent
S4C_RedBullPlayStreets_rep1,14,140.0,4.5019,0,Excellent
S4C_RedBullPlayStreets_rep1,15,150.0,4.5019,0,Excellent
S4C_RedBullPlayStreets_rep1,16,160.0,4.4274,0,Excellent
S4C_RedBullPlayStreets_rep1,17,170.0,4.4752,0,Excellent
S4C_RedBullPlayStreets_rep1,18,180.0,4.4714,0,Excellent
S4C_RedBullPlayStreets_rep1,19,190.0,4.4288,0,Excellent
S4C_RedBullPlayStreets_rep1,20,200.0,4.4798,0,Excellent
S4C_RedBullPlayStreets_rep1,21,210.0,4.5019,0,Excellent
S4C_RedBullPlayStreets_rep1,22,220.0,4.5178,0,Excellent
S4C_RedBullPlayStreets_rep1,23,230.0,4.5246,0,Excellent
S4C_RedBullPlayStreets_rep1,24,240.0,4.5246,0,Excellent
S4C_RedBullPlayStreets_rep1,25,250.0,4.5246,0,Excellent
S4C_RedBullPlayStreets_rep1,26,260.0,4.5246,0,Excellent
S4C_RedBullPlayStreets_rep1,27,270.0,4.5246,0,Excellent
S4C_RedBullPlayStreets_rep1,28,280.0,4.5246,0,Excellent
S4C_RedBullPlayStreets_rep1,29,290.0,4.5246,0,Excellent
