run_id,t_epoch,dt,delta_bytes,delta_packets,delta_reorder,jitter_ns,active_flows
S1_ElephantsDream_rep1,1787064011.011,1.0001,0,0,0,0,0
S1_ElephantsDream_rep1,1787064012.013,1.0025,0,0,0,0,0
S1_ElephantsDream_rep1,1787064013.016,1.0025,0,0,0,0,0
S1_ElephantsDream_rep1,1787064014.018,1.0025,10220,12,0,133553.5,2
S1_ElephantsDream_rep1,1787064015.021,1.0026,29792264,19868,0,20359.0,1
S1_ElephantsDream_rep1,1787064016.024,1.0034,8215321,5478,0,24133.0,1
S1_ElephantsDream_rep1,1787064017.027,1.0025,0,0,0,0,0
S1_ElephantsDream_rep1,1787064018.029,1.0026,40,1,0,252076261.0,1
S1_ElephantsDream_rep1,1787064019.032,1.0025,1792357,1195,0,23263.0,1
S1_ElephantsDream_rep1,1787064020.034,1.0026,0,0,0,0,0
S1_ElephantsDream_rep1,1787064021.037,1.0027,0,0,0,0,0
S1_ElephantsDream_rep1,1787064022.039,1.0023,0,0,0,0,0
S1_ElephantsDream_rep1,1787064023.042,1.0025,1747885,1166,0,22244.0,1
S1_ElephantsDream_rep1,1787064024.044,1.0025,0,0,0,0,0
S1_ElephantsDream_rep1,1787064025.047,1.0026,0,0,0,0,0
S1_ElephantsDream_rep1,1787064026.05,1.0026,0,0,0,0,0
S1_ElephantsDream_rep1,1787064027.052,1.0026,1227765,819,0,21759.0,1
S1_ElephantsDream_rep1,1787064028.055,1.0026,0,0,0,0,0
S1_ElephantsDream_rep1,1787064029.057,1.0026,0,0,0,0,0
S1_ElephantsDream_rep1,1787064030.06,1.0025,0,0,0,0,0
S1_ElephantsDream_rep1,1787064031.062,1.0027,1436326,958,0,24779.0,1
S1_ElephantsDream_rep1,1787064032.065,1.0026,0,0,0,0,0
S1_ElephantsDream_rep1,1787064033.068,1.0026,0,0,0,0,0
S1_ElephantsDream_rep1,1787064034.07,1.0026,0,0,0,0,0
S1_ElephantsDream_rep1,1787064035.073,1.0026,2356368,1571,0,26702.0,1
S1_ElephantsDream_rep1,1787064036.075,1.0026,0,0,0,0,0
S1_ElephantsDream_rep1,1787064037.078,1.0026,0,0,0,0,0
S1_ElephantsDream_rep1,1787064038.08,1.0025,0,0,0,0,0
S1_ElephantsDream_rep1,1787064039.083,1.0026,2554085,1703,0,21721.0,1
S1_ElephantsDream_rep1,1787064040.085,1.0025,0,0,0,0,0
S1_ElephantsDream_rep1,1787064041.09,1.0046,0,0,0,0,0
S1_ElephantsDream_rep1,1787064042.093,1.0025,0,0,0,0,0
S1_ElephantsDream_rep1,1787064043.095,1.0025,2261991,1508,0,22839.0,1
S1_ElephantsDream_rep1,1787064044.098,1.0025,0,0,0,0,0
S1_ElephantsDream_rep1,1787064045.1,1.0024,0,0,0,0,0
S1_ElephantsDream_rep1,1787064046.103,1.0025,0,0,0,0,0
S1_ElephantsDream_rep1,1787064047.105,1.0025,2470118,1647,0,22449.0,1
S1_ElephantsDream_rep1,1787064048.108,1.0025,0,0,0,0,0
S1_ElephantsDream_rep1,1787064049.11,1.0025,0,0,0,0,0
S1_ElephantsDream_rep1,1787064050.112,1.0024,0,0,0,0,0
S1_ElephantsDream_rep1,1787064051.115,1.0026,3832219,2555,0,26561.0,1
S1_ElephantsDream_rep1,1787064052.118,1.0025,0,0,0,0,0
