run_id,t_epoch,dt,delta_bytes,delta_packets,delta_reorder,jitter_ns,active_flows
S5C_Valkaama_rep1,1787093745.495,1.0001,0,0,0,0,0
S5C_Valkaama_rep1,1787093746.527,1.0318,0,0,0,0,0
S5C_Valkaama_rep1,1787093747.557,1.0297,0,0,0,0,0
S5C_Valkaama_rep1,1787093748.59,1.0332,6800,7,3,12409236.0,1
S5C_Valkaama_rep1,1787093749.622,1.0324,83470,59,37,13709345.0,1
S5C_Valkaama_rep1,1787093750.654,1.0317,235500,157,77,8180853.0,1
S5C_Valkaama_rep1,1787093751.685,1.0307,295500,197,85,5319614.0,1
S5C_Valkaama_rep1,1787093752.717,1.0319,305880,205,103,7767315.4,2
S5C_Valkaama_rep1,1787093753.747,1.0307,447000,298,182,5197350.0,1
S5C_Valkaama_rep1,1787093754.778,1.0305,499825,334,226,3412868.0,1
S5C_Valkaama_rep1,1787093755.809,1.0308,488549,326,206,4187756.0,1
S5C_Valkaama_rep1,1787093756.839,1.0304,561787,375,254,2663737.0,1
S5C_Valkaama_rep1,1787093757.872,1.0325,754603,504,362,1012302.0,1
S5C_Valkaama_rep1,1787093758.904,1.0324,1254831,838,626,1106390.0,1
S5C_Valkaama_rep1,1787093759.936,1.0323,1089596,728,598,3272631.0,1
S5C_Valkaama_rep1,1787093760.969,1.0324,0,0,0,0,0
S5C_Valkaama_rep1,1787093762.001,1.0325,72000,48,30,19922432.0,1
S5C_Valkaama_rep1,1787093763.034,1.0324,948801,633,508,1691824.0,1
S5C_Valkaama_rep1,1787093764.066,1.0323,0,0,0,0,0
S5C_Valkaama_rep1,1787093765.099,1.0329,0,0,0,0,0
S5C_Valkaama_rep1,1787093766.131,1.0328,279000,186,134,2849067.0,1
S5C_Valkaama_rep1,1787093767.163,1.0314,816761,545,442,1855367.0,1
S5C_Valkaama_rep1,1787093768.193,1.0306,0,0,0,0,0
S5C_Valkaama_rep1,1787093769.226,1.0326,0,0,0,0,0
S5C_Valkaama_rep1,1787093770.26,1.0336,927000,618,467,702660.0,1
S5C_Valkaama_rep1,1787093771.292,1.0328,172321,115,90,936585.0,1
S5C_Valkaama_rep1,1787093772.323,1.0308,0,0,0,0,0
S5C_Valkaama_rep1,1787093773.354,1.0308,0,0,0,0,0
S5C_Valkaama_rep1,1787093774.385,1.0309,270000,180,116,1808931.0,1
S5C_Valkaama_rep1,1787093775.416,1.0315,134999,90,76,2146576.0,1
S5C_Valkaama_rep1,1787093776.45,1.0333,0,0,0,0,0
S5C_Valkaama_rep1,1787093777.482,1.0327,0,0,0,0,0
S5C_Valkaama_rep1,1787093778.515,1.0329,318000,212,156,960340.0,1
S5C_Valkaama_rep1,1787093779.547,1.0321,1073540,716,587,2286936.0,1
S5C_Valkaama_rep1,1787093780.58,1.0327,0,0,0,0,0
S5C_Valkaama_rep1,1787093781.613,1.0332,0,0,0,0,0
S5C_Valkaama_rep1,1787093782.649,1.0357,1488171,993,811,1560448.0,1
S5C_Valkaama_rep1,1787093783.68,1.0311,0,0,0,0,0
S5C_Valkaama_rep1,1787093784.716,1.0357,0,0,0,0,0
S5C_Valkaama_rep1,1787093785.747,1.0307,0,0,0,0,0
S5C_Valkaama_rep1,1787093786.779,1.0329,1636180,1091,837,1173287.0,1
S5C_Valkaama_rep1,1787093787.81,1.0306,0,0,0,0,0
S5C_Valkaama_rep1,1787093788.841,1.0312,0,0,0,0,0
S5C_Valkaama_rep1,1787093789.872,1.031,40342,27,12,85016017.0,1
S5C_Valkaama_rep1,1787093790.903,1.0308,6119643,4080,3426,511995.0,1
S5C_Valkaama_rep1,1787093791.936,1.0327,7749109,5169,4606,505235.0,1
S5C_Valkaama_rep1,1787093792.967,1.0312,8949684,5969,5264,407101.0,1
S5C_Valkaama_rep1,1787093794.01,1.0433,11748516,7835,6964,243405.0,1
S5C_Valkaama_rep1,1787093795.042,1.0313,8984695,5992,5394,197095.0,1
S5C_Valkaama_rep1,1787093796.074,1.0327,0,0,0,0,0
S5C_Valkaama_rep1,1787093797.111,1.0366,0,0,0,0,0
S5C_Valkaama_rep1,1787093798.143,1.0325,207000,138,85,1361367.0,1
S5C_Valkaama_rep1,1787093799.175,1.0314,2835442,1891,1523,388783.0,1
S5C_Valkaama_rep1,1787093800.21,1.0348,0,0,0,0,0
S5C_Valkaama_rep1,1787093801.241,1.0316,0,0,0,0,0
S5C_Valkaama_rep1,1787093802.272,1.0308,900000,600,450,329128.0,1
S5C_Valkaama_rep1,1787093803.303,1.0309,2190753,1461,1200,811717.0,1
S5C_Valkaama_rep1,1787093804.334,1.0307,0,0,0,0,0
S5C_Valkaama_rep1,1787093805.364,1.0305,0,0,0,0,0
S5C_Valkaama_rep1,1787093806.396,1.0318,3030090,2021,1670,212470.0,1
S5C_Valkaama_rep1,1787093807.427,1.0314,0,0,0,0,0
S5C_Valkaama_rep1,1787093808.46,1.0327,0,0,0,0,0
S5C_Valkaama_rep1,1787093809.493,1.0332,0,0,0,0,0
S5C_Valkaama_rep1,1787093810.527,1.0334,2854805,1904,1452,896917.0,1
S5C_Valkaama_rep1,1787093811.56,1.0335,0,0,0,0,0
S5C_Valkaama_rep1,1787093812.595,1.0351,0,0,0,0,0
S5C_Valkaama_rep1,1787093813.627,1.0317,0,0,0,0,0
S5C_Valkaama_rep1,1787093814.659,1.0319,2101500,1401,1094,135135.0,1
S5C_Valkaama_rep1,1787093815.698,1.0396,739342,493,445,387874.0,1
S5C_Valkaama_rep1,1787093816.731,1.033,0,0,0,0,0
S5C_Valkaama_rep1,1787093817.762,1.0308,0,0,0,0,0
S5C_Valkaama_rep1,1787093818.793,1.0309,2944432,1963,1547,1066564.0,1
S5C_Valkaama_rep1,1787093819.824,1.0309,0,0,0,0,0
S5C_Valkaama_rep1,1787093820.855,1.0307,0,0,0,0,0
S5C_Valkaama_rep1,1787093821.885,1.0307,18000,12,5,212708191.0,1
S5C_Valkaama_rep1,1787093822.917,1.0314,3027691,2019,1609,260920.0,1
S5C_Valkaama_rep1,1787093823.95,1.0331,0,0,0,0,0
S5C_Valkaama_rep1,1787093824.981,1.0307,0,0,0,0,0
S5C_Valkaama_rep1,1787093826.014,1.0329,0,0,0,0,0
S5C_Valkaama_rep1,1787093827.046,1.0326,2942328,1962,1556,290405.0,1
S5C_Valkaama_rep1,1787093828.084,1.0383,0,0,0,0,0
S5C_Valkaama_rep1,1787093829.119,1.0348,0,0,0,0,0
S5C_Valkaama_rep1,1787093830.15,1.0308,92,2,0,72498956.5,2
S5C_Valkaama_rep1,1787093831.183,1.0325,804040,537,384,2099320.0,1
S5C_Valkaama_rep1,1787093832.219,1.0367,1137000,758,535,2008144.0,1
S5C_Valkaama_rep1,1787093833.252,1.0323,1188581,793,603,3877466.0,1
S5C_Valkaama_rep1,1787093834.285,1.0329,433500,289,220,2314745.0,1
S5C_Valkaama_rep1,1787093835.316,1.0313,1282500,855,611,1893169.0,1
S5C_Valkaama_rep1,1787093836.348,1.0327,1267688,846,607,2672097.0,1
S5C_Valkaama_rep1,1787093837.38,1.0316,3000,2,2,2849818.0,1
S5C_Valkaama_rep1,1787093838.413,1.0333,286500,191,110,1478299.0,1
S5C_Valkaama_rep1,1787093839.447,1.0341,1309500,873,642,1596771.0,1
S5C_Valkaama_rep1,1787093840.482,1.0346,1455000,970,720,1892661.0,1
S5C_Valkaama_rep1,1787093841.516,1.0344,78814,53,40,2765865.0,1
S5C_Valkaama_rep1,1787093842.55,1.0334,1128000,752,550,1580063.0,1
S5C_Valkaama_rep1,1787093843.583,1.0335,1921568,1282,984,2764824.0,1
S5C_Valkaama_rep1,1787093844.618,1.0347,0,0,0,0,0
S5C_Valkaama_rep1,1787093845.649,1.0308,0,0,0,0,0
S5C_Valkaama_rep1,1787093846.679,1.0307,1788000,1192,953,708642.0,1
S5C_Valkaama_rep1,1787093847.714,1.0347,1233879,823,667,2608194.0,1
S5C_Valkaama_rep1,1787093848.747,1.0324,0,0,0,0,0
S5C_Valkaama_rep1,1787093849.778,1.0315,3000,2,0,324918858.0,1
S5C_Valkaama_rep1,1787093850.809,1.031,2572500,1715,1338,1327689.0,1
S5C_Valkaama_rep1,1787093851.841,1.0318,457423,305,247,1550383.0,1
S5C_Valkaama_rep1,1787093852.875,1.0343,0,0,0,0,0
S5C_Valkaama_rep1,1787093853.907,1.0315,0,0,0,0,0
S5C_Valkaama_rep1,1787093854.94,1.0333,2308500,1539,1236,305773.0,1
S5C_Valkaama_rep1,1787093855.972,1.0316,973408,649,505,955692.0,1
S5C_Valkaama_rep1,1787093857.005,1.0338,0,0,0,0,0
S5C_Valkaama_rep1,1787093858.039,1.0339,105000,70,50,7619354.0,1
S5C_Valkaama_rep1,1787093859.072,1.033,1465988,978,806,1397387.0,1
S5C_Valkaama_rep1,1787093860.109,1.0364,0,0,0,0,0
S5C_Valkaama_rep1,1787093861.142,1.0331,0,0,0,0,0
S5C_Valkaama_rep1,1787093862.175,1.0327,835500,557,423,960255.0,1
S5C_Valkaama_rep1,1787093863.211,1.0366,890072,594,477,1247243.0,1
S5C_Valkaama_rep1,1787093864.243,1.0319,0,0,0,0,0
S5C_Valkaama_rep1,1787093865.274,1.0309,0,0,0,0,0
S5C_Valkaama_rep1,1787093866.305,1.0308,147000,98,57,3674193.0,1
S5C_Valkaama_rep1,1787093867.337,1.0327,1379300,920,747,1064365.0,1
S5C_Valkaama_rep1,1787093868.37,1.0327,0,0,0,0,0
S5C_Valkaama_rep1,1787093869.403,1.0329,0,0,0,0,0
S5C_Valkaama_rep1,1787093870.436,1.0329,1328561,886,686,445317.0,1
S5C_Valkaama_rep1,1787093871.467,1.0313,0,0,0,0,0
S5C_Valkaama_rep1,1787093872.501,1.0337,0,0,0,0,0
S5C_Valkaama_rep1,1787093873.539,1.038,0,0,0,0,0
S5C_Valkaama_rep1,1787093874.57,1.0312,496500,331,238,1592322.0,1
S5C_Valkaama_rep1,1787093875.607,1.0366,781030,521,436,1106008.0,1
S5C_Valkaama_rep1,1787093876.638,1.031,0,0,0,0,0
S5C_Valkaama_rep1,1787093877.67,1.0319,0,0,0,0,0
S5C_Valkaama_rep1,1787093878.703,1.0331,1188070,793,631,824179.0,1
S5C_Valkaama_rep1,1787093879.735,1.0319,0,0,0,0,0
S5C_Valkaama_rep1,1787093880.765,1.0308,0,0,0,0,0
S5C_Valkaama_rep1,1787093881.798,1.0321,0,0,0,0,0
S5C_Valkaama_rep1,1787093882.829,1.0319,1096797,732,566,2171067.0,1
S5C_Valkaama_rep1,1787093883.861,1.0315,0,0,0,0,0
S5C_Valkaama_rep1,1787093884.892,1.0307,0,0,0,0,0
S5C_Valkaama_rep1,1787093885.924,1.0328,7500,5,0,315354049.0,1
S5C_Valkaama_rep1,1787093886.958,1.0332,1153163,769,612,1116631.0,1
S5C_Valkaama_rep1,1787093887.989,1.0312,0,0,0,0,0
S5C_Valkaama_rep1,1787093889.023,1.0337,0,0,0,0,0
S5C_Valkaama_rep1,1787093890.056,1.0331,0,0,0,0,0
S5C_Valkaama_rep1,1787093891.089,1.0333,1534950,1024,831,887680.0,1
S5C_Valkaama_rep1,1787093892.122,1.0328,0,0,0,0,0
S5C_Valkaama_rep1,1787093893.155,1.0329,0,0,0,0,0
S5C_Valkaama_rep1,1787093894.186,1.0317,63000,42,21,37542376.0,1
S5C_Valkaama_rep1,1787093895.222,1.0361,1280194,854,684,478670.0,1
S5C_Valkaama_rep1,1787093896.253,1.0309,0,0,0,0,0
S5C_Valkaama_rep1,1787093897.284,1.0308,0,0,0,0,0
S5C_Valkaama_rep1,1787093898.316,1.0318,906000,604,443,661566.0,1
S5C_Valkaama_rep1,1787093899.349,1.0332,864943,577,485,811748.0,1
S5C_Valkaama_rep1,1787093900.381,1.0324,0,0,0,0,0
S5C_Valkaama_rep1,1787093901.413,1.0313,0,0,0,0,0
S5C_Valkaama_rep1,1787093902.447,1.0338,201000,134,83,1756728.0,1
S5C_Valkaama_rep1,1787093903.48,1.0333,1850786,1234,1006,912834.0,1
S5C_Valkaama_rep1,1787093904.513,1.0328,0,0,0,0,0
S5C_Valkaama_rep1,1787093905.546,1.0337,0,0,0,0,0
