run_id,window_index,t_media_start,t_wall_start,t_wall_end,throughput_mean,throughput_std,throughput_min,throughput_max,jitter_mean,jitter_p95,reorder_rate,reorder_count,total_bytes,total_packets,active_flows,n_samples
S3B_OfForestAndMen_rep1,0,0.0,1787077476.912,1787077486.912,2.062382,1.144154,0.697583,4.156328,10.173725,23.536175,60.73843,1168,2877803,1923,2,11
S3B_OfForestAndMen_rep1,1,10.0,1787077486.912,1787077496.912,0.994241,1.610803,0.0,4.188936,1.483543,3.897365,68.682505,636,1386358,926,1,11
S3B_OfForestAndMen_rep1,2,20.0,1787077496.912,1787077506.912,8.760085,8.706543,0.0,24.508532,1.060264,4.227207,84.422111,6888,12230632,8159,1,11
S3B_OfForestAndMen_rep1,3,30.0,1787077506.912,1787077516.912,5.362068,8.727,0.0,21.05888,38.750129,233.095672,85.12728,4247,7479316,4989,1,11
S3B_OfForestAndMen_rep1,4,40.0,1787077516.912,1787077526.912,3.771341,7.610789,0.0,19.935023,23.89401,210.141539,80.946948,2838,5257753,3506,1,11
S3B_OfForestAndMen_rep1,5,50.0,1787077526.912,1787077536.912,5.5254,7.05429,0.0,19.265738,0.768103,4.819623,81.828794,4206,7706514,5140,1,11
S3B_OfForestAndMen_rep1,6,60.0,1787077536.912,1787077546.912,4.087486,7.48358,0.0,19.651973,2.210101,18.167402,82.225434,2845,5188195,3460,1,10
S3B_OfForestAndMen_rep1,7,70.0,1787077546.912,1787077556.912,3.938031,6.474428,0.0,20.315245,11.218957,100.752863,79.034896,2899,5497032,3668,1,11
S3B_OfForestAndMen_rep1,8,80.0,1787077556.912,1787077566.912,5.025028,4.015769,1.345397,15.341648,5.177583,13.487829,72.070145,3370,7011375,4676,1,11
S3B_OfForestAndMen_rep1,9,90.0,1787077566.912,1787077576.912,7.263294,8.884224,0.0,20.594081,22.720905,230.689003,83.121302,5619,10136002,6760,1,11
S3B_OfForestAndMen_rep1,10,100.0,1787077576.912,1787077586.912,3.686013,7.481058,0.0,19.880654,28.384628,231.494183,81.638006,2801,5145095,3431,1,11
S3B_OfForestAndMen_rep1,11,110.0,1787077586.912,1787077596.912,3.790637,5.650913,0.0,17.356096,2.252128,13.760333,81.825914,2886,5287539,3527,1,11
S3B_OfForestAndMen_rep1,12,120.0,1787077596.912,1787077606.912,3.49932,6.136732,0.0,17.929515,10.410523,102.408829,81.925676,2425,4437831,2960,1,10
S3B_OfForestAndMen_rep1,13,130.0,1787077606.912,1787077616.912,5.34093,7.459684,0.0,19.003165,0.512393,1.952388,82.007197,4102,7500437,5002,1,11
S3B_OfForestAndMen_rep1,14,140.0,1787077616.912,1787077626.912,3.706732,6.209872,0.0,18.658905,0.301509,1.198489,78.985507,2725,5172731,3450,1,11
S3B_OfForestAndMen_rep1,15,150.0,1787077626.912,1787077636.912,5.087819,7.902587,0.0,20.433419,28.871528,316.060797,80.794422,3824,7096634,4733,1,11
S3B_OfForestAndMen_rep1,16,160.0,1787077636.912,1787077646.912,3.653036,7.563025,0.0,20.182621,29.600504,313.927976,83.004999,2823,5099246,3401,1,11
S3B_OfForestAndMen_rep1,17,170.0,1787077646.912,1787077656.912,5.544849,8.506759,0.0,20.081795,30.411391,313.927976,83.510947,4310,7740131,5161,1,11
S3B_OfForestAndMen_rep1,18,180.0,1787077656.912,1787077666.912,3.611323,5.69782,0.0,19.178746,0.433498,2.373018,79.303157,2663,5035771,3358,1,11
S3B_OfForestAndMen_rep1,19,190.0,1787077666.912,1787077676.912,5.637726,6.446125,0.0,15.619346,0.542974,3.089362,81.974429,3911,7155385,4771,1,10
S3B_OfForestAndMen_rep1,20,200.0,1787077676.912,1787077686.912,4.281044,6.074914,0.0,15.335079,0.244567,1.063261,82.93601,3305,5977142,3985,1,11
S3B_OfForestAndMen_rep1,21,210.0,1787077686.912,1787077696.912,4.590997,6.950453,0.0,20.070726,0.397849,1.468607,79.911028,3413,6404038,4271,1,11
S3B_OfForestAndMen_rep1,22,220.0,1787077696.912,1787077706.912,3.695024,7.780917,0.0,20.48825,21.322464,232.900709,83.207218,2859,5153574,3436,1,11
S3B_OfForestAndMen_rep1,23,230.0,1787077706.912,1787077716.912,5.503647,8.794095,0.0,20.219332,21.960621,231.662114,83.453659,4277,7685460,5125,1,11
S3B_OfForestAndMen_rep1,24,240.0,1787077716.912,1787077726.912,3.776473,7.051294,0.0,20.294406,17.91959,189.450362,80.9375,2849,5277636,3520,1,11
S3B_OfForestAndMen_rep1,25,250.0,1787077726.912,1787077736.912,5.466117,7.003052,0.0,18.861654,0.893312,5.916224,82.900943,4218,7628927,5088,1,11
S3B_OfForestAndMen_rep1,26,260.0,1787077736.912,1787077746.912,3.996506,7.355271,0.0,19.935445,0.309991,1.433207,80.159669,2711,5071136,3382,1,10
S3B_OfForestAndMen_rep1,27,270.0,1787077746.912,1787077756.912,0.001145,0.001515,0.0,0.003153,99.799574,315.784198,0.0,0,1600,4,1,11
S3B_OfForestAndMen_rep1,28,280.0,1787077756.912,1787077766.912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,11
S3B_OfForestAndMen_rep1,29,290.0,1787077766.912,1787077776.912,3.2e-05,9.5e-05,0.0,0.000315,166.730182,1667.301824,0.0,0,40,1,1,10
